"Water Control Zone","River","Station","Dates","Sample No","5-Day Biochemical Oxygen Demand (mg/L)","Aluminium (μg/L)","Ammonia-Nitrogen (mg/L)","Anionic Surfactants (as Manoxol OT) (mg/L)","Antimony (μg/L)","Arsenic (μg/L)","Barium (μg/L)","Beryllium (μg/L)","Boron (μg/L)","Cadmium (μg/L)","Chemical Oxygen Demand (mg/L)","Chloride (mg/L)","Chlorophyll-a (μg/L)","Chromium (μg/L)","Conductivity (μS/cm)","Copper (μg/L)","Cyanide (mg/L)","Dissolved Oxygen (%saturation)","Dissolved Oxygen (mg/L)","E. coli (counts/100mL)","Faecal Coliforms (counts/100mL)","Flow (m³/s)","Fluoride (mg/L)","Free Hydrogen Sulphide (mg/L)","Iron (μg/L)","Lead (μg/L)","Manganese (μg/L)","Mercury (μg/L)","Molybdenum (μg/L)","Nickel (μg/L)","Nitrate-Nitrogen (mg/L)","Nitrite-Nitrogen (mg/L)","Oil and Grease (mg/L)","Orthophosphate Phosphorus (mg/L)","pH","Phaeopigment (μg/L)","Salinity (ppt)","Silica (as SiO₂) (mg/L)","Silver (μg/L)","Sulphide (mg/L)","Suspended solids (mg/L)","Thallium (μg/L)","Total Kjeldahl Nitrogen (mg/L)","Total Organic Carbon (mg/L)","Total Phosphorus (mg/L)","Total Solids (mg/L)","Total Volatile Solids (mg/L)","Turbidity (NTU)","Vanadium (μg/L)","Water Temperature (°C)","Zinc (μg/L)"
"Deep Bay","River Ganges","GR1","1988-01-26","1","141.3","590","120","0.19","","2","","","540","0.4","390","","","5","1700","14","0.01","12","1.1","","","0.01","0.5","0.03","3200","39","750","1","","10","3.8","0.2","3","39","7.2","","","34","","0.6","310","","170","77","43","1100","350","70","","17.8","290"
"Deep Bay","River Ganges","GR1","1988-03-08","1","126","990","64","0.21","","1","","","250","1.5","330","","","8","1122","14","0.01","19","2","","","0.1","0.4","0.01","5000","35","820","1","","20","0.059","0.057","2.5","30","7.1","","","23","","0.26","230","","140","69","37","820","290","71","","13","760"
"Deep Bay","River Ganges","GR1","1988-04-14","1","84.5","440","43","0.2","","1","","","360","0.8","170","","","4","1200","18","0.01","1","1","","","0.1","0.3","0.02","1900","24","730","1","","10","1.2","0.74","9","11","7","","","6.3","","0.4","170","","95","60","23","2400","1700","50","","20.5","270"
"Deep Bay","River Ganges","GR1","1988-05-09","1","49.3","430","110","0.16","","1","","","380","0.4","200","","","3","1360","22","0.01","18","1.4","","","0.01","0.4","0","1400","29","450","1","","10","9.1","0.36","8.5","12","7.4","","","29","","0.27","100","","120","37","43","2700","2200","50","","27.5","160"
"Deep Bay","River Ganges","GR1","1988-06-14","1","55.8","240","70","0.18","","1","","","280","0.1","110","","","2","1082","14","0.01","25","1.9","","","0.01","0.3","0","930","2","370","1","","10","0.002","0.01","2","23","7.1","","","27","","0.21","34","","80","22","26","1100","790","40","","31.1","80"
"Deep Bay","River Ganges","GR1","1988-07-13","1","17.4","1700","9.1","0.2","","2","","","260","0.7","220","","","3","377","67","0.01","35","2.8","","","1.24","0.3","0.01","2300","130","320","1","","70","2.1","0.51","3.5","4.1","7","","","7.1","","0.02","120","","29","6","17","1100","160","246","","27.6","260"
"Deep Bay","River Ganges","GR1","1988-08-05","1","58.5","70","21","0.12","","1","","","50","0.3","78","","","2","480","8","0.01","33","2.8","","","0.35","0.3","0","1500","23","240","1","","10","0.004","0.004","4.5","8","6.8","","","20","","0.07","38","","23","1","10","450","250","40","","26.9","30"
"Deep Bay","River Ganges","GR1","1988-09-12","1","79.8","70","18","0.07","","1","","","60","0.1","48","","","2","430","11","0.01","12","1","","","0.11","0.2","0","580","3","300","1","","10","0.005","0.003","0.5","7.3","6.5","","","20","","0.03","15","","28","2","10","320","160","38","","26.4","20"
"Deep Bay","River Ganges","GR1","1988-10-04","1","71.8","290","36","0.12","","1","","","30","0.2","90","","","2","672","20","0.01","13","0.9","","","0.09","0.2","0","1500","4","430","1","","10","0.006","0.008","2.5","16","6.8","","","18","","0.36","42","","51","2","18","350","140","33","","26.8","50"
"Deep Bay","River Ganges","GR1","1988-12-13","1","113.3","110","42","0.21","","2","","","340","0.1","91","","","2","945","28","0.01","14","1.4","","","0.03","0.2","0","770","8","310","1","","10","0.002","0.007","4","12","7.1","","","13","","0.29","68","","87","42","32","500","160","72","","15.4","40"
"Deep Bay","River Ganges","GR2","1988-01-26","1","317","1500","160","0.3","","2","","","1000","1.5","2000","","","13","1740","17","0.03","22","2.1","","","0.01","0.5","0.01","6300","480","1200","1","","20","5","0.17","6.5","52","7.1","","","40","","0.04","980","","450","100","110","1900","820","380","","17.2","1200"
"Deep Bay","River Ganges","GR2","1988-03-08","1","195.5","720","120","0.31","","1","","","1000","1","420","","","14","1690","39","0.01","31","3.2","","","0.04","0.4","0.01","2400","6","1000","1","","30","0.074","0.058","1","47","7","","","31","","1.5","240","","250","88","59","990","390","142","","14","650"
"Deep Bay","River Ganges","GR2","1988-04-14","1","27.6","1300","27","0.3","","2","","","1100","1.9","1200","","","66","1400","6","0.01","21","1.9","","","0.05","0.3","0","5100","380","1300","1","","20","0.096","0.062","29","22","6.6","","","14","","2.3","2000","","240","120","87","4100","2600","0","","20.3","1600"
"Deep Bay","River Ganges","GR2","1988-05-09","1","160.5","1100","150","0.2","","1","","","780","1.5","600","","","33","1900","17","0.02","21","1.8","","","0.01","0.4","0","4800","250","990","1","","50","0.002","0.034","17","27","7","","","37","","2.8","290","","210","94","65","2900","2100","160","","27.2","1700"
"Deep Bay","River Ganges","GR2","1988-06-14","1","62.3","530","110","0.2","","1","","","660","0.1","280","","","13","1494","14","0.01","32","2.4","","","0.05","0.4","0.01","2200","98","650","1","","10","0.002","0.032","12","43","6.8","","","36","","1.2","190","","130","41","45","1500","780","180","","30.4","390"
"Deep Bay","River Ganges","GR2","1988-07-13","1","84.7","260","18","0.39","","1","","","280","0.2","570","","","3","480","6","0.01","26","2","","","0.51","0.2","0.01","570","31","180","1","","10","0.007","0.003","6.5","7.6","6.7","","","10","","0.04","170","","61","25","24","950","230","255","","27.7","60"
"Deep Bay","River Ganges","GR2","1988-08-05","1","111.5","130","26","0.13","","1","","","290","0.5","89","","","2","470","34","0.01","36","2.9","","","0.06","0.2","0.01","2600","21","360","1","","10","0.003","0.003","4","9.5","6.5","","","20","","0.29","64","","28","7","11","510","360","54","","27.1","50"
"Deep Bay","River Ganges","GR2","1988-09-12","1","104","60","17","0.05","","1","","","20","0.1","47","","","1","395","19","0.01","35","2.9","","","0.05","0.2","0","410","3","210","1","","10","0.005","0.003","0.5","7","6.4","","","18","","0.06","17","","29","1","10","240","120","49","","25.4","40"
"Deep Bay","River Ganges","GR2","1988-10-04","1","236","440","39","0.15","","1","","","1500","0.4","440","","","4","712","36","0.01","12","0.9","","","0.09","0.2","0","3200","17","410","1","","10","0.006","0.009","0.5","20","6.3","","","22","","1.3","200","","57","48","22","710","250","49","","25.5","170"
"Deep Bay","River Ganges","GR2","1988-12-13","1","428.5","620","53","0.24","","2","","","340","0.5","370","","","13","1281","110","0.01","30","3","","","0.03","0.3","0","2800","110","730","1","","10","0.014","0.007","9","13","6.8","","","12","","2","240","","140","140","50","930","410","220","","15.5","290"
"Deep Bay","River Ganges","GR3","1988-04-14","1","1.2","220","0.005","0.05","","1","","","150","0.1","2","","","1","40","5","0.01","69","6.5","","","null","0.2","0","190","2","20","1","","10","0.056","0.019","0.5","0.009","6.3","","","2.9","","0.01","12","","2","1","0.07","2500","2400","2","","19.5","20"
"Deep Bay","River Ganges","GR3","1988-12-13","1","1","60","0.041","0.05","","1","","","50","0.1","3","","","1","34","6","0.01","99","10.6","","","null","0.2","0","120","3","20","1","","10","0.23","0.003","0.5","0.039","6.5","","","16","","0.01","2","","0.35","1","0.18","32","6","4","","13.4","20"
"Deep Bay","River Indus","IN1","1988-01-26","1","81.3","390","54","0.24","","3","","","180","0.2","76","","","11","1033","31","0.01","6","0.5","","","null","0.4","0","1400","7","470","1","","20","0.41","4.3","0.5","12","7.1","","","24","","0.66","42","","73","23","16","540","140","69","","21.1","110"
"Deep Bay","River Indus","IN1","1988-03-08","1","95.3","550","9.2","0.24","","2","","","20","0.3","67","","","13","812","20","0.01","6","0.6","","","null","0.3","0.03","1900","3","440","1","","30","0.33","1.4","3","9.4","7.1","","","16","","1","69","","57","21","9.8","500","140","60","","14.4","190"
"Deep Bay","River Indus","IN1","1988-04-14","1","84","610","31","0.21","","1","","","140","0.5","120","","","15","848","13","0.01","3","0.2","","","0.66","0.3","0","1200","7","370","1","","20","0.002","0.016","7.5","5.7","6.9","","","7.1","","1","68","","64","37","11","2400","1900","55","","21.5","260"
"Deep Bay","River Indus","IN1","1988-05-09","1","39.6","390","52","0.22","","2","","","90","0.2","95","","","3","1020","14","0.01","6","0.5","","","null","0.4","0","810","6","260","1","","20","0.002","0.011","7.5","13","7.1","","","24","","0.44","38","","61","34","14","2700","2200","38","","27.7","100"
"Deep Bay","River Indus","IN1","1988-06-14","1","18.5","420","31","0.2","","2","","","120","0.1","49","","","3","738","12","0.01","13","1","","","3.41","0.3","0","1400","1","320","1","","10","0.006","0.024","3.5","6.6","6.8","","","17","","0.74","36","","33","18","7.9","590","180","40","","30.1","110"
"Deep Bay","River Indus","IN1","1988-07-13","1","4.3","770","12","0.53","","3","","","560","0.2","100","","","5","467","37","0.01","10","0.8","","","4.23","0.2","0","1500","13","280","1","","20","0.02","0.027","8","3.3","7.1","","","12","","0.06","100","","39","8","10","620","150","146","","29","230"
"Deep Bay","River Indus","IN1","1988-08-05","1","49","1100","11","0.21","","2","","","220","0.6","150","","","11","407","26","0.01","19","1.5","","","4.67","0.2","0","3600","26","410","1","","10","0.01","0.004","6","2.9","6.7","","","14","","0.24","160","","13","1","4.1","490","160","152","","27.7","920"
"Deep Bay","River Indus","IN1","1988-09-12","1","48.3","90","15","0.13","","2","","","20","0.1","26","","","3","476","12","0.01","11","0.9","","","5.48","0.2","0","1200","2","220","1","","10","0.005","0.002","1","4.2","6.5","","","15","","0.24","8.5","","23","1","7.2","310","40","36","","27.2","70"
"Deep Bay","River Indus","IN1","1988-10-04","1","26","600","24","0.2","","2","","","40","0.1","59","","","8","681","60","0.01","10","0.7","","","1.64","0.2","0","1900","4","430","1","","20","0.005","0.01","3","8.4","6.9","","","22","","0.28","42","","32","11","9.4","420","120","36","","28.6","170"
"Deep Bay","River Indus","IN1","1988-12-13","1","87.3","370","32","0.32","","3","","","100","0.5","110","","","29","930","37","0.01","12","1.2","","","0.13","0.3","0","1500","6","460","1","","10","0.002","0.01","3","9.2","7.1","","","18","","0.14","41","","49","36","15","610","210","74","","17.6","220"
"Deep Bay","River Indus","IN2","1988-01-26","1","165.5","1700","52","0.4","","2","","","200","0.3","230","","","22","1150","21","0.01","8","0.7","","","null","0.3","0.42","2600","8","620","1","","10","0.052","0.31","5","17","6.8","","","27","","1.8","95","","67","49","19","770","220","58","","20.9","350"
"Deep Bay","River Indus","IN2","1988-03-08","1","136.5","570","45","0.32","","1","","","430","0.5","85","","","9","1030","27","0.01","14","1.4","","","null","0.3","0.06","1300","2","390","1","","10","0.35","1.6","2.5","14","6.9","","","20","","2.8","48","","81","38","18","620","190","97","","14.4","530"
"Deep Bay","River Indus","IN2","1988-04-14","1","46.7","380","22","0.25","","1","","","270","1","100","","","9","1100","16","0.01","2","0.3","","","null","0.2","0.03","1700","10","420","1","","10","0.002","0.01","3.5","6.1","6.8","","","8.8","","1.6","55","","48","25","11","2200","1600","42","","22.2","530"
"Deep Bay","River Indus","IN2","1988-05-09","1","60.2","310","53","0.31","","1","","","90","0.6","400","","","12","1500","9","0.01","9","0.7","","","null","0.4","0.01","1000","2","350","1","","10","0.002","0.014","8.5","17","6.9","","","32","","1.6","54","","65","39","18","2600","1800","58","","30","310"
"Deep Bay","River Indus","IN2","1988-06-14","1","65.5","270","39","0.37","","1","","","20","0.1","130","","","3","967","3","0.01","14","1","","","null","0.3","0.03","1500","1","310","1","","10","0.012","0.014","4","12","6.6","","","21","","1.5","58","","46","24","14","800","250","55","","32.6","590"
"Deep Bay","River Indus","IN2","1988-07-13","1","14.3","240","13","0.68","","1","","","330","0.2","85","","","5","529","12","0.01","10","0.8","","","3.53","0.2","0","1600","15","330","1","","10","0.043","0.002","5.5","3.9","6.9","","","12","","0.19","80","","27","3","7.3","530","110","54","","28.4","320"
"Deep Bay","River Indus","IN2","1988-08-05","1","30.1","160","8.6","0.27","","2","","","160","0.7","53","","","19","470","13","0.01","12","1","","","null","0.2","0","3200","9","310","1","","10","0.007","0.003","6.5","1.4","6.6","","","14","","0.16","50","","16","1","3","350","110","63","","28.1","340"
"Deep Bay","River Indus","IN2","1988-09-12","1","42.3","120","12","0.13","","2","","","30","0.1","43","","","2","377","78","0.01","10","0.8","","","null","0.2","0","2300","4","410","1","","40","0.008","0.004","1.5","3.4","6.4","","","15","","0.1","13","","20","1","5.8","270","100","40","","29.8","120"
"Deep Bay","River Indus","IN2","1988-10-04","1","22.3","300","19","0.13","","2","","","20","0.2","44","","","13","537","46","0.01","10","0.7","","","null","0.2","0","3000","1","500","1","","20","0.005","0.006","2","7","6.6","","","16","","0.91","30","","32","7","9.6","300","100","28","","29.8","210"
"Deep Bay","River Indus","IN2","1988-12-13","1","101.5","90","25","0.36","","2","","","200","0.2","86","","","8","1116","16","0.01","12","1.1","","","0.09","0.2","0","5400","4","450","1","","10","0.005","0.005","3","3.4","6.9","","","5.9","","1.5","65","","49","26","14","720","220","96","","20.2","740"
"Deep Bay","River Indus","IN3","1988-01-26","1","104.5","270","31","0.05","","3","","","140","0.7","97","","","3","482","25","0.01","25","2.4","","","0.02","0.3","0","1900","4","340","1","","10","3.1","0.18","3.5","6.9","7.2","","","18","","0.31","69","","43","24","9.8","320","140","35","","17.6","130"
"Deep Bay","River Indus","IN3","1988-03-08","1","123.5","790","34","0.13","","3","","","300","7.1","73","","","2","609","19","0.01","17","1.8","","","0.05","0.3","0.02","1900","3","310","1","","20","0.23","0.46","3","8.1","7","","","15","","0.16","75","","57","28","12","370","140","47","","14.9","180"
"Deep Bay","River Indus","IN3","1988-04-14","1","49.7","220","19","0.15","","1","","","20","0.2","80","","","2","456","8","0.01","11","1","","","0.13","0.3","0","670","1","130","1","","10","0.7","0.53","3","2.8","7","","","7.3","","0.22","47","","33","15","4.1","2600","2300","28","","20.4","30"
"Deep Bay","River Indus","IN3","1988-05-09","1","133.4","380","35","0.1","","2","","","260","1","250","","","1","713","13","0.01","16","1.4","","","0.01","0.3","0","2200","2","500","1","","10","0.002","0.014","10","7.6","6.8","","","25","","0.32","67","","48","29","13","3000","2600","70","","24.9","130"
"Deep Bay","River Indus","IN3","1988-06-14","1","60","180","33","0.14","","3","","","20","0.4","83","","","3","619","9","0.01","22","1.7","","","0.03","0.2","0","1600","1","240","1","","10","0.004","0.007","3","8.8","6.8","","","24","","0.23","91","","39","19","12","640","340","60","","28.7","40"
"Deep Bay","River Indus","IN3","1988-07-13","1","2.9","410","4.6","0.19","","2","","","210","0.9","170","","","2","317","27","0.01","29","2.3","","","0.25","0.3","0","1500","7","120","1","","10","0.012","0.003","5","1.3","7","","","15","","0.13","110","","35","12","9.3","540","110","110","","27","100"
"Deep Bay","River Indus","IN3","1988-08-05","1","16.6","50","8.6","0.05","","2","","","100","0.7","73","","","3","269","8","0.01","20","1.6","","","0.05","0.2","0","1600","11","190","1","","10","0.6","0.18","6","2.7","6.7","","","18","","0.01","16","","10","1","3.3","240","110","11","","27","10"
"Deep Bay","River Indus","IN3","1988-09-12","1","24.3","70","7.4","0.05","","2","","","30","0.4","12","","","1","208","6","0.01","28","2.3","","","0.02","0.2","0","1300","1","150","1","","10","0.17","0.15","0.5","1.6","6.7","","","16","","0.01","5.5","","9.9","1","2.6","300","210","19","","24.6","20"
"Deep Bay","River Indus","IN3","1988-10-04","1","14.5","250","16","0.05","","1","","","20","0.3","70","","","1","332","10","0.01","14","1","","","0.03","0.2","0","1200","1","170","1","","10","0.004","0.012","1","6.2","6.8","","","19","","0.02","50","","21","8","9.6","260","76","26","","26.2","40"
"Deep Bay","River Indus","IN3","1988-12-13","1","50","130","19","0.18","","4","","","100","0.3","31","","","2","419","18","0.01","35","3.7","","","0.03","0.2","0","2100","4","430","1","","10","0.002","0.022","3","4.3","7","","","17","","0.08","17","","28","8","8.1","260","76","25","","13.5","50"
"Junk Bay","Tseng Lan Shue Stream","JR11","1988-01-20","1","11.8","40","18","0.17","","2","","","140","<0.1","36","","","2","498","8","<0.01","71","6.9","","","0.03","0.4","<0","760","2","340","<1","","<10","0.51","0.007","2","7.9","7.5","","","31","","0.03","34","","19","10","10","320","36","10","","16.6","20"
"Junk Bay","Tseng Lan Shue Stream","JR11","1988-03-11","1","50.9","40","18","0.22","","<1","","","<20","0.2","87","","","<1","623","10","<0.01","78","7.6","","","0.03","0.4","<0","550","<1","280","<1","","20","0.21","0.003","<0.5","7","7.6","","","20","","0.08","70","","28","24","8.1","3000","2500","28","","16.9","<10"
"Junk Bay","Tseng Lan Shue Stream","JR11","1988-04-08","1","37.1","70","6.1","0.32","","<1","","","80","0.1","42","","","<1","264","6","<0.01","50","8","","","0.04","<0.2","<0","390","2","110","<1","","<10","1.1","0.027","3.5","1.6","7.2","","","9","","0.02","43","","13","11","4","250","120","69","","15.4","<10"
"Junk Bay","Tseng Lan Shue Stream","JR11","1988-05-10","1","9.2","380","11","0.17","","<1","","","<20","0.4","56","","","<1","417","34","<0.01","50","4.1","","","0.38","0.3","<0","1200","2","390","<1","","<10","2","1.6","5.5","5.9","7.1","","","21","","<0.01","23","","13","12","7.2","640","440","11","","26.1","30"
"Junk Bay","Tseng Lan Shue Stream","JR11","1988-06-02","1","5.4","460","3.1","0.15","","<1","","","80","0.1","27","","","1","193","7","<0.01","82","7","","","0.07","0.2","<0","920","1","150","<1","","<10","4.4","4.2","4","5","7.4","","","20","","<0.01","5.5","","5.2","<1","5.4","310","180","5","","23.2","<10"
"Junk Bay","Tseng Lan Shue Stream","JR11","1988-07-01","1","6","80","0.77","0.06","","<1","","","<20","<0.1","19","","","<1","136","4","<0.01","48","3.5","","","0.29","<0.2","<0","180","<1","60","<1","","<10","1.6","0.21","1","0.78","7.2","","","6.1","","<0.01","22","","1.7","3","1.2","290","220","14","","25.3","10"
"Junk Bay","Tseng Lan Shue Stream","JR11","1988-08-12","1","4.9","50","0.71","<0.05","","<1","","","100","<0.1","4","","","7","118","3","0.07","100","8.1","","","0.94","<0.2","<0","150","1","30","<1","","<10","1.4","0.21","0.5","1.1","6.8","","","11","","<0.01","8.5","","3.3","<1","1.4","76","6","6.6","","25.6","20"
"Junk Bay","Tseng Lan Shue Stream","JR11","1988-09-01","1","4.3","50","1.4","0.06","","<1","","","<20","0.1","5","","","1","141","4","<0.01","91","7.5","","","0.29","<0.2","<0","250","6","30","<1","","<10","1.7","0.25","1","0.86","6.9","","","16","","<0.01","2.5","","1.9","<1","1","140","52","9","","25.2","<10"
"Junk Bay","Tseng Lan Shue Stream","JR11","1988-10-11","1","3.8","230","0.2","0.19","","<1","","","<20","0.3","8","","","<1","174","2","<0.01","89","7.5","","","0.23","0.2","<0","170","2","<10","<1","","<10","6.2","0.65","1","2.9","6.8","","","19","","<0.01","4","","1.7","<1","3.1","150","52","3","","24.1","<10"
"Junk Bay","Tseng Lan Shue Stream","JR11","1988-11-02","1","5.2","200","4","0.2","","<1","","","140","0.1","8","","","<1","233","1","<0.01","60","4.3","","","0.01","0.2","<0","510","3","80","<1","","<10","2.5","0.62","1","2.9","6.8","","","11","","<0.01","4.5","","8.6","<1","3.4","180","78","3","","21.9","20"
"Junk Bay","Tseng Lan Shue Stream","JR11","1988-12-02","1","7.2","<10","3.1","1.6","","1","","","80","0.2","24","","","2","352","9","<0.01","67","6.6","","","0.06","0.2","<0","310","1","160","<1","","<10","510","0.23","2","3.8","7.1","","","3.1","","<0.01","9.5","","7.3","<1","5.3","540","380","3.5","","15.4","<10"
"Junk Bay","Tseng Lan Shue Stream","JR3","1988-01-20","1","430","200","32","0.77","","1","","","80","0.3","550","","","2","592","24","<0.01","22","2.1","","","null","0.4","0.01","690","5","200","<1","","10","0.011","<0.002","6","12","6.5","","","17","","0.39","330","","95","88","22","490","240","79","","16.4","110"
"Junk Bay","Tseng Lan Shue Stream","JR3","1988-03-11","1","637","370","67","1.9","","<1","","","200","0.5","990","","","1","1025","55","<0.01","44","3.2","","","null","0.4","0.03","1500","4","410","<1","","10","0.022","0.005","28","17","6.4","","","12","","0.49","520","","120","200","30","3500","2800","152","","16.5","270"
"Junk Bay","Tseng Lan Shue Stream","JR3","1988-04-08","1","99.3","30","12","0.27","","<1","","","<20","0.6","41","","","<1","312","4","<0.01","53","5.3","","","null","<0.2","<0","320","<1","70","<1","","20","<0.002","0.023","4.5","2.2","6.5","","","8.3","","0.01","28","","22","24","3.5","240","110","65","","15.7","<10"
"Junk Bay","Tseng Lan Shue Stream","JR3","1988-05-10","1","339","500","49","0.35","","<1","","","20","<0.1","480","","","1","645","54","<0.01","15","1.3","","","null","0.3","0","2100","3","400","<1","","30","<0.002","0.042","35","12","6.4","","","17","","0.44","220","","64","140","16","870","490","140","","24.3","190"
"Junk Bay","Tseng Lan Shue Stream","JR3","1988-06-02","1","159.5","500","19","0.18","","<1","","","50","0.2","170","","","2","397","13","<0.01","15","1.3","","","null","<0.2","0.01","1700","3","350","<1","","<10","<0.002","0.005","17","7.1","6.4","","","20","","0.09","110","","30","29","9.5","540","380","45","","22.4","10"
"Junk Bay","Tseng Lan Shue Stream","JR3","1988-07-01","1","693","60","1.9","0.81","","<1","","","<20","<0.1","810","","","<1","178","6","<0.01","49","4","","","null","<0.2","0.01","90","1","120","<1","","<10","<0.002","0.019","5.5","1.7","6.5","","","7.6","","0.02","830","","15","140","5.4","850","740","192.5","","24.8","30"
"Junk Bay","Tseng Lan Shue Stream","JR3","1988-08-12","1","11.1","30","1.4","<0.05","","<1","","","230","<0.1","4","","","<1","118","3","<0.01","67","5.5","","","null","<0.2","<0","190","3","50","<1","","<10","3.1","0.068","2.5","0.47","6.2","","","5.1","","<0.01","6","","2","<1","0.73","90","28","7","","24.7","30"
"Junk Bay","Tseng Lan Shue Stream","JR3","1988-09-01","1","5.8","50","1.8","0.05","","<1","","","500","0.1","8","","","1","123","3","<0.01","69","5.8","","","null","<0.2","<0","510","4","140","<1","","<10","2.5","0.082","1.5","0.5","6.3","","","15","","<0.01","3.5","","2.1","<1","0.69","110","70","6.5","","23.7","20"
"Junk Bay","Tseng Lan Shue Stream","JR3","1988-10-11","1","119.8","230","7.8","0.48","","<1","","","40","0.1","58","","","<1","219","6","<0.01","25","2.2","","","null","0.2","0.01","630","2","350","<1","","<10","<0.002","<0.002","<0.5","2.1","6","","","9.9","","0.17","58","","12","24","3.4","210","96","33","","23.3","10"
"Junk Bay","Tseng Lan Shue Stream","JR3","1988-11-02","1","190","260","15","0.3","","<1","","","100","0.3","130","","","1","321","26","<0.01","18","1.6","","","null","<0.2","0.01","570","3","240","<1","","<10","<0.002","0.006","4.5","5.2","6","","","6.8","","0.25","120","","24","89","8.6","340","190","80","","21.1","90"
