"Water Control Zone","River","Station","Dates","Sample No","5-Day Biochemical Oxygen Demand (mg/L)","Aluminium (μg/L)","Ammonia-Nitrogen (mg/L)","Anionic Surfactants (as Manoxol OT) (mg/L)","Antimony (μg/L)","Arsenic (μg/L)","Barium (μg/L)","Beryllium (μg/L)","Boron (μg/L)","Cadmium (μg/L)","Chemical Oxygen Demand (mg/L)","Chloride (mg/L)","Chlorophyll-a (μg/L)","Chromium (μg/L)","Conductivity (μS/cm)","Copper (μg/L)","Cyanide (mg/L)","Dissolved Oxygen (%saturation)","Dissolved Oxygen (mg/L)","E. coli (counts/100mL)","Faecal Coliforms (counts/100mL)","Flow (m³/s)","Fluoride (mg/L)","Free Hydrogen Sulphide (mg/L)","Iron (μg/L)","Lead (μg/L)","Manganese (μg/L)","Mercury (μg/L)","Molybdenum (μg/L)","Nickel (μg/L)","Nitrate-Nitrogen (mg/L)","Nitrite-Nitrogen (mg/L)","Oil and Grease (mg/L)","Orthophosphate Phosphorus (mg/L)","pH","Phaeopigment (μg/L)","Salinity (ppt)","Silica (as SiO₂) (mg/L)","Silver (μg/L)","Sulphide (mg/L)","Suspended solids (mg/L)","Thallium (μg/L)","Total Kjeldahl Nitrogen (mg/L)","Total Organic Carbon (mg/L)","Total Phosphorus (mg/L)","Total Solids (mg/L)","Total Volatile Solids (mg/L)","Turbidity (NTU)","Vanadium (μg/L)","Water Temperature (°C)","Zinc (μg/L)"
"Western Buffer","Pai Min Kok Stream","AN2","2001-01-04","1","1.4","90","0.17","0.43","<1","<1","10","<1","<50","0.1","7","<10","","<1","243","2","<0.01","102","9.6","1100","3000","null","0.4","<0.01","90","1","<10","<1","<2","1","2","0.17","<0.5","0.31","7.9","","0.1","16","<1","<0.02","1.3","<1","0.38","2","0.36","120","58","0.1","<2","18.5","20"
"Western Buffer","Pai Min Kok Stream","AN2","2001-02-01","1","0.9","90","0.84","0.09","<1","<1","8","<1","<50","<0.1","7","10","","<1","184","3","<0.01","122","11.5","4200","4500","null","0.4","<0.01","70","<1","<10","<1","<2","<1","1.6","0.18","<0.5","0.28","8.2","","0.1","16","<1","<0.02","1.2","<1","0.92","2","0.33","110","62","1.1","<2","17.8","20"
"Western Buffer","Pai Min Kok Stream","AN2","2001-03-05","1","3.7","70","1.7","0.65","<1","<1","8","<1","<50","<0.1","13","16","","<1","234","3","<0.01","113","10.6","11000","11000","null","0.4","<0.01","60","1","<10","<1","<2","<1","4.4","0.74","<0.5","0.73","7.9","","0.1","19","<1","<0.02","13","<1","2.5","4","0.83","180","74","1.3","<2","18.6","20"
"Western Buffer","Pai Min Kok Stream","AN2","2001-04-02","1","7.4","120","2.8","1","<1","<1","21","<1","<50","0.1","17","18","","1","354","4","<0.01","106","9.3","56000","120000","null","0.5","<0.01","160","<1","<10","<1","<2","4","4.2","0.96","1","1.1","8.3","","0.2","22","<1","<0.02","2.1","<1","3.2","5","1.4","250","61","0.6","<2","22.1","30"
"Western Buffer","Pai Min Kok Stream","AN2","2001-05-02","1","1.2","90","0.24","0.1","<1","<1","6","<1","<50","<0.1","9","12","","<1","238","4","<0.01","108","8.8","5100","28000","null","0.5","<0.01","190","<1","10","<1","<2","2","2.6","0.29","<0.5","0.42","8.5","","0.1","18","<1","<0.02","1.6","<1","0.56","3","0.47","110","26","2.9","<2","25.5","20"
"Western Buffer","Pai Min Kok Stream","AN2","2001-06-01","1","0.9","140","0.16","<0.05","<1","<1","8","<1","<50","<0.1","8","<10","","<1","173","2","<0.01","108","8.8","5400","25000","0.005","0.4","<0.01","200","1","20","<1","<2","<1","1.6","0.076","<0.5","0.18","7.8","","0.1","15","<1","<0.02","2.2","<1","0.24","2","0.21","140","59","0.5","<2","25.4","20"
"Western Buffer","Pai Min Kok Stream","AN2","2001-07-05","1","0.8","1200","0.066","<0.05","<1","2","13","<1","<50","<0.1","6","<10","","<1","141","4","<0.01","102","8.2","15000","24000","0.024","0.3","<0.01","1200","7","60","<1","<2","3","0.57","0.01","<0.5","0.062","8.7","","0.1","16","<1","<0.02","58","<1","0.26","2","0.15","160","42","23.9","<2","26.6","50"
"Western Buffer","Pai Min Kok Stream","AN2","2001-08-15","1","0.3","240","0.14","0.29","<1","<1","9","<1","<50","<0.1","5","<10","","<1","104","2","<0.01","106","8.3","32000","39000","0.017","0.3","<0.01","630","3","20","<1","<2","<1","0.5","0.012","<0.5","0.056","8.1","","0","15","<1","<0.02","10","<1","0.29","2","0.11","150","41","17.1","<2","27.8","20"
"Western Buffer","Pai Min Kok Stream","AN2","2001-09-13","1","1.1","60","0.11","<0.05","<1","<1","30","<1","<50","<0.1","7","<10","","<1","113","2","<0.01","101","8","19000","47000","0.027","0.3","<0.01","240","1","10","<1","<2","<1","0.51","0.012","<0.5","0.057","7.7","","0.1","15","<1","<0.02","5.3","<1","0.42","2","0.09","140","84","2.5","<2","27.5","20"
"Western Buffer","Pai Min Kok Stream","AN2","2001-10-08","1","0.7","170","0.1","<0.05","<1","<1","5","<1","<50","<0.1","5","<10","","<1","122","2","<0.01","103","8.2","10000","32000","0.004","0.3","<0.01","190","<1","10","<1","<2","<1","0.53","0.029","<0.5","0.073","7.9","","0.1","16","<1","<0.02","3.8","<1","0.2","2","0.08","76","37","1.6","<2","27","20"
"Western Buffer","Pai Min Kok Stream","AN2","2001-11-08","1","0.8","100","0.27","0.11","<1","<1","6","<1","<50","<0.1","5","<10","","<1","91","2","<0.01","107","9.2","15000","26000","0.003","0.3","<0.01","170","<1","<10","<1","<2","<1","0.75","0.08","<0.5","0.15","7.8","","0","16","<1","<0.02","2.9","<1","0.29","1","0.17","80","17","4","<2","22.5","20"
"Western Buffer","Pai Min Kok Stream","AN2","2001-12-04","1","1.1","110","0.2","<0.05","<1","<1","8","<1","<50","0.1","5","<10","","<1","144","2","<0.01","117","10","2000","4500","0.002","0.4","<0.01","130","<1","<10","<1","<2","<1","1.4","0.13","<0.5","0.14","8","","0.1","16","<1","<0.02","2.8","<1","0.42","2","0.2","98","57","5.1","<2","22.8","20"
"Deep Bay","Ha Pak Nai Stream","DB1","2001-01-11","1","0.2","110","0.008","<0.05","<1","<1","48","<1","<50","<0.1","8","<10","","<1","31","<1","<0.01","103","10.3","80","370","0.018","<0.2","<0.01","170","<1","20","<1","<2","<1","0.096","0.002","<0.5","<0.002","7.4","","0","20","<1","<0.02","1.6","<1","1","2","0.04","99","32","3.7","<2","15.6","40"
"Deep Bay","Ha Pak Nai Stream","DB1","2001-02-05","1","0.6","220","<0.005","<0.05","<1","<1","3","<1","<50","<0.1","3","<10","","<1","33","1","<0.01","111","10.9","130","150","0.015","<0.2","<0.01","100","<1","<10","<1","<2","<1","0.22","0.002","<0.5","0.012","7.5","","0","20","<1","<0.02","1.5","<1","<0.05","1","<0.02","67","50","4.7","<2","16.2","<10"
"Deep Bay","Ha Pak Nai Stream","DB1","2001-03-08","1","0.6","200","0.03","0.09","<1","<1","2","<1","<50","0.1","<2","<10","","<1","34","<1","<0.01","102","9.7","10","29","0.003","<0.2","<0.01","100","<1","20","<1","<2","1","0.14","<0.002","<0.5","<0.002","7.2","","0","20","<1","<0.02","2.6","<1","<0.05","<1","<0.02","43","2.4","4.9","<2","17.9","20"
"Deep Bay","Ha Pak Nai Stream","DB1","2001-04-04","1","<0.1","70","0.062","<0.05","<1","<1","15","<1","<50","<0.1","3","<10","","<1","39","<1","<0.01","95","8.3","90","350","0.016","<0.2","<0.01","70","1","30","<1","<2","<1","0.25","0.006","<0.5","<0.002","6.8","","0","22","<1","<0.02","5.1","<1","0.26","1","<0.02","76","50","7.7","<2","21.9","20"
"Deep Bay","Ha Pak Nai Stream","DB1","2001-05-04","1","0.2","100","0.036","<0.05","<1","<1","1","<1","<50","<0.1","<2","<10","","<1","39","<1","<0.01","104","8.5","59","210","0.007","0.2","<0.01","50","<1","<10","<1","<2","<1","0.13","0.011","<0.5","0.006","7.1","","0","20","<1","<0.02","3.3","<1","<0.05","<1","<0.02","63","58","6.9","<2","25.5","<10"
"Deep Bay","Ha Pak Nai Stream","DB1","2001-06-20","1","0.2","70","0.016","0.13","<1","<1","3","<1","<50","<0.1","7","<10","","<1","37","<1","<0.01","102","7.9","35","410","0.04","<0.2","<0.01","60","2","<10","<1","<2","<1","0.12","0.003","<0.5","0.016","7.3","","0","17","<1","<0.02","2.8","<1","0.05","2","<0.02","80","40","0.7","<2","29","10"
"Deep Bay","Ha Pak Nai Stream","DB1","2001-07-16","1","0.2","<50","0.019","<0.05","<1","<1","15","<1","<50","<0.1","<2","<10","","<1","31","<1","<0.01","103","8.3","90","670","0.192","0.3","<0.01","<50","1","<10","<1","<2","<1","0.13","0.003","<0.5","0.009","7.1","","0","15","<1","<0.02","3.7","<1","0.05","<1","<0.02","66","16","7.8","<2","26.6","<10"
"Deep Bay","Ha Pak Nai Stream","DB1","2001-08-06","1","0.1","60","0.015","<0.05","<1","<1","4","<1","<50","<0.1","<2","<10","","<1","36","<1","<0.01","103","8","34","280","0.06","<0.2","<0.01","190","2","20","<1","<2","2","0.11","0.004","<0.5","<0.002","7","","0","19","<1","<0.02","2.7","<1","<0.05","<1","<0.02","48","3.8","4.1","<2","28.6","20"
"Deep Bay","Ha Pak Nai Stream","DB1","2001-09-06","1","0.2","<50","0.018","<0.05","<1","<1","2","<1","<50","<0.1","7","<10","","<1","33","<1","<0.01","102","7.9","34","910","0.35","<0.2","<0.01","80","1","<10","<1","<2","<1","0.14","<0.002","<0.5","<0.002","6.8","","0","15","<1","<0.02","2.1","<1","<0.05","2","<0.02","86","64","1.3","<2","28.1","10"
"Deep Bay","Ha Pak Nai Stream","DB1","2001-10-03","1","0.5","<50","0.029","<0.05","<1","<1","3","<1","<50","<0.1","2","<10","","<1","36","<1","<0.01","98","7.9","24","660","0.031","0.2","<0.01","120","1","<10","<1","<2","<1","0.11","<0.002","<0.5","0.009","7.3","","0","20","<1","<0.02","3.3","<1","<0.05","1","<0.02","48","11","1.7","<2","26.3","<10"
"Deep Bay","Ha Pak Nai Stream","DB1","2001-11-07","1","<0.1","120","0.01","<0.05","<1","<1","2","<1","<50","<0.1","<2","<10","","<1","34","<1","<0.01","106","9.2","10","44","0.008","0.2","<0.01","90","<1","<10","<1","<2","<1","0.1","<0.002","<0.5","<0.002","7","","0","20","<1","<0.02","2.1","<1","0.1","<1","<0.02","53","19","2.6","<2","22.4","<10"
"Deep Bay","Ha Pak Nai Stream","DB1","2001-12-07","1","<0.1","130","<0.005","<0.05","<1","<1","4","<1","<50","<0.1","2","<10","","<1","33","2","<0.01","103","9.6","4","210","0.019","0.2","<0.01","130","2","<10","<1","<2","<1","0.083","0.002","<0.5","0.008","7.4","","0","20","<1","<0.02","4.2","<1","<0.05","<1","<0.02","63","34","1.4","<2","18.9","10"
"Deep Bay","Tai Shui Hang Stream","DB2","2001-01-11","1","0.4","100","0.01","<0.05","<1","<1","43","<1","<50","<0.1","3","68","","<1","240","<1","<0.01","99","9.7","10","110","0.049","0.2","<0.01","130","1","30","<1","<2","<1","0.1","0.002","<0.5","<0.002","7.1","","0.1","20","<1","<0.02","10","<1","0.05","1","0.02","260","34","4.8","<2","15.9","20"
"Deep Bay","Tai Shui Hang Stream","DB2","2001-02-05","1","0.7","130","0.024","0.12","<1","<1","4","<1","<50","<0.1","3","<10","","<1","39","<1","<0.01","108","10.6","14","17","null","0.2","<0.01","110","<1","20","<1","<2","<1","0.28","0.002","<0.5","0.014","7.5","","0","20","<1","<0.02","4.3","<1","0.06","1","<0.02","90","69","1.1","<2","16.2","<10"
"Deep Bay","Tai Shui Hang Stream","DB2","2001-03-08","1","0.7","140","0.028","<0.05","<1","<1","7","<1","<50","<0.1","<2","<10","","<1","42","1","<0.01","99","9.3","23","32","0.003","<0.2","<0.01","100","1","20","<1","<2","<1","0.16","0.003","<0.5","0.017","7.3","","0","22","<1","<0.02","4.6","<1","0.06","<1","<0.02","69","24","3.4","<2","18.8","30"
"Deep Bay","Tai Shui Hang Stream","DB2","2001-04-04","1","0.2","<50","0.057","0.12","<1","<1","13","<1","<50","<0.1","2","<10","","<1","47","1","<0.01","89","7.7","56","920","0.028","0.3","<0.01","110","1","30","<1","<2","<1","0.25","0.004","<0.5","0.009","7.4","","0","22","<1","<0.02","3","<1","0.14","1","<0.02","41","20","0.9","<2","22.3","20"
"Deep Bay","Tai Shui Hang Stream","DB2","2001-05-04","1","<0.1","190","0.074","0.06","<1","<1","2","<1","<50","<0.1","<2","<10","","<1","52","<1","<0.01","99","8","24","740","0.021","0.2","<0.01","120","<1","60","<1","<2","1","0.27","<0.002","<0.5","0.009","7.1","","0","20","<1","<0.02","1.8","<1","0.09","<1","<0.02","51","16","1.5","<2","26.7","<10"
"Deep Bay","Tai Shui Hang Stream","DB2","2001-06-20","1","0.1","50","0.037","<0.05","<1","<1","5","<1","<50","<0.1","5","<10","","<1","44","<1","<0.01","99","7.4","22","900","0.015","0.3","<0.01","210","3","100","<1","<2","<1","0.092","0.004","<0.5","0.01","7.4","","0","18","<1","<0.02","2.3","<1","<0.05","2","<0.02","52","34","0.6","<2","30.9","20"
"Deep Bay","Tai Shui Hang Stream","DB2","2001-07-16","1","0.3","<50","0.034","<0.05","<1","<1","5","<1","<50","<0.1","<2","<10","","<1","36","<1","<0.01","101","8","82","400","1.008","0.2","<0.01","70","2","20","<1","<2","<1","0.13","<0.002","<0.5","0.005","7.1","","0","16","<1","<0.02","4","<1","0.08","<1","<0.02","40","12","10.7","<2","27.1","20"
"Deep Bay","Tai Shui Hang Stream","DB2","2001-08-06","1","0.2","<50","0.029","<0.05","<1","<1","4","<1","<50","<0.1","2","<10","","<1","42","<1","<0.01","102","7.8","130","1000","0.215","<0.2","<0.01","180","1","20","<1","<2","<1","0.12","0.002","<0.5","0.006","7.1","","0","20","<1","<0.02","3.2","<1","<0.05","<1","<0.02","60","9","4.2","<2","29.2","20"
"Deep Bay","Tai Shui Hang Stream","DB2","2001-09-06","1","0.4","<50","0.052","<0.05","<1","<1","2","<1","<50","<0.1","3","<10","","<1","40","2","<0.01","99","7.7","800","11000","1.544","<0.2","<0.01","180","3","30","<1","<2","<1","0.15","<0.002","<0.5","<0.002","7","","0","15","<1","<0.02","3.8","<1","0.07","1","<0.02","100","32","2.1","<2","28.9","30"
"Deep Bay","Tai Shui Hang Stream","DB2","2001-10-03","1","0.5","60","0.01","<0.05","<1","<1","2","<1","<50","<0.1","3","<10","","<1","47","<1","<0.01","97","7.7","90","440","0.272","<0.2","<0.01","250","2","20","<1","<2","<1","0.093","<0.002","<0.5","<0.002","7.3","","0","21","<1","<0.02","8.3","<1","<0.05","1","0.03","63","16","3.3","<2","27","10"
"Deep Bay","Tai Shui Hang Stream","DB2","2001-11-07","1","0.2","130","0.009","0.07","<1","<1","3","<1","<50","0.1","<2","12","","<1","77","1","<0.01","106","9.1","390","630","0.01","0.3","<0.01","240","1","50","<1","<2","<1","0.027","<0.002","<0.5","0.019","7","","0","20","<1","<0.02","4.8","<1","0.08","<1","<0.02","72","16","0.3","<2","23.4","30"
"Deep Bay","Tai Shui Hang Stream","DB2","2001-12-07","1","0.6","90","0.005","<0.05","<1","<1","4","<1","<50","<0.1","2","<10","","2","58","1","<0.01","104","9.5","20","78","0.017","0.3","<0.01","200","1","10","<1","<2","<1","0.1","<0.002","<0.5","<0.002","7.5","","0","21","<1","<0.02","7.6","<1","<0.05","<1","<0.02","85","39","1.1","<2","19.4","10"
"Deep Bay","Pak Nai Stream","DB3","2001-01-11","1","1.1","<50","0.011","<0.05","<1","<1","44","<1","<50","<0.1","2","10","","<1","55","<1","<0.01","101","9.9","260","410","0.029","<0.2","<0.01","120","<1","30","<1","<2","<1","0.27","0.003","<0.5","0.012","7.3","","0","19","<1","<0.02","2.8","<1","<0.05","1","0.03","87","6.4","7","<2","16","30"
"Deep Bay","Pak Nai Stream","DB3","2001-02-05","1","0.6","170","0.044","<0.05","<1","<1","8","<1","<50","<0.1","3","<10","","<1","55","1","<0.01","111","10.7","470","690","0.041","<0.2","<0.01","450","2","70","<1","<2","<1","0.45","0.007","<0.5","0.026","7.1","","0","19","<1","<0.02","2.4","<1","0.08","1","0.04","85","66","5.2","<2","17.4","20"
"Deep Bay","Pak Nai Stream","DB3","2001-03-08","1","0.5","60","0.043","<0.05","<1","<1","8","<1","<50","<0.1","<2","37","","<1","149","<1","<0.01","99","9.3","220","780","0.007","<0.2","<0.01","120","1","40","<1","<2","2","0.24","0.004","<0.5","<0.002","6.7","","0.1","19","<1","<0.02","2.4","<1","0.12","<1","0.03","130","30","4.6","<2","17.9","30"
"Deep Bay","Pak Nai Stream","DB3","2001-04-04","1","1.1","90","0.13","0.05","<1","<1","16","<1","<50","<0.1","6","12","","<1","79","<1","<0.01","84","7.4","7500","13000","0.022","<0.2","<0.01","860","4","170","<1","<2","3","0.41","0.01","<0.5","0.027","6.7","","0","21","<1","<0.02","14","<1","0.4","2","0.11","91","51","4.3","<2","21.6","20"
"Deep Bay","Pak Nai Stream","DB3","2001-05-04","1","<0.1","<50","0.12","0.07","<1","<1","7","<1","<50","<0.1","3","79","","<1","323","<1","<0.01","97","7.9","940","2300","0.025","0.2","<0.01","460","1","140","<1","<2","3","0.21","0.003","<0.5","0.02","6.4","","0.2","18","<1","<0.02","6","<1","0.22","1","0.08","210","110","7.9","<2","25.5","10"
"Deep Bay","Pak Nai Stream","DB3","2001-06-20","1","0.5","<50","0.099","<0.05","<1","<1","5","<1","<50","<0.1","7","60","","<1","273","<1","<0.01","96","7.4","57000","63000","0.102","<0.2","<0.01","180","2","80","<1","<2","<1","0.24","0.015","<0.5","0.032","6.6","","0.1","17","<1","<0.02","6.3","<1","0.14","2","0.05","190","50","1.3","<2","29.3","<10"
"Deep Bay","Pak Nai Stream","DB3","2001-07-16","1","0.4","50","0.033","<0.05","<1","<1","5","<1","<50","<0.1","<2","<10","","<1","43","<1","<0.01","101","8.1","400","610","0.126","<0.2","<0.01","110","2","50","<1","<2","<1","0.22","0.005","<0.5","<0.002","6.8","","0","15","<1","<0.02","9.5","<1","0.08","<1","<0.02","86","30","23.3","<2","27","10"
"Deep Bay","Pak Nai Stream","DB3","2001-08-06","1","0.2","60","0.028","0.07","<1","<1","5","<1","<50","<0.1","3","<10","","<1","59","<1","<0.01","102","7.7","150","1200","0.111","<0.2","<0.01","190","2","60","<1","<2","<1","0.26","0.004","<0.5","0.016","6.6","","0","19","<1","<0.02","3.6","<1","<0.05","<1","<0.02","74","34","6.6","<2","30.3","20"
"Deep Bay","Pak Nai Stream","DB3","2001-09-06","1","0.3","70","0.12","<0.05","<1","<1","7","<1","<50","<0.1","4","24","","<1","74","3","<0.01","98","7.7","2500","5200","0.212","<0.2","<0.01","280","4","100","<1","<2","3","0.26","0.004","<0.5","0.015","6.3","","0","15","<1","<0.02","20","<1","0.2","1","0.06","130","72","4.6","<2","28.2","30"
"Deep Bay","Pak Nai Stream","DB3","2001-10-03","1","0.4","<50","0.021","<0.05","<1","<1","3","<1","<50","<0.1","5","<10","","<1","48","<1","<0.01","98","7.8","840","970","0.064","<0.2","<0.01","150","1","30","<1","<2","<1","0.24","0.003","<0.5","0.028","6.9","","0","19","<1","<0.02","3.1","<1","0.06","2","0.05","180","100","2.8","<2","27.2","10"
"Deep Bay","Pak Nai Stream","DB3","2001-11-07","1","0.2","100","0.12","0.1","<1","<1","6","<1","<50","<0.1","3","130","","<1","399","<1","<0.01","105","9","140","1800","0.026","<0.2","<0.01","220","1","40","<1","<2","<1","0.22","0.01","<0.5","0.076","7","","0.2","19","<1","<0.02","2.4","<1","0.26","1","0.14","260","46","1.6","<2","23.3","20"
"Deep Bay","Pak Nai Stream","DB3","2001-12-07","1","0.6","70","<0.005","<0.05","<1","<1","4","<1","<50","<0.1","3","<10","","<1","49","<1","<0.01","103","9.5","1600","3300","0.054","0.2","<0.01","70","<1","20","<1","<2","<1","0.23","0.006","<0.5","0.01","7.2","","0","19","<1","<0.02","2.2","<1","<0.05","<1","0.03","70","36","1.4","<2","19.2","<10"
"Deep Bay","Sheung Pak Nai Stream","DB5","2001-01-11","1","0.6","<50","0.01","<0.05","<1","<1","44","<1","<50","<0.1","5","<10","","<1","38","1","<0.01","101","10","32","95","0.016","<0.2","<0.01","140","<1","30","<1","<2","<1","0.14","<0.002","<0.5","<0.002","7.6","","0","19","<1","<0.02","2.9","<1","<0.05","<1","<0.02","86","16","7.6","<2","16.1","10"
"Deep Bay","Sheung Pak Nai Stream","DB5","2001-02-05","1","0.6","60","0.039","0.17","<1","<1","4","<1","<50","<0.1","3","<10","","<1","35","<1","<0.01","111","10.4","74","95","0.018","<0.2","<0.01","90","<1","30","<1","<2","<1","0.23","0.002","<0.5","<0.002","7.2","","0","19","<1","<0.02","2.3","<1","<0.05","1","<0.02","81","67","8.8","<2","18.4","10"
"Deep Bay","Sheung Pak Nai Stream","DB5","2001-03-08","1","0.5","220","0.019","0.06","<1","<1","6","<1","<50","<0.1","<2","<10","","<1","36","<1","<0.01","100","9.5","90","380","0.006","<0.2","<0.01","130","<1","20","<1","<2","<1","0.17","0.002","<0.5","<0.002","7","","0","20","<1","<0.02","2.8","<1","0.05","<1","0.03","60","29","7.4","<2","17.9","<10"
"Deep Bay","Sheung Pak Nai Stream","DB5","2001-04-04","1","<0.1","390","0.2","0.09","<1","<1","24","<1","<50","0.1","10","<10","","<1","44","12","<0.01","93","8.3","5900","13000","0.096","<0.2","<0.01","1100","23","70","<1","<2","<1","0.57","0.018","<0.5","0.016","6.7","","0","18","<1","<0.02","210","<1","0.38","3","0.03","270","51","36.5","<2","21.5","30"
