"Water Control Zone","River","Station","Dates","Sample No","5-Day Biochemical Oxygen Demand (mg/L)","Aluminium (μg/L)","Ammonia-Nitrogen (mg/L)","Anionic Surfactants (as Manoxol OT) (mg/L)","Antimony (μg/L)","Arsenic (μg/L)","Barium (μg/L)","Beryllium (μg/L)","Boron (μg/L)","Cadmium (μg/L)","Chemical Oxygen Demand (mg/L)","Chloride (mg/L)","Chlorophyll-a (μg/L)","Chromium (μg/L)","Conductivity (μS/cm)","Copper (μg/L)","Cyanide (mg/L)","Dissolved Oxygen (%saturation)","Dissolved Oxygen (mg/L)","E. coli (counts/100mL)","Faecal Coliforms (counts/100mL)","Flow (m³/s)","Fluoride (mg/L)","Free Hydrogen Sulphide (mg/L)","Iron (μg/L)","Lead (μg/L)","Manganese (μg/L)","Mercury (μg/L)","Molybdenum (μg/L)","Nickel (μg/L)","Nitrate-Nitrogen (mg/L)","Nitrite-Nitrogen (mg/L)","Oil and Grease (mg/L)","Orthophosphate Phosphorus (mg/L)","pH","Phaeopigment (μg/L)","Salinity (ppt)","Silica (as SiO₂) (mg/L)","Silver (μg/L)","Sulphide (mg/L)","Suspended solids (mg/L)","Thallium (μg/L)","Total Kjeldahl Nitrogen (mg/L)","Total Organic Carbon (mg/L)","Total Phosphorus (mg/L)","Total Solids (mg/L)","Total Volatile Solids (mg/L)","Turbidity (NTU)","Vanadium (μg/L)","Water Temperature (°C)","Zinc (μg/L)"
"Western Buffer","Pai Min Kok Stream","AN1","1995-11-13","1","3.8","140","0.16","0.1","<1","<1","10","","<50","<0.1","8","22","","<1","143","8","<0.01","77","6.7","11000","15000","null","0.5","<0.01","110","2","10","<1","","1","2.5","0.12","<0.5","0.25","7","","","18","<1","0.03","5.6","","0.59","3","0.37","130","30","6.6","<2","22.2","120"
"Western Buffer","Pai Min Kok Stream","AN1","1995-12-08","1","3.1","150","0.21","<0.05","<1","<1","10","","<50","0.2","45","39","","<1","214","5","0.01","73","7.4","1000","17000","null","0.5","<0.01","100","2","20","<1","","1","3","0.092","<0.5","0.26","7.5","","","16","<1","0.02","5.2","","0.71","6","0.34","180","48","7.7","<2","15","80"
"Western Buffer","Pai Min Kok Stream","AN2","1995-01-11","1","2.8","80","1.2","0.12","","<1","","","<50","<0.1","11","17","","<1","202","2","0.02","102","9.6","19000","24000","0.001","0.2","<0.01","80","1","10","<1","","<1","3.5","0.24","0.5","0.68","7.6","","","16","","<0.02","7.6","","1.9","3","0.81","140","52","3","","18.6","40"
"Western Buffer","Pai Min Kok Stream","AN2","1995-02-10","1","6.1","100","2.7","0.75","","<1","","","<50","<0.1","16","20","","<1","258","3","0.02","98","9.7","180000","200000","0.003","0.4","<0.01","100","1","20","<1","","<1","3.8","0.17","<0.5","1.2","7.7","","","16","","0.02","3.4","","4.1","7","1.4","180","50","2.9","","16.3","50"
"Western Buffer","Pai Min Kok Stream","AN2","1995-03-08","1","9.1","90","2.5","0.1","","<1","","","<50","0.4","21","25","","2","276","8","0.01","100","9.5","42000","47000","0.003","0.4","<0.01","120","3","30","<1","","<1","5.9","0.22","<0.5","1.2","7.8","","","16","","0.03","8.4","","5.4","7","1.3","170","44","4.2","","18","100"
"Western Buffer","Pai Min Kok Stream","AN2","1995-04-07","1","3.9","80","1.8","0.08","","<1","","","<50","0.3","17","22","","2","270","7","<0.01","100","9.5","14000","19000","0.003","0.5","<0.01","100","2","30","<1","","1","3.7","0.27","<0.5","0.85","7.6","","","16","","0.02","2.6","","3","4","1.1","180","74","3","","19.8","120"
"Western Buffer","Pai Min Kok Stream","AN2","1995-05-05","1","2.5","<50","1.6","0.09","","2","","","<50","0.3","22","30","","2","244","8","<0.01","90","7.9","26000","30000","0.002","0.5","<0.01","50","2","20","<1","","2","3.9","0.28","<0.5","0.82","7.9","","","16","","<0.02","2.1","","1.9","4","0.88","190","78","2","","21.8","90"
"Western Buffer","Pai Min Kok Stream","AN2","1995-06-08","1","2.6","<50","0.16","0.05","","1","","","<50","0.1","23","37","","<1","192","8","<0.01","81","6.1","70000","90000","null","0.6","<0.01","<50","<1","20","<1","","2","6.3","0.23","0.6","1.3","7.4","","","19","","0.03","1.7","","1","5","1.4","350","210","1.7","","26.6","70"
"Western Buffer","Pai Min Kok Stream","AN2","1995-07-13","1","3.4","530","0.12","0.09","","<1","20","","<50","0.8","24","13","","2","81","11","<0.01","96","8.4","90000","130000","0.038","0.2","<0.01","660","12","80","<1","","2","1","0.035","0.6","0.13","7.4","","","7.9","<1","<0.02","44","","0.95","2","0.25","150","56","55","<2","20.9","120"
"Western Buffer","Pai Min Kok Stream","AN2","1995-08-10","1","8.6","90","0.077","<0.05","","<1","6","","<50","0.2","6","15","","<1","63","2","<0.01","101","7.7","41000","61000","0.007","0.3","<0.01","190","2","20","<1","","<1","1.1","0.007","<0.5","0.13","7.6","","","15","<1","<0.02","5","","0.2","3","0.17","79","30","6.8","<2","22","20"
"Western Buffer","Pai Min Kok Stream","AN2","1995-09-07","1","3.2","80","0.12","<0.05","","<1","6","","<50","0.3","16","15","","<1","78","2","0.01","92","8.6","64000","74000","0.08","0.3","<0.01","130","1","<10","<1","","<1","1.1","0.012","<0.5","0.16","7.3","","","17","<1","<0.02","4","","0.27","6","0.24","80","20","5.8","<2","21.7","30"
"Western Buffer","Pai Min Kok Stream","AN2","1995-10-16","1","1.6","<50","0.16","<0.05","","<1","6","","<50","0.2","7","13","","<1","78","2","<0.01","96","7.8","48000","49000","0.012","0.3","<0.01","110","2","<10","<1","","<1","1.1","0.031","<0.5","0.13","7.3","","","16","<1","<0.02","3.2","","0.49","3","0.21","68","42","5.6","<2","24.3","20"
"Western Buffer","Pai Min Kok Stream","AN2","1995-11-13","1","2.7","180","0.25","<0.05","<1","<1","6","","<50","<0.1","6","14","","<1","108","2","<0.01","107","9.3","28000","30000","0.014","0.3","<0.01","100","<1","<10","<1","","<1","2.2","0.11","<0.5","0.29","7.4","","","16","<1","0.02","2.1","","0.47","2","0.38","92","31","4.1","<2","22.2","30"
"Western Buffer","Pai Min Kok Stream","AN2","1995-12-08","1","2.1","120","0.51","<0.05","<1","<1","7","","<50","0.1","42","18","","<1","111","2","<0.01","97","9.3","10000","18000","0.002","0.3","<0.01","60","1","<10","<1","","<1","3.4","0.17","<0.5","0.36","7.6","","","5","<1","0.02","7.4","","0.92","5","0.43","110","30","3.5","<2","16.9","50"
"Deep Bay","Ha Pak Nai Stream","DB1","1995-01-06","1","0.8","<50","0.075","0.05","","<1","","","<50","<0.1","24","<10","","<1","38","<1","0.02","92","9.9","","","0.01","0.2","<0.01","60","<1","20","<1","","<1","0.14","<0.002","<0.5","0.036","7.1","","","21","","<0.02","2.2","","0.13","7","0.04","42","54","12","","12.6","<10"
"Deep Bay","Ha Pak Nai Stream","DB1","1995-02-09","1","7.6","60","0.039","<0.05","","<1","","","<50","<0.1","2","<10","","<1","29","1","<0.01","101","10.1","","","0.01","0.3","<0.01","<50","<1","<10","<1","","<1","0.091","<0.002","<0.5","0.044","7","","","21","","<0.02","1.3","","0.16","1","0.06","62","26","3.8","","15.3","<10"
"Deep Bay","Ha Pak Nai Stream","DB1","1995-03-09","1","12","60","0.065","0.06","","<1","","","<50","0.1","10","<10","","<1","46","<1","<0.01","98","8.9","","","0.003","0.2","<0.01","50","<1","<10","<1","","<1","0.11","0.003","<0.5","0.054","7.1","","","21","","<0.02","2.5","","0.13","6","0.06","68","14","4.7","","20.3","<10"
"Deep Bay","Ha Pak Nai Stream","DB1","1995-04-26","1","1.7","90","0.044","<0.05","","<1","","","<50","<0.1","7","18","","<1","35","<1","<0.01","106","8.1","","","0.013","0.3","<0.01","<50","1","10","<1","","<1","0.12","0.004","<0.5","0.039","7.3","","","22","","<0.02","3.5","","0.16","1","0.04","58","14","5.4","","27.6","<10"
"Deep Bay","Ha Pak Nai Stream","DB1","1995-05-15","1","1.7","120","0.14","<0.05","","<1","","","<50","0.2","5","<10","","2","37","<1","<0.01","103","8.4","","","0.005","0.3","<0.01","80","2","<10","<1","","<1","0.13","0.004","<0.5","0.063","6.8","","","22","","<0.02","6.3","","0.33","1","0.1","60","28","13","","25.2","10"
"Deep Bay","Ha Pak Nai Stream","DB1","1995-06-16","1","2.3","100","0.027","<0.05","","<1","2","","<50","<0.1","2","<10","","<1","59","<1","<0.01","104","7.5","","","0.04","<0.2","<0.01","60","2","<10","<1","","<1","0.19","0.004","<0.5","0.066","6.5","","","17","","<0.02","10","","0.18","1","0.09","98","66","22","<2","28.6","10"
"Deep Bay","Ha Pak Nai Stream","DB1","1995-07-19","1","1.4","80","0.11","<0.05","","<1","3","","<50","0.3","4","11","","<1","36","2","<0.01","103","8.3","","","0.09","0.2","<0.01","80","4","<10","<1","","<1","0.14","0.009","<0.5","0.03","7.1","","","19","<1","<0.02","9.2","","0.53","3","0.06","1000","920","8.3","<2","24.7","20"
"Deep Bay","Ha Pak Nai Stream","DB1","1995-08-30","1","0.7","<50","0.039","<0.05","","<1","3","","<50","0.1","3","11","","<1","23","<1","<0.01","99","7.5","","","0.117","<0.2","<0.01","<50","1","<10","<1","","<1","0.1","0.002","<0.5","0.039","6.8","","","22","<1","<0.02","2.4","","0.05","1","0.13","57","30","4.4","<2","23.2","10"
"Deep Bay","Ha Pak Nai Stream","DB1","1995-09-13","1","0.9","80","0.072","<0.05","","<1","2","","<50","<0.1","6","<10","","<1","30","<1","<0.01","102","8.6","","","0.135","0.2","<0.01","80","<1","<10","<1","","<1","0.12","<0.002","<0.5","0.031","7","","","20","<1","<0.02","3.9","","0.29","2","0.06","78","23","6.8","<2","22.6","<10"
"Deep Bay","Ha Pak Nai Stream","DB1","1995-10-09","1","1.1","<50","0.032","<0.05","","<1","2","","<50","0.4","8","<10","","<1","26","<1","<0.01","104","9.3","","","0.288","<0.2","<0.01","<50","2","<10","<1","","<1","0.14","<0.002","<0.5","0.031","6.6","","","17","<1","<0.02","5.2","","0.12","<1","0.03","47","30","4.9","<2","19.8","20"
"Deep Bay","Ha Pak Nai Stream","DB1","1995-11-08","1","1.7","60","0.026","<0.05","<1","<1","3","","<50","<0.1","5","<10","","<1","24","<1","<0.01","101","8.9","","","0.055","0.2","<0.01","<50","<1","<10","<1","","<1","0.071","<0.002","<0.5","0.028","7.2","","","22","<1","0.03","2","","0.13","<1","0.03","84","52","4","<2","20.5","<10"
"Deep Bay","Ha Pak Nai Stream","DB1","1995-12-07","1","10","110","0.091","<0.05","<1","<1","2","","<50","<0.1","3","<10","","<1","40","<1","<0.01","106","10.8","","","0.03","0.2","<0.01","<50","<1","<10","<1","","<1","0.099","<0.002","<0.5","0.021","6.9","","","23","<1","<0.02","4.1","","0.24","2","0.06","50","10","4.8","<2","14.4","<10"
"Deep Bay","Tai Shui Hang Stream","DB2","1995-01-06","1","1.7","<50","0.073","<0.05","","<1","","","<50","<0.1","7","10","","<1","60","<1","0.01","94","9.9","","","0.068","0.3","<0.01","60","<1","<10","<1","","<1","0.11","<0.002","<0.5","0.045","7.1","","","21","","<0.02","4.6","","0.15","4","0.05","72","70","6.9","","13.9","<10"
"Deep Bay","Tai Shui Hang Stream","DB2","1995-02-09","1","7.7","70","0.039","<0.05","","<1","","","<50","<0.1","3","12","","<1","35","<1","<0.01","94","9","","","0.024","0.3","<0.01","<50","1","<10","<1","","<1","0.043","<0.002","<0.5","0.043","7.2","","","22","","<0.02","1.3","","0.1","1","0.06","66","32","2.6","","16.5","<10"
"Deep Bay","Tai Shui Hang Stream","DB2","1995-03-09","1","25","60","0.073","0.06","","<1","","","<50","0.1","7","<10","","<1","52","1","0.02","100","8.9","","","0.02","0.3","<0.01","60","<1","<10","<1","","<1","0.078","0.002","<0.5","0.057","7.1","","","21","","<0.02","9.3","","0.11","3","0.05","68","16","4.4","","20.8","<10"
"Deep Bay","Tai Shui Hang Stream","DB2","1995-04-26","1","4.7","<50","0.034","<0.05","","<1","","","<50","<0.1","8","<10","","<1","40","<1","<0.01","99","7.4","","","0.135","0.4","<0.01","<50","<1","<10","<1","","<1","0.1","<0.002","<0.5","0.045","7.3","","","22","","<0.02","2.2","","0.14","2","0.05","68","34","6.1","","28.6","<10"
"Deep Bay","Tai Shui Hang Stream","DB2","1995-05-15","1","1.9","<50","0.073","<0.05","","<1","","","<50","0.1","8","93","","2","251","<1","<0.01","94","7.5","","","0.099","0.4","<0.01","<50","<1","10","<1","","<1","0.14","<0.002","<0.5","0.054","6.8","","","22","","<0.02","3.2","","0.18","2","0.08","230","60","5.9","","26","10"
"Deep Bay","Tai Shui Hang Stream","DB2","1995-06-16","1","1","90","0.023","<0.05","","<1","6","","60","<0.1","3","300","","<1","532","2","<0.01","99","7","","","0.2","0.3","<0.01","100","2","30","<1","","<1","0.2","0.005","<0.5","0.073","6.8","","","16","","<0.02","3.6","","0.15","2","0.07","710","230","17","<2","30.1","40"
"Deep Bay","Tai Shui Hang Stream","DB2","1995-07-19","1","2","<50","0.057","<0.05","","<1","2","","<50","0.2","<2","11","","<1","40","1","<0.01","100","7.9","","","0.02","0.3","<0.01","60","2","10","<1","","<1","0.086","0.005","<0.5","0.021","7.1","","","19","<1","<0.02","4","","0.27","2","0.05","140","84","6","<2","25.8","20"
"Deep Bay","Tai Shui Hang Stream","DB2","1995-08-30","1","1","60","0.042","<0.05","","<1","3","","<50","<0.1","5","11","","<1","28","<1","<0.01","100","7.4","","","0.088","0.2","<0.01","110","1","<10","<1","","<1","0.071","<0.002","<0.5","0.041","7.1","","","22","<1","<0.02","2.7","","0.13","4","0.19","63","29","3.6","<2","24.6","20"
"Deep Bay","Tai Shui Hang Stream","DB2","1995-09-13","1","1","70","0.085","<0.05","","<1","2","","<50","<0.1","9","<10","","<1","45","<1","<0.01","102","8.4","","","0.372","0.2","<0.01","100","2","<10","<1","","<1","0.078","<0.002","<0.5","0.031","6.9","","","22","<1","<0.02","5.3","","0.3","2","0.06","84","22","5.8","<2","23.4","10"
"Deep Bay","Tai Shui Hang Stream","DB2","1995-10-09","1","1.5","<50","0.039","<0.05","","<1","3","","<50","0.3","6","<10","","<1","39","<1","<0.01","100","8.7","","","0.184","<0.2","<0.01","100","2","20","<1","","<1","0.1","<0.002","<0.5","0.032","6.1","","","18","<1","<0.02","4.2","","0.16","<1","0.04","58","20","5.3","<2","20.7","<10"
"Deep Bay","Tai Shui Hang Stream","DB2","1995-11-08","1","0.4","160","0.027","<0.05","<1","<1","2","","<50","<0.1","3","<10","","<1","26","<1","<0.01","100","8.7","","","0.046","0.3","<0.01","70","1","<10","<1","","<1","0.059","<0.002","<0.5","0.033","7.2","","","24","<1","<0.02","1.9","","0.07","<1","0.03","64","40","2.9","<2","20.7","<10"
"Deep Bay","Tai Shui Hang Stream","DB2","1995-12-07","1","13","150","0.064","<0.05","<1","<1","3","","<50","0.2","3","<10","","<1","52","<1","<0.01","103","10.2","","","0.02","0.2","<0.01","100","2","10","<1","","<1","0.11","<0.002","<0.5","0.009","6.9","","","24","<1","<0.02","7.8","","0.17","<1","0.05","64","8","6.6","<2","15.8","20"
"Deep Bay","Pak Nai Stream","DB3","1995-01-06","1","2.5","<50","0.089","0.09","","<1","","","<50","<0.1","41","<10","","<1","46","1","<0.01","93","9.6","","","0.027","0.2","<0.01","230","2","30","<1","","<1","0.41","<0.002","<0.5","0.065","6.7","","","20","","<0.02","5.4","","0.22","11","0.12","64","56","5","","14.3","<10"
"Deep Bay","Pak Nai Stream","DB3","1995-02-09","1","5.2","<50","0.24","0.54","","<1","","","<50","<0.1","4","<10","","<1","37","3","0.02","98","9.6","","","0.012","0.2","<0.01","160","1","30","<1","","<1","0.62","0.019","<0.5","0.096","6.8","","","20","","<0.02","4.2","","0.43","1","0.16","52","26","3.5","","16.4","20"
"Deep Bay","Pak Nai Stream","DB3","1995-03-09","1","4.1","180","7.7","0.08","","<1","","","<50","0.3","33","<10","","<1","148","1","0.01","95","8.4","","","0.028","0.2","<0.01","1300","8","200","<1","","<1","0.32","0.041","<0.5","0.4","7.4","","","14","","<0.02","71","","10","7","1.1","230","60","90","","21.4","<10"
"Deep Bay","Pak Nai Stream","DB3","1995-04-26","1","12","70","2.2","<0.05","","1","","","<50","<0.1","40","15","","<1","65","1","<0.01","112","9.6","","","0.011","0.3","<0.01","280","3","60","<1","","<1","0.42","0.053","<0.5","0.43","7.7","","","12","","0.03","54","","5.6","8","0.87","120","30","45","","28.4","10"
"Deep Bay","Pak Nai Stream","DB3","1995-05-15","1","11","370","6.6","0.05","","2","","","<50","0.2","89","<10","","<1","99","2","<0.01","89","7","","","0.022","0.3","<0.01","1300","17","90","<1","","<1","0.2","0.033","<0.5","0.64","7.2","","","18","","<0.02","310","","15","19","2.2","440","120","280","","26.7","40"
"Deep Bay","Pak Nai Stream","DB3","1995-06-16","1","4.6","250","1.1","<0.05","","<1","6","","<50","0.1","15","<10","","<1","72","1","<0.01","94","6.6","","","0.18","0.3","<0.01","650","9","80","<1","","<1","0.5","0.019","<0.5","0.32","7","","","18","","<0.02","27","","2.2","2","0.47","140","92","65","<2","29.3","40"
"Deep Bay","Pak Nai Stream","DB3","1995-07-19","1","0.9","80","0.22","<0.05","","<1","6","","<50","0.6","<2","10","","<1","40","5","<0.01","93","7.3","","","0.094","0.3","<0.01","220","6","90","<1","","<1","0.36","0.01","<0.5","0.11","6.9","","","19","<1","<0.02","5.6","","0.57","1","0.16","120","64","8.4","<2","26.4","30"
"Deep Bay","Pak Nai Stream","DB3","1995-08-30","1","1","<50","0.3","<0.05","","<1","4","","<50","<0.1","4","10","","<1","30","<1","<0.01","92","6.7","","","0.062","<0.2","<0.01","120","2","30","<1","","<1","0.31","0.01","<0.5","0.11","6.7","","","21","<1","<0.02","6.6","","0.51","3","0.26","79","35","6.2","<2","24.7","20"
"Deep Bay","Pak Nai Stream","DB3","1995-09-13","1","2.7","520","1.2","<0.05","","<1","5","","<50","<0.1","11","<10","","<1","43","<1","<0.01","100","8.2","","","0.077","<0.2","<0.01","290","2","30","<1","","<1","0.33","0.006","<0.5","0.41","6.9","","","20","<1","<0.02","7.4","","2","3","0.48","86","33","7.7","<2","23.1","20"
"Deep Bay","Pak Nai Stream","DB3","1995-10-09","1","3.2","80","0.17","<0.05","","<1","3","","<50","0.2","8","<10","","<1","32","<1","<0.01","99","8.8","","","0.121","<0.2","<0.01","100","2","30","<1","","<1","0.28","<0.002","<0.5","0.038","6","","","16","<1","<0.02","12","","0.32","<1","0.06","80","30","11","<2","20.5","30"
"Deep Bay","Pak Nai Stream","DB3","1995-11-08","1","1.3","60","0.6","<0.05","<1","<1","6","","<50","<0.1","8","<10","","<1","40","<1","<0.01","94","8.1","","","0.067","0.2","<0.01","270","2","40","<1","","<1","0.36","0.006","<0.5","0.12","6.7","","","22","<1","0.05","7.4","","0.82","1","0.19","100","44","4.6","<2","21.6","<10"
"Deep Bay","Pak Nai Stream","DB3","1995-12-07","1","16","110","0.34","0.06","<1","<1","5","","<50","<0.1","3","<10","","<1","46","<1","<0.01","99","9.7","","","0.016","0.2","<0.01","150","2","40","<1","","<1","0.54","0.016","<0.5","0.1","6.7","","","22","<1","0.03","3.3","","0.56","1","0.17","74","30","8.1","<2","16.6","<10"
"","","DB4","1995-01-06","1","1.5","<50","0.079","<0.05","","<1","","","150","<0.1","4","770","","<1","4494","<1","<0.01","100","10.1","","","0.005","0.4","<0.01","80","1","30","<1","","<1","0.25","<0.002","<0.5","0.039","7.2","","","22","","<0.02","3.1","","0.2","3","0.05","1500","350","5.7","","14.8","<10"
"","","DB4","1995-02-09","1","4.5","<50","0.045","<0.05","","<1","","","50","0.4","8","190","","<1","337","2","0.02","104","10","","","0.002","0.4","<0.01","60","2","20","<1","","<1","0.12","<0.002","<0.5","0.041","7.2","","","23","","0.02","1.7","","0.1","2","0.06","360","50","1.8","","15.4","10"
"","","DB4","1995-03-09","1","1.9","<50","0.058","0.08","","<1","","","<50","<0.1","11","99","","<1","460","<1","0.01","95","8.7","","","0.002","0.3","<0.01","70","1","10","<1","","<1","0.12","0.002","<0.5","0.053","7.3","","","23","","<0.02","1.2","","0.13","1","0.05","310","72","2.4","","19.8","<10"
"","","DB4","1995-04-26","1","1.9","70","0.059","0.06","","<1","","","<50","<0.1","7","94","","<1","227","2","<0.01","92","7.2","","","0.007","0.4","<0.01","210","2","30","<1","","<1","0.16","<0.002","<0.5","0.037","7.2","","","23","","<0.02","2.8","","0.11","4","0.06","210","16","2.5","","26.5","20"
"","","DB4","1995-05-15","1","2.2","70","0.12","<0.05","","1","","","1200","0.3","22","5700","","11","6380","7","<0.01","84","6.9","","","0.067","0.5","<0.01","90","3","50","<1","","5","0.26","0.013","<0.5","0.065","7.3","","","14","","<0.02","7.4","","0.45","5","0.11","12000","2300","5.9","","24.8","20"
"","","DB4","1995-06-16","1","2.4","100","0.73","<0.05","","2","23","","960","0.3","44","4500","","<1","4590","16","<0.01","73","5.1","","","null","0.6","<0.01","190","2","1000","<1","","6","0.59","0.035","<0.5","0.069","7.5","","","9.3","","0.02","12","","1.1","3","0.07","8300","1500","18","5","29.2","90"
"","","DB4","1995-07-19","1","1","50","0.092","<0.05","","<1","5","","<50","<0.1","<2","28","","<1","90","<1","<0.01","97","7.8","","","0.019","0.3","<0.01","150","4","40","<1","","<1","0.23","0.004","<0.5","0.027","7","","","22","<1","<0.02","2.7","","0.47","2","0.04","140","80","4.3","<2","24.9","20"
"","","DB4","1995-08-30","1","1.5","70","0.081","<0.05","","<1","4","","<50","0.3","6","22","","<1","59","<1","<0.01","105","9","","","null","0.2","<0.01","120","1","10","<1","","<1","0.11","0.003","<0.5","0.041","7.1","","","26","<1","<0.02","5.5","","0.32","3","0.17","94","41","3.8","<2","24.2","60"
"","","DB4","1995-09-13","1","1.3","140","0.074","<0.05","","<1","5","","<50","0.3","5","<10","","<1","49","<1","<0.01","102","8.6","","","0.096","0.2","<0.01","190","2","20","<1","","<1","0.14","<0.002","<0.5","0.03","7","","","23","<1","<0.02","6.2","","0.17","2","0.05","84","24","5.8","<2","22.3","30"
"","","DB4","1995-10-09","1","1.7","70","0.05","<0.05","","<1","7","","<50","0.2","8","170","","<1","337","<1","<0.01","104","8.9","","","null","0.2","<0.01","70","1","10","<1","","<1","0.19","<0.002","<0.5","0.032","6.6","","","20","<1","<0.02","3","","0.12","<1","0.04","350","72","4.1","<2","19.7","10"
"","","DB4","1995-11-08","1","1.5","80","0.041","<0.05","<1","<1","5","","<50","<0.1","5","43","","<1","107","<1","<0.01","106","9.3","","","0.018","0.3","<0.01","150","1","20","<1","","<1","0.094","<0.002","<0.5","0.026","7.1","","","27","<1","<0.02","12","","0.09","<1","0.03","150","48","3.1","<2","20.8","10"
