"Water Control Zone","River","Station","Dates","Sample No","5-Day Biochemical Oxygen Demand (mg/L)","Aluminium (μg/L)","Ammonia-Nitrogen (mg/L)","Anionic Surfactants (as Manoxol OT) (mg/L)","Antimony (μg/L)","Arsenic (μg/L)","Barium (μg/L)","Beryllium (μg/L)","Boron (μg/L)","Cadmium (μg/L)","Chemical Oxygen Demand (mg/L)","Chloride (mg/L)","Chlorophyll-a (μg/L)","Chromium (μg/L)","Conductivity (μS/cm)","Copper (μg/L)","Cyanide (mg/L)","Dissolved Oxygen (%saturation)","Dissolved Oxygen (mg/L)","E. coli (counts/100mL)","Faecal Coliforms (counts/100mL)","Flow (m³/s)","Fluoride (mg/L)","Free Hydrogen Sulphide (mg/L)","Iron (μg/L)","Lead (μg/L)","Manganese (μg/L)","Mercury (μg/L)","Molybdenum (μg/L)","Nickel (μg/L)","Nitrate-Nitrogen (mg/L)","Nitrite-Nitrogen (mg/L)","Oil and Grease (mg/L)","Orthophosphate Phosphorus (mg/L)","pH","Phaeopigment (μg/L)","Salinity (ppt)","Silica (as SiO₂) (mg/L)","Silver (μg/L)","Sulphide (mg/L)","Suspended solids (mg/L)","Thallium (μg/L)","Total Kjeldahl Nitrogen (mg/L)","Total Organic Carbon (mg/L)","Total Phosphorus (mg/L)","Total Solids (mg/L)","Total Volatile Solids (mg/L)","Turbidity (NTU)","Vanadium (μg/L)","Water Temperature (°C)","Zinc (μg/L)"
"Western Buffer","Pai Min Kok Stream","AN1","2011-11-03","1","1","80","0.073","<0.05","<1","<1","30","<1","680","0.2","8","3300","2.7","<1","10174","3","<0.01","101","8.1","270","2100","null","0.7","<0.01","50","1","20","<1","4","1","1.7","0.029","<0.5","0.13","7.7","1.5","5.7","15","<1","<0.02","2.2","<1","0.4","2","0.14","7000","1200","1.3","<2","25.2","30"
"Western Buffer","Pai Min Kok Stream","AN1","2011-12-10","1","7.4","280","2.5","<0.05","<1","<1","24","<1","770","0.1","17","4200","7.4","1","10350","22","<0.01","103","9.7","5800","7500","null","0.7","<0.01","150","3","30","<1","4","3","2.1","0.22","1.1","0.27","7.7","2.7","7.1","12","<1","<0.02","17","<1","3.9","6","0.32","8500","1200","33.3","<2","16.4","50"
"Western Buffer","Pai Min Kok Stream","AN2","2011-01-21","1","5.5","200","2.5","0.32","1","<1","10","<1","<50","<0.1","11","12","","<1","191","2","<0.01","105","11","20000","33000","0.005","0.5","<0.01","90","<1","20","<1","<2","<1","1.4","0.21","<0.5","0.28","8.4","","0.1","18","<1","<0.02","3.5","<1","3","2","0.31","140","35","5.6","<2","13.3","10"
"Western Buffer","Pai Min Kok Stream","AN2","2011-02-07","1","12","280","2.1","0.34","<1","<1","21","<1","<50","<0.1","16","13","10","<1","223","10","<0.01","108","10.4","24000","28000","0.004","0.8","<0.01","320","5","70","<1","4","1","1.7","0.33","<0.5","0.32","8.4","3.1","0.1","19","<1","<0.02","6.2","<1","2.6","4","0.35","160","36","5","<2","17.4","60"
"Western Buffer","Pai Min Kok Stream","AN2","2011-03-17","1","6.9","4100","1.5","0.13","<1","2","59","3","<50","0.7","23","17","","<1","246","5","<0.01","96","9.5","82000","86000","0.002","1.2","<0.01","1700","140","1400","<1","3","1","1.7","0.37","<0.5","0.22","8","","0.1","17","<1","<0.02","920","<1","2.5","4","0.44","1200","92","1472.6","<2","16.1","100"
"Western Buffer","Pai Min Kok Stream","AN2","2011-04-12","1","19","260","4.2","0.59","<1","1","14","<1","<50","<0.1","36","34","2.6","<1","550","7","<0.01","110","9.5","44000","120000","0.005","0.9","<0.01","190","3","70","<1","4","2","2.3","0.81","<0.5","0.59","8.2","2.7","0.3","22","<1","<0.02","9.6","<1","5.5","11","0.68","310","78","10.5","<2","22.4","40"
"Western Buffer","Pai Min Kok Stream","AN2","2011-05-23","1","0.9","410","0.2","<0.05","<1","<1","12","<1","<50","<0.1","7","21","","<1","300","2","<0.01","100","8.4","52000","74000","0.014","0.4","<0.01","160","2","20","<1","3","<1","3.8","0.036","<0.5","0.078","7.9","","0.2","14","<1","<0.02","7.3","<1","0.61","3","0.11","190","88","13.7","<2","23.7","40"
"Western Buffer","Pai Min Kok Stream","AN2","2011-06-15","1","0.9","190","0.063","<0.05","<1","<1","12","<1","<50","<0.1","9","15","0.5","<1","301","3","<0.01","103","8.2","3900","23000","0.005","0.5","<0.01","110","2","10","<1","3","<1","2.1","0.032","0.6","0.091","8","1.2","0.1","17","<1","<0.02","4.5","<1","0.49","3","0.1","170","73","8.9","<2","27.2","20"
"Western Buffer","Pai Min Kok Stream","AN2","2011-07-20","1","0.2","130","0.051","<0.05","<1","<1","9","<1","<50","0.1","5","<10","","<1","139","2","<0.01","98","8","1600","6500","0.021","0.4","<0.01","200","2","20","<1","<2","<1","1.1","0.007","<0.5","0.054","7.7","","0.1","13","<1","<0.02","6.3","<1","0.33","2","0.06","120","42","14.8","<2","25.6","30"
"Western Buffer","Pai Min Kok Stream","AN2","2011-08-10","1","6.4","1100","0.041","<0.05","<1","2","20","<1","<50","0.1","10","<10","7.5","3","171","14","<0.01","97","7.8","39000","570000","0.014","0.3","<0.01","1600","49","220","<1","3","1","1.1","0.033","<0.5","0.079","7.8","3.3","0.1","11","<1","<0.02","280","<1","1.1","5","0.3","440","100","182.1","3","26.8","80"
"Western Buffer","Pai Min Kok Stream","AN2","2011-09-14","1","1.6","250","0.43","0.06","<1","<1","9","<1","<50","<0.1","6","<10","","<1","204","1","<0.01","104","8.2","90000","210000","0.008","0.5","<0.01","170","3","10","<1","<2","<1","0.91","0.15","<0.5","0.14","8.2","","0.1","19","<1","<0.02","4.4","<1","0.62","2","0.16","110","30","7.3","<2","27.4","20"
"Western Buffer","Pai Min Kok Stream","AN2","2011-10-13","1","1.4","160","0.2","<0.05","<1","<1","11","<1","<50","<0.1","7","<10","0.5","<1","183","1","<0.01","101","8.3","50000","63000","0.007","0.5","<0.01","90","1","10","<1","3","<1","1.4","0.053","<0.5","0.11","8.1","0.8","0.1","18","<1","<0.02","2.7","<1","0.44","2","0.11","120","21","5.3","<2","25.7","10"
"Western Buffer","Pai Min Kok Stream","AN2","2011-11-03","1","1.1","150","0.059","0.05","<1","<1","13","<1","<50","<0.1","10","14","","<1","285","1","<0.01","111","9.1","4400","7600","0.006","0.7","<0.01","60","<1","<10","<1","4","<1","1.7","0.055","<0.5","0.19","8.3","","0.1","20","<1","<0.02","1.9","<1","0.29","2","0.19","160","68","2.1","<2","25","10"
"Western Buffer","Pai Min Kok Stream","AN2","2011-12-10","1","2","60","1.5","0.16","<1","<1","10","<1","<50","<0.1","9","13","1.1","<1","308","<1","<0.01","99","10","9200","22000","0.001","0.7","<0.01","<50","<1","<10","<1","3","<1","2.2","0.39","0.8","0.27","8.5","1.1","0.2","19","<1","<0.02","1.8","<1","2.1","3","0.29","2100","160","1.8","<2","14.7","10"
"Deep Bay","Ha Pak Nai Stream","DB1","2011-01-26","1","<0.1","120","0.012","<0.05","<1","<1","4","<1","<50","<0.1","2","<10","<0.2","<1","32","<1","<0.01","104","10.6","8","180","0.001","0.2","<0.01","<50","<1","<10","<1","<2","<1","0.19","<0.002","<0.5","0.006","8","0.3","0","23","<1","<0.02","1.4","<1","<0.05","<1","<0.02","56","19","3.3","<2","14.6","10"
"Deep Bay","Ha Pak Nai Stream","DB1","2011-02-23","1","0.1","<50","0.019","<0.05","<1","<1","4","<1","<50","<0.1","3","<10","<0.2","<1","38","<1","<0.01","101","9.9","340","580","0.011","0.2","<0.01","<50","<1","<10","<1","<2","<1","0.34","<0.002","<0.5","0.005","7.9","0.7","0","24","<1","<0.02","1.7","<1","<0.05","<1","<0.02","54","18","2.9","<2","16.7","<10"
"Deep Bay","Ha Pak Nai Stream","DB1","2011-03-24","1","0.4","130","0.033","<0.05","<1","<1","4","<1","<50","<0.1","<2","<10","0.5","<1","28","<1","<0.01","102","9.7","180","370","0.01","0.3","<0.01","60","1","<10","<1","<2","<1","0.59","0.003","<0.5","0.004","8","<0.2","0","22","<1","<0.02","0.5","<1","0.07","<1","<0.02","66","21","8.9","<2","17.7","<10"
"Deep Bay","Ha Pak Nai Stream","DB1","2011-04-06","1","0.1","140","0.044","<0.05","<1","<1","4","<1","<50","<0.1","2","<10","<0.2","<1","360","<1","<0.01","105","9.6","16","260","0.004","0.3","<0.01","<50","<1","<10","<1","<2","<1","0.38","<0.002","<0.5","0.003","8.5","<0.2","0.2","22","<1","<0.02","3.1","<1","<0.05","<1","<0.02","62","20","23.1","<2","19.7","<10"
"Deep Bay","Ha Pak Nai Stream","DB1","2011-05-20","1","1.3","280","0.017","<0.05","<1","<1","5","<1","<50","<0.1","4","<10","0.6","<1","161","<1","<0.01","105","8.2","120","800","0.011","0.2","<0.01","100","3","20","<1","<2","<1","0.44","<0.002","<0.5","0.003","7.4","<0.2","0.1","22","<1","<0.02","17","<1","0.09","<1","<0.02","80","28","7.6","<2","27.6","<10"
"Deep Bay","Ha Pak Nai Stream","DB1","2011-06-03","1","0.5","<50","0.064","<0.05","<1","<1","6","<1","<50","<0.1","3","<10","1.2","<1","225","<1","<0.01","85","6.7","28","970","0.008","0.3","<0.01","<50","<1","30","<1","<2","<1","0.27","<0.002","<0.5","0.009","6.6","1","0.1","25","<1","<0.02","3","<1","0.11","<1","<0.02","70","34","4.4","<2","27.9","20"
"Deep Bay","Ha Pak Nai Stream","DB1","2011-07-04","1","0.2","230","0.012","<0.05","<1","<1","3","<1","<50","<0.1","3","<10","<0.2","<1","102","<1","<0.01","102","7.8","260","1300","0.022","<0.2","<0.01","<50","<1","10","<1","<2","<1","0.35","0.002","0.6","0.006","7.9","<0.2","0","18","<1","<0.02","3.4","<1","0.08","<1","<0.02","57","16","12.6","<2","29.3","<10"
"Deep Bay","Ha Pak Nai Stream","DB1","2011-08-03","1","0.2","100","0.016","<0.05","<1","<1","5","<1","<50","<0.1","<2","<10","0.4","<1","46","<1","<0.01","100","7.6","23","1000","0.022","0.2","<0.01","<50","<1","<10","<1","<2","<1","0.68","0.006","<0.5","0.006","7.9","<0.2","0","19","<1","<0.02","35","<1","<0.05","<1","<0.02","92","18","9.6","<2","29.6","20"
"Deep Bay","Ha Pak Nai Stream","DB1","2011-09-19","1","0.3","190","0.019","<0.05","<1","<1","6","<1","<50","<0.1","3","<10","<0.2","<1","45","<1","<0.01","102","7.9","100","2100","0.027","0.2","<0.01","110","<1","<10","<1","<2","<1","0.37","0.004","1.1","0.009","7.5","<0.2","0","22","<1","<0.02","5.9","<1","0.1","<1","<0.02","67","18","19.1","<2","28.3","<10"
"Deep Bay","Ha Pak Nai Stream","DB1","2011-10-10","1","0.4","120","0.013","<0.05","<1","<1","7","<1","<50","<0.1","2","<10","<0.2","<1","41","<1","<0.01","102","8.3","110","570","0.017","0.2","<0.01","70","2","30","<1","<2","<1","0.21","0.002","<0.5","0.006","7.2","0.5","0","23","<1","<0.02","21","<1","<0.05","<1","<0.02","82","35","12","<2","25.6","<10"
"Deep Bay","Ha Pak Nai Stream","DB1","2011-11-18","1","0.4","110","0.01","0.09","<1","<1","7","<1","<50","<0.1","2","<10","0.2","<1","39","<1","<0.01","100","8.5","290","1300","0.023","0.2","<0.01","<50","<1","<10","<1","<2","<1","0.36","0.003","<0.5","0.007","7.7","<0.2","0","20","<1","<0.02","3.6","<1","0.05","1","<0.02","53","10","8.4","<2","23.5","20"
"Deep Bay","Ha Pak Nai Stream","DB1","2011-12-12","1","0.3","120","0.017","<0.05","<1","<1","1","<1","<50","<0.1","<2","<10","0.8","<1","88","<1","<0.01","103","10.6","48","76","0.032","0.2","<0.01","<50","1","<10","<1","<2","<1","0.21","<0.002","<0.5","0.007","8.5","<0.2","0.1","24","<1","<0.02","2.8","<1","0.08","<1","<0.02","78","18","7.5","<2","13.9","50"
"Deep Bay","Tai Shui Hang Stream","DB2","2011-01-26","1","0.1","100","<0.005","<0.05","<1","<1","18","<1","<50","<0.1","<2","35","0.8","<1","137","1","<0.01","99","10.3","16","450","0.13","0.3","<0.01","190","3","50","<1","<2","<1","0.1","<0.002","<0.5","0.005","7.7","1.2","0.1","23","<1","<0.02","3.2","<1","<0.05","<1","<0.02","110","26","1.6","<2","13.8","20"
"Deep Bay","Tai Shui Hang Stream","DB2","2011-02-23","1","0.8","110","0.03","<0.05","<1","<1","12","<1","<50","<0.1","3","18","<0.2","<1","88","1","<0.01","95","9.2","36","770","0.16","0.3","<0.01","400","3","50","<1","<2","<1","0.33","0.003","<0.5","0.011","7.8","0.2","0.1","23","<1","<0.02","56","<1","0.08","<1","<0.02","170","49","12.9","<2","16.8","30"
"Deep Bay","Tai Shui Hang Stream","DB2","2011-03-24","1","0.3","70","0.045","<0.05","<1","<1","6","<1","<50","<0.1","<2","28","0.4","<1","125","1","<0.01","93","8.8","13","650","0.21","0.3","<0.01","230","<1","50","<1","<2","<1","0.41","0.002","<0.5","0.003","7.8","<0.2","0.1","22","<1","<0.02","1.9","<1","0.07","<1","<0.02","120","30","2","<2","17.9","<10"
"Deep Bay","Tai Shui Hang Stream","DB2","2011-04-06","1","3.2","200","0.27","0.07","<1","1","25","<1","1900","<0.1","5","11000","1","2","29410","4","<0.01","98","7.8","290","2000","0.01","0.7","<0.01","520","7","110","<1","7","5","0.39","0.016","<0.5","0.015","7.2","0.8","20","7.1","<1","<0.02","60","<1","0.52","1","0.08","24000","3300","26.1","<2","20.7","60"
"Deep Bay","Tai Shui Hang Stream","DB2","2011-05-20","1","1.7","110","0.26","<0.05","<1","2","25","<1","1400","0.1","4","6600","1","<1","20561","3","<0.01","80","5.9","430","1300","null","0.6","<0.01","170","1","90","<1","5","6","1.5","0.13","<0.5","0.042","7.4","0.7","11.7","6.3","<1","<0.02","11","<1","0.48","2","0.07","14000","2300","9.7","<2","27.3","10"
"Deep Bay","Tai Shui Hang Stream","DB2","2011-06-03","1","1.8","70","0.077","<0.05","<1","1","26","<1","1000","0.1","<2","6900","2.4","1","20471","3","<0.01","94","6.8","330","4300","0.13","0.6","<0.01","240","2","180","<1","4","3","0.31","0.023","0.6","0.017","7.3","1.4","11.3","13","<1","<0.02","2","<1","0.24","<1","0.04","13000","2100","3.7","<2","28.8","60"
"Deep Bay","Tai Shui Hang Stream","DB2","2011-07-04","1","2.2","160","0.069","0.09","<1","2","23","<1","980","<0.1","10","4500","9.2","1","14838","3","<0.01","91","6.6","160","9400","0.16","0.5","<0.01","160","1","40","<1","4","6","1.2","0.24","<0.5","0.042","7.4","1.5","7.8","8","<1","<0.02","10","<1","0.37","2","0.09","9600","1600","10.2","2","29.9","10"
"Deep Bay","Tai Shui Hang Stream","DB2","2011-08-03","1","0.2","110","0.02","<0.05","<1","<1","8","<1","<50","<0.1","<2","17","0.5","<1","72","<1","<0.01","101","7.7","24","960","0.19","0.2","<0.01","210","1","50","<1","<2","<1","0.31","0.002","<0.5","<0.002","7.7","0.2","0","1.3","<1","<0.02","1.8","<1","<0.05","<1","<0.02","87","24","6.9","<2","29.6","10"
"Deep Bay","Tai Shui Hang Stream","DB2","2011-09-19","1","<0.1","140","0.018","<0.05","<1","<1","4","<1","<50","<0.1","4","<10","0.6","<1","54","<1","<0.01","96","7.5","120","2900","0.13","0.3","<0.01","370","1","90","<1","<2","<1","0.21","0.003","1","0.008","7.4","<0.2","0","23","<1","<0.02","20","<1","0.13","1","<0.02","84","24","13","<2","28.1","<10"
"Deep Bay","Tai Shui Hang Stream","DB2","2011-10-10","1","0.3","50","0.032","<0.05","<1","<1","11","<1","<50","0.1","2","22","1.4","<1","117","<1","<0.01","99","8","170","1000","0.13","0.3","<0.01","510","1","100","<1","<2","<1","0.087","0.002","<0.5","0.005","7","<0.2","0.1","23","<1","<0.02","7.4","<1","0.05","<1","<0.02","120","63","9.7","<2","25.7","20"
"Deep Bay","Tai Shui Hang Stream","DB2","2011-11-18","1","0.6","210","0.15","<0.05","<1","<1","6","<1","<50","<0.1","4","19","0.5","<1","103","1","<0.01","99","8.4","1400","9100","0.19","0.2","<0.01","210","2","40","<1","<2","<1","0.32","0.019","<0.5","0.006","7.7","<0.2","0.1","21","<1","<0.02","4.5","<1","0.24","2","<0.02","130","43","8.5","<2","23.4","20"
"Deep Bay","Tai Shui Hang Stream","DB2","2011-12-12","1","0.5","140","0.045","<0.05","<1","<1","6","<1","80","<0.1","4","610","<0.2","<1","1566","<1","<0.01","96","10","16","67","0.15","0.3","<0.01","470","2","130","<1","<2","<1","0.15","0.009","<0.5","0.006","7.6","<0.2","1","24","<1","<0.02","2.1","<1","0.15","1","<0.02","1200","180","3.9","<2","13","20"
"Deep Bay","Pak Nai Stream","DB3","2011-01-26","1","0.2","70","<0.005","<0.05","<1","<1","7","<1","<50","<0.1","<2","<10","0.2","<1","36","<1","<0.01","99","9.9","210","2000","0.017","0.2","<0.01","70","<1","20","<1","<2","<1","0.23","<0.002","<0.5","0.003","7.6","<0.2","0","22","<1","<0.02","1.6","<1","<0.05","<1","<0.02","66","22","3.8","<2","15.6","<10"
"Deep Bay","Pak Nai Stream","DB3","2011-02-23","1","0.4","80","0.025","<0.05","<1","<1","7","<1","<50","<0.1","4","<10","<0.2","<1","47","<1","<0.01","100","9.5","76","610","0.026","0.2","<0.01","110","<1","20","<1","<2","<1","0.38","0.003","<0.5","0.007","7.6","0.8","0","22","<1","<0.02","1.7","<1","0.07","<1","<0.02","64","19","4.5","<2","17.5","10"
"Deep Bay","Pak Nai Stream","DB3","2011-03-24","1","0.5","140","0.032","<0.05","<1","<1","9","<1","<50","<0.1","2","<10","0.7","<1","46","<1","<0.01","99","9.3","190","1200","0.013","0.3","<0.01","150","<1","20","<1","<2","<1","0.46","0.003","1.1","0.003","7.7","0.6","0","21","<1","<0.02","2.2","<1","0.07","<1","<0.02","44","16","3.5","<2","18.3","<10"
"Deep Bay","Pak Nai Stream","DB3","2011-04-06","1","0.8","250","0.013","<0.05","<1","<1","9","<1","<50","<0.1","5","10","2.7","<1","72","<1","<0.01","100","9","1200","2400","0.012","0.2","<0.01","280","1","40","<1","<2","<1","0.29","0.004","<0.5","0.003","7.8","2.1","0","21","<1","<0.02","5.1","<1","0.09","<1","<0.02","66","23","4.8","<2","20.8","20"
"Deep Bay","Pak Nai Stream","DB3","2011-05-20","1","0.3","110","0.026","<0.05","<1","<1","10","<1","<50","<0.1","3","11","0.8","<1","107","<1","<0.01","93","7.3","250","2300","0.017","0.2","<0.01","440","<1","130","<1","<2","<1","0.32","0.003","<0.5","0.004","6.9","1.3","0.1","21","<1","<0.02","5.9","<1","0.11","<1","<0.02","74","40","9.6","<2","28.1","10"
"Deep Bay","Pak Nai Stream","DB3","2011-06-03","1","0.7","100","0.062","<0.05","<1","<1","7","<1","<50","<0.1","3","16","1.5","<1","92","<1","<0.01","101","7.9","800","5300","0.007","0.2","<0.01","480","<1","90","<1","<2","<1","0.18","0.007","0.6","0.01","6.8","2","0","22","<1","<0.02","7.6","<1","0.17","<1","0.03","77","27","6.6","<2","28.3","10"
"Deep Bay","Pak Nai Stream","DB3","2011-07-04","1","0.3","260","0.046","<0.05","<1","<1","6","<1","<50","<0.1","4","11","<0.2","<1","100","<1","<0.01","96","7.3","300","1100","0.012","<0.2","<0.01","330","<1","90","<1","<2","<1","0.28","0.003","0.6","0.006","6.9","<0.2","0","19","<1","<0.02","5.3","<1","0.09","<1","<0.02","78","22","9.6","<2","30","<10"
"Deep Bay","Pak Nai Stream","DB3","2011-08-03","1","<0.1","50","0.026","<0.05","<1","<1","6","<1","<50","<0.1","<2","12","<0.2","<1","88","<1","<0.01","97","7.3","90","1000","0.02","0.2","<0.01","310","<1","60","<1","<2","<1","0.18","0.002","<0.5","0.005","7.6","0.7","0","21","<1","<0.02","4","<1","0.06","<1","<0.02","90","24","11.6","<2","30.4","<10"
"Deep Bay","Pak Nai Stream","DB3","2011-09-19","1","0.5","130","0.02","<0.05","<1","<1","8","<1","<50","<0.1","3","<10","0.3","<1","64","<1","<0.01","95","7.4","510","5300","0.006","0.2","<0.01","180","<1","50","<1","<2","<1","0.31","0.002","0.7","0.008","7","0.6","0","22","<1","<0.02","9.5","<1","<0.05","<1","<0.02","60","20","10.8","<2","28.4","10"
"Deep Bay","Pak Nai Stream","DB3","2011-10-10","1","0.4","90","0.053","<0.05","<1","<1","12","<1","<50","<0.1","<2","<10","0.6","<1","75","<1","<0.01","95","7.7","840","4500","0.02","0.2","<0.01","260","<1","80","<1","<2","<1","0.24","0.003","<0.5","0.006","6.7","<0.2","0","22","<1","<0.02","7.8","<1","0.07","<1","<0.02","88","16","12.6","<2","25.6","10"
"Deep Bay","Pak Nai Stream","DB3","2011-11-18","1","0.5","60","0.02","<0.05","<1","<1","<1","<1","<50","<0.1","3","<10","<0.2","<1","64","<1","<0.01","94","7.9","490","1100","0.012","0.2","<0.01","180","<1","50","<1","<2","<1","0.26","0.003","<0.5","0.006","7.4","0.3","0","22","<1","<0.02","3.7","<1","<0.05","<1","<0.02","72","25","7.6","<2","23.9","<10"
"Deep Bay","Pak Nai Stream","DB3","2011-12-12","1","0.7","60","0.03","<0.05","<1","<1","5","<1","<50","0.2","<2","<10","0.4","<1","49","<1","<0.01","98","10","64","320","0.025","0.2","<0.01","270","<1","50","<1","<2","<1","0.22","<0.002","<0.5","0.006","8","<0.2","0","23","<1","<0.02","3.1","<1","0.06","<1","<0.02","80","19","14.8","<2","14.5","10"
"Deep Bay","Sheung Pak Nai Stream","DB5","2011-01-26","1","0.5","90","0.15","<0.05","<1","<1","8","<1","<50","<0.1","2","<10","0.6","<1","43","1","<0.01","104","10.6","760","810","0.051","0.2","<0.01","190","1","40","<1","<2","<1","0.23","<0.002","<0.5","0.06","7.4","0.3","0","21","<1","<0.02","3.2","<1","0.75","<1","0.09","75","28","4.8","<2","14.5","30"
"Deep Bay","Sheung Pak Nai Stream","DB5","2011-02-23","1","2.7","60","0.64","0.06","<1","<1","6","<1","<50","<0.1","5","<10","0.4","<1","52","2","<0.01","102","9.8","66000","69000","0.023","0.2","<0.01","160","<1","30","<1","<2","<1","0.3","0.007","<0.5","0.16","7.3","0.6","0","23","<1","<0.02","2.8","<1","1.2","2","0.18","72","26","5.3","<2","17","10"
