"Water Control Zone","River","Station","Dates","Sample No","5-Day Biochemical Oxygen Demand (mg/L)","Aluminium (μg/L)","Ammonia-Nitrogen (mg/L)","Anionic Surfactants (as Manoxol OT) (mg/L)","Antimony (μg/L)","Arsenic (μg/L)","Barium (μg/L)","Beryllium (μg/L)","Boron (μg/L)","Cadmium (μg/L)","Chemical Oxygen Demand (mg/L)","Chloride (mg/L)","Chlorophyll-a (μg/L)","Chromium (μg/L)","Conductivity (μS/cm)","Copper (μg/L)","Cyanide (mg/L)","Dissolved Oxygen (%saturation)","Dissolved Oxygen (mg/L)","E. coli (counts/100mL)","Faecal Coliforms (counts/100mL)","Flow (m³/s)","Fluoride (mg/L)","Free Hydrogen Sulphide (mg/L)","Iron (μg/L)","Lead (μg/L)","Manganese (μg/L)","Mercury (μg/L)","Molybdenum (μg/L)","Nickel (μg/L)","Nitrate-Nitrogen (mg/L)","Nitrite-Nitrogen (mg/L)","Oil and Grease (mg/L)","Orthophosphate Phosphorus (mg/L)","pH","Phaeopigment (μg/L)","Salinity (ppt)","Silica (as SiO₂) (mg/L)","Silver (μg/L)","Sulphide (mg/L)","Suspended solids (mg/L)","Thallium (μg/L)","Total Kjeldahl Nitrogen (mg/L)","Total Organic Carbon (mg/L)","Total Phosphorus (mg/L)","Total Solids (mg/L)","Total Volatile Solids (mg/L)","Turbidity (NTU)","Vanadium (μg/L)","Water Temperature (°C)","Zinc (μg/L)"
"Western Buffer","Pai Min Kok Stream","AN2","2003-03-21","1","6.6","100","1.1","0.21","<1","<1","10","<1","<50","<0.1","7","11","","<1","219","3","<0.01","107","10.3","13000","27000","null","0.4","<0.01","130","<1","<10","<1","<2","<1","2.5","0.33","0.7","0.37","8.2","","0.1","16","<1","<0.02","3","<1","1.1","3","0.38","140","39","1.9","<2","17.1","20"
"Western Buffer","Pai Min Kok Stream","AN2","2003-04-23","1","20","110","3.4","0.57","<1","<1","14","<1","<50","<0.1","37","20","11","<1","298","5","<0.01","119","9.9","290000","850000","null","0.5","<0.01","200","1","10","<1","<2","1","3.4","0.37","1","1.1","8.5","9.2","0.1","17","<1","0.13","9.6","<1","4.6","12","1.3","200","70","19.1","<2","24.9","50"
"Western Buffer","Pai Min Kok Stream","AN2","2003-05-21","1","1.3","80","0.23","0.06","<1","<1","7","<1","<50","<0.1","6","<10","","<1","161","2","<0.01","102","8.4","7400","160000","null","0.4","<0.01","170","<1","<10","<1","<2","<1","1.1","0.086","<0.5","0.18","7.9","","0.1","16","<1","<0.02","3.5","<1","0.36","3","0.22","90","33","6.3","<2","25.5","20"
"Western Buffer","Pai Min Kok Stream","AN2","2003-06-20","1","<0.1","50","0.027","<0.05","<1","<1","8","<1","<50","<0.1","7","<10","0.6","<1","97","2","<0.01","102","8.2","6300","16000","0.013","0.2","<0.01","240","1","<10","<1","<2","<1","0.53","0.009","<0.5","0.07","7.5","<0.3","0","16","<1","<0.02","2.8","<1","0.25","2","0.07","92","34","7.3","<2","26.2","20"
"Western Buffer","Pai Min Kok Stream","AN2","2003-07-21","1","1.1","60","0.12","0.06","<1","<1","8","<1","<50","<0.1","7","<10","","<1","100","3","<0.01","97","7.7","5900","33000","0.005","0.3","<0.01","640","<1","<10","<1","<2","<1","0.58","0.022","<0.5","0.11","7.9","","0","18","<1","<0.02","2.9","<1","0.34","2","0.15","80","26","7.9","<2","27.4","10"
"Western Buffer","Pai Min Kok Stream","AN2","2003-08-18","1","0.3","50","0.049","<0.05","<1","<1","8","<1","<50","<0.1","5","<10","1.1","<1","120","2","<0.01","101","8","2100","17000","0.005","0.3","<0.01","420","<1","20","<1","<2","<1","0.48","0.016","<0.5","0.078","7.9","0.2","0.1","17","<1","<0.02","3.5","<1","0.16","1","0.09","94","44","5.5","<2","27.5","20"
"Western Buffer","Pai Min Kok Stream","AN2","2003-09-18","1","0.6","60","0.095","<0.05","<1","<1","7","<1","<50","<0.1","<2","<10","","<1","99","2","<0.01","100","8","1100","11000","0.019","0.2","<0.01","350","1","50","<1","<2","<1","0.44","0.005","<0.5","0.046","7.4","","0","15","<1","<0.02","3.8","<1","0.22","<1","0.07","76","22","7","<2","26.5","20"
"Western Buffer","Pai Min Kok Stream","AN2","2003-10-09","1","0.6","50","0.042","<0.05","<1","<1","6","<1","<50","<0.1","2","<10","0.9","<1","116","2","<0.01","103","8.3","6400","16000","0.007","0.2","<0.01","240","<1","<10","<1","<2","<1","0.35","0.006","<0.5","0.053","7.6","<0.2","0.1","17","<1","<0.02","3.2","<1","0.11","1","0.06","70","25","6.2","<2","25.8","20"
"Western Buffer","Pai Min Kok Stream","AN2","2003-11-07","1","0.9","80","0.33","<0.05","<1","<1","8","<1","<50","<0.1","6","<10","","<1","140","2","<0.01","111","9.2","21000","26000","0.004","0.3","<0.01","130","<1","<10","<1","<2","<1","0.88","0.072","<0.5","0.15","8.2","","0.1","18","<1","<0.02","1.9","<1","0.49","1","0.15","69","20","0.9","<2","24.8","10"
"Western Buffer","Pai Min Kok Stream","AN2","2003-12-01","1","1.6","110","0.12","0.62","<1","<1","4","<1","<50","<0.1","5","<10","3.7","<1","149","2","<0.01","111","10.4","2200","2900","0.003","0.3","<0.01","150","<1","<10","<1","<2","<1","0.67","0.031","<0.5","0.17","8.6","<0.2","0.1","17","<1","0.12","2.3","<1","0.27","2","0.21","60","18","3.9","<2","18.4","10"
"Deep Bay","Ha Pak Nai Stream","DB1","2003-01-20","1","<0.1","70","0.007","<0.05","<1","<1","4","<1","<50","<0.1","<2","<10","0.6","<1","66","<1","<0.01","106","10.4","100","120","0.008","0.2","<0.01","<50","<1","<10","<1","<2","<1","0.12","<0.002","<0.5","0.021","8.2","<0.2","0","21","<1","<0.02","1.3","<1","<0.05","<1","0.04","62","25","3.6","<2","16.3","<10"
"Deep Bay","Ha Pak Nai Stream","DB1","2003-02-20","1","0.8","180","0.008","<0.05","<1","<1","3","<1","<50","<0.1","<2","<10","","<1","46","7","<0.01","106","9.7","56","140","0.002","0.2","<0.01","210","1","<10","<1","<2","<1","0.13","<0.002","<0.5","0.021","8","","0","20","<1","<0.02","1.6","<1","<0.05","1","<0.02","52","18","4.8","<2","20","40"
"Deep Bay","Ha Pak Nai Stream","DB1","2003-03-24","1","0.5","130","0.009","<0.05","<1","<1","4","<1","<50","<0.1","3","<10","0.7","<1","37","<1","<0.01","104","9.7","180","800","0.009","0.2","<0.01","<50","<1","<10","<1","<2","<1","0.25","<0.002","<0.5","0.004","6.8","<0.2","0","19","<1","<0.02","1.5","<1","<0.05","<1","<0.02","74","36","2.5","<2","18.6","<10"
"Deep Bay","Ha Pak Nai Stream","DB1","2003-04-08","1","0.5","150","0.011","<0.05","<1","<1","6","<1","<50","<0.1","3","<10","","<1","43","<1","<0.01","106","8.9","78","250","0.002","0.2","<0.01","90","<1","<10","<1","<2","<1","0.26","<0.002","<0.5","0.006","7.4","","0","22","<1","<0.02","1.4","<1","<0.05","<1","<0.02","71","30","3.4","<2","24.3","<10"
"Deep Bay","Ha Pak Nai Stream","DB1","2003-05-19","1","0.2","50","0.013","<0.05","<1","<1","5","<1","<50","<0.1","<2","<10","<0.2","<1","93","<1","<0.01","100","8.2","57","1500","0.006","0.3","<0.01","<50","<1","<10","<1","<2","<1","0.22","0.003","<0.5","0.008","7.5","<0.2","0","23","<1","<0.02","1.3","<1","<0.05","1","<0.02","55","9.5","3.6","<2","25.5","<10"
"Deep Bay","Ha Pak Nai Stream","DB1","2003-06-19","1","0.2","<50","0.008","<0.05","<1","<1","5","<1","<50","<0.1","<2","<10","","<1","39","<1","<0.01","99","7.7","16","760","0.09","0.2","<0.01","50","<1","<10","<1","<2","<1","0.19","0.003","<0.5","0.011","7.1","","0","19","<1","<0.02","1.9","<1","<0.05","<1","<0.02","56","16","8.3","<2","28.8","<10"
"Deep Bay","Ha Pak Nai Stream","DB1","2003-07-17","1","0.1","100","<0.005","<0.05","<1","<1","4","<1","<50","<0.1","<2","<10","0.5","<1","54","<1","<0.01","100","7.5","20","490","0.243","0.2","<0.01","110","2","10","<1","<2","<1","0.11","<0.002","<0.5","<0.002","8","<0.2","0","23","<1","<0.02","2.9","<1","<0.05","<1","<0.02","80","28","10.1","<2","30.5","<10"
"Deep Bay","Ha Pak Nai Stream","DB1","2003-08-14","1","<0.1","80","<0.005","<0.05","<1","<1","3","<1","<50","<0.1","<2","<10","","<1","147","<1","<0.01","102","7.7","25","1500","0.01","0.2","<0.01","90","<1","<10","<1","<2","<1","0.1","0.002","<0.5","0.008","8.2","","0.1","22","<1","<0.02","3","<1","<0.05","<1","<0.02","63","17","8.5","<2","29.8","<10"
"Deep Bay","Ha Pak Nai Stream","DB1","2003-09-25","1","0.2","<50","<0.005","<0.05","<1","<1","3","<1","<50","<0.1","<2","<10","0.4","<1","36","<1","<0.01","102","8.2","51","470","0.098","<0.2","<0.01","<50","<1","<10","<1","<2","<1","0.14","<0.002","<0.5","0.006","7","0.5","0","18","<1","<0.02","2.5","<1","<0.05","<1","<0.02","52","17","6.7","<2","26.6","<10"
"Deep Bay","Ha Pak Nai Stream","DB1","2003-10-15","1","0.4","<50","0.013","<0.05","<1","<1","9","<1","<50","<0.1","<2","<10","","<1","33","2","<0.01","101","9","90","1000","0.039","<0.2","<0.01","<50","<1","<10","<1","<2","<1","0.14","<0.002","<0.5","0.012","7.4","","0","21","<1","<0.02","5.2","<1","0.05","<1","<0.02","46","12","5.6","<2","21","<10"
"Deep Bay","Ha Pak Nai Stream","DB1","2003-11-12","1","0.4","70","0.012","<0.05","<1","<1","5","<1","<50","<0.1","<2","<10","0.6","<1","41","<1","<0.01","102","9.5","200","5000","0.051","0.2","<0.01","60","<1","20","<1","<2","<1","0.12","<0.002","<0.5","0.007","7.4","<0.2","0","23","<1","<0.02","1.3","<1","<0.05","<1","<0.02","46","3.5","3","<2","18.7","<10"
"Deep Bay","Ha Pak Nai Stream","DB1","2003-12-10","1","<0.1","50","0.008","<0.05","<1","<1","14","<1","<50","<0.1","<2","<10","","<1","62","<1","<0.01","104","9.8","2","67","0.019","0.2","<0.01","<50","<1","<10","<1","<2","<1","0.14","<0.002","<0.5","0.007","7.7","","0","22","<1","<0.02","1.1","<1","<0.05","<1","<0.02","55","18","3.6","<2","18.2","<10"
"Deep Bay","Tai Shui Hang Stream","DB2","2003-01-20","1","0.6","70","<0.005","0.12","<1","<1","13","<1","220","<0.1","2","980","0.3","<1","2880","1","<0.01","104","10","22","380","0.03","0.3","<0.01","70","1","50","<1","<2","<1","0.13","0.004","<0.5","0.018","7.1","<0.2","1.8","21","<1","<0.02","5.4","<1","0.13","1","<0.02","2000","350","4.2","<2","16.6","<10"
"Deep Bay","Tai Shui Hang Stream","DB2","2003-02-20","1","0.8","180","0.009","<0.05","<1","<1","8","<1","130","<0.1","3","350","","3","1070","2","<0.01","106","9.7","21","160","0.004","0.3","<0.01","340","5","100","<1","<2","<1","0.1","<0.002","<0.5","0.016","7.4","","0.6","20","<1","<0.02","17","<1","0.09","<1","<0.02","710","130","9.2","<2","20.2","10"
"Deep Bay","Tai Shui Hang Stream","DB2","2003-03-24","1","2.3","70","0.33","<0.05","<1","<1","6","<1","<50","<0.1","4","<10","9.3","<1","71","2","<0.01","88","8.3","19000","23000","0.03","0.3","<0.01","530","4","460","<1","<2","<1","0.21","0.003","<0.5","0.053","6.8","2.4","0","19","<1","<0.02","6.9","<1","0.49","2","0.11","120","76","3.6","<2","19","<10"
"Deep Bay","Tai Shui Hang Stream","DB2","2003-04-08","1","2.8","70","0.55","<0.05","<1","<1","11","<1","<50","<0.1","5","<10","","<1","63","1","<0.01","77","6.7","150","420","0.048","0.3","<0.01","1100","3","440","<1","<2","<1","0.14","0.006","<0.5","0.063","7.4","","0","22","<1","<0.02","5.7","<1","0.85","2","0.2","120","67","5.2","<2","23.4","<10"
"Deep Bay","Tai Shui Hang Stream","DB2","2003-05-19","1","0.9","60","0.16","<0.05","<1","<1","16","<1","360","<0.1","4","1700","1","1","5291","3","<0.01","74","5.8","160","3100","2","0.4","<0.01","700","1","550","<1","<2","<1","0.38","0.031","<0.5","0.006","7","<0.2","2.7","19","<1","<0.02","7.5","<1","0.31","1","<0.02","3200","590","4","<2","26.7","<10"
"Deep Bay","Tai Shui Hang Stream","DB2","2003-06-19","1","0.8","<50","0.03","<0.05","<1","<1","6","<1","<50","<0.1","4","<10","","<1","51","1","<0.01","99","7.7","80","2300","0.17","0.2","<0.01","570","3","210","<1","<2","<1","0.14","0.002","<0.5","0.004","6.9","","0","19","<1","<0.02","13","<1","0.1","<1","<0.02","89","35","9.4","<2","28.5","<10"
"Deep Bay","Tai Shui Hang Stream","DB2","2003-07-17","1","1.4","60","0.042","0.11","<1","<1","9","<1","180","<0.1","2","740","1.4","<1","1286","1","<0.01","94","6.9","370","1900","0.04","0.3","<0.01","410","2","150","<1","<2","<1","0.2","0.007","<0.5","0.009","7.4","<0.3","0.6","22","<1","<0.02","9.9","<1","0.17","<1","<0.02","2000","420","12.1","<2","31.5","<10"
"Deep Bay","Tai Shui Hang Stream","DB2","2003-08-14","1","1","70","0.05","1.2","<1","<1","16","<1","540","<0.1","2","2800","","<1","14150","2","<0.01","94","6.8","200","4000","0.05","0.4","<0.01","410","1","130","<1","<2","1","0.25","0.066","<0.5","0.012","7.6","","7.3","17","<1","<0.02","10","<1","0.19","<1","0.02","5600","1200","11.4","<2","30.5","<10"
"Deep Bay","Tai Shui Hang Stream","DB2","2003-09-25","1","0.2","<50","0.01","<0.05","<1","<1","6","<1","<50","<0.1","<2","<10","0.4","<1","42","<1","<0.01","100","8","16","750","0.57","<0.2","<0.01","220","1","30","<1","<2","<1","0.12","<0.002","<0.5","0.009","7","<0.2","0","19","<1","<0.02","1.9","<1","<0.05","<1","<0.02","42","9","4.7","<2","26.9","<10"
"Deep Bay","Tai Shui Hang Stream","DB2","2003-10-15","1","0.3","<50","0.042","<0.05","<1","<1","9","<1","<50","<0.1","2","<10","","<1","38","<1","<0.01","99","8.8","90","470","0.175","0.2","<0.01","190","<1","40","<1","<2","<1","0.11","<0.002","<0.5","0.008","7.3","","0","23","<1","<0.02","2.3","<1","0.07","<1","<0.02","56","25","3.5","<2","20.7","<10"
"Deep Bay","Tai Shui Hang Stream","DB2","2003-11-12","1","0.3","70","0.021","<0.05","<1","<1","5","<1","<50","<0.1","2","<10","1","<1","41","<1","<0.01","98","9.4","61","190","0.096","0.2","<0.01","300","2","60","<1","<2","<1","0.18","<0.002","<0.5","0.009","7.4","<0.2","0","23","<1","<0.02","3.9","<1","0.07","<1","<0.02","46","4","3.5","<2","17.7","<10"
"Deep Bay","Tai Shui Hang Stream","DB2","2003-12-10","1","0.5","110","0.042","0.09","<1","<1","5","<1","140","<0.1","4","550","","<1","1899","1","<0.01","104","9.8","300","1100","0.043","0.2","<0.01","460","5","80","<1","<2","<1","0.096","<0.002","<0.5","0.006","7.3","","1","22","<1","<0.02","10","<1","0.32","<1","0.03","1100","190","9.1","<2","17.9","<10"
"Deep Bay","Pak Nai Stream","DB3","2003-01-20","1","0.8","60","0.11","<0.05","<1","<1","5","<1","<50","<0.1","2","<10","6.6","<1","59","<1","<0.01","99","9.8","160","6800","0.059","<0.2","<0.01","180","<1","40","<1","<2","<1","0.47","0.006","<0.5","0.1","7.5","2.5","0","20","<1","<0.02","2.5","<1","0.2","1","0.13","55","28","3.6","<2","16.5","<10"
"Deep Bay","Pak Nai Stream","DB3","2003-02-20","1","3.5","<50","0.021","<0.05","<1","<1","4","<1","<50","<0.1","<2","<10","","<1","45","<1","<0.01","96","8.9","900","5300","0.003","0.2","<0.01","180","<1","20","<1","<2","<1","0.55","0.024","<0.5","0.2","7.5","","0","20","<1","<0.02","4.6","<1","0.13","2","0.23","63","34","5.6","<2","20.3","<10"
"Deep Bay","Pak Nai Stream","DB3","2003-03-24","1","0.9","60","0.007","<0.05","<1","<1","7","<1","<50","<0.1","3","<10","1.3","<1","38","<1","<0.01","88","8.3","140","2500","0.023","<0.2","<0.01","440","1","70","<1","<2","<1","0.23","<0.002","<0.5","0.024","6.4","1.2","0","19","<1","<0.02","11","<1","0.1","1","0.05","82","43","2.9","<2","18.6","<10"
"Deep Bay","Pak Nai Stream","DB3","2003-04-08","1","0.8","<50","0.01","<0.05","<1","<1","6","<1","<50","<0.1","2","<10","","<1","46","<1","<0.01","81","6.9","290","4300","0.024","<0.2","<0.01","190","<1","10","<1","<2","<1","0.25","<0.002","<0.5","0.087","7.1","","0","22","<1","<0.02","1.8","<1","0.08","2","0.08","56","16","2.7","<2","23.5","<10"
"Deep Bay","Pak Nai Stream","DB3","2003-05-19","1","0.7","70","0.053","<0.05","<1","<1","11","<1","<50","<0.1","3","66","1.3","<1","296","2","<0.01","75","6.1","290","2800","0.036","0.2","<0.01","920","<1","240","<1","<2","<1","0.18","0.003","<0.5","0.005","6.3","0.5","0.1","21","<1","<0.02","6.8","<1","0.18","1","0.05","190","28","3.1","<2","25.6","<10"
"Deep Bay","Pak Nai Stream","DB3","2003-06-19","1","0.5","<50","0.011","<0.05","<1","<1","6","<1","<50","<0.1","<2","<10","","<1","69","1","<0.01","87","6.7","340","3400","0.053","0.2","<0.01","410","<1","100","<1","<2","<1","0.19","<0.002","<0.5","0.009","6.5","","0","19","<1","<0.02","11","<1","0.14","<1","0.04","87","32","7.4","<2","28.7","<10"
"Deep Bay","Pak Nai Stream","DB3","2003-07-17","1","0.3","<50","0.026","<0.05","<1","<1","5","<1","<50","<0.1","5","<10","1.1","<1","70","<1","<0.01","89","6.8","160","1800","0.02","0.2","<0.01","460","<1","80","<1","<2","<1","0.12","<0.002","<0.5","<0.002","7.1","<0.3","0","22","<1","<0.02","4.7","<1","0.05","<1","0.03","70","20","9.2","<2","30.3","<10"
"Deep Bay","Pak Nai Stream","DB3","2003-08-14","1","0.5","<50","0.025","<0.05","<1","<1","7","<1","<50","<0.1","<2","<10","","<1","75","<1","<0.01","81","6.2","240","1700","0.072","0.2","<0.01","500","<1","50","<1","<2","<1","0.13","0.003","<0.5","0.03","7.2","","0","21","<1","<0.02","5","<1","0.13","<1","0.08","70","20","8.7","<2","29","<10"
"Deep Bay","Pak Nai Stream","DB3","2003-09-25","1","0.4","<50","0.013","<0.05","<1","<1","7","<1","<50","<0.1","<2","<10","0.5","<1","49","<1","<0.01","95","7.5","200","1200","0.21","<0.2","<0.01","350","1","50","<1","<2","<1","0.24","0.002","<0.5","0.008","6.4","0.4","0","18","<1","<0.02","30","<1","0.07","<1","<0.02","74","16","10.9","<2","27.4","20"
"Deep Bay","Pak Nai Stream","DB3","2003-10-15","1","<0.1","90","0.025","<0.05","<1","<1","4","<1","<50","<0.1","<2","<10","","<1","41","<1","<0.01","95","8.4","80","1900","0.04","<0.2","<0.01","250","<1","70","<1","<2","<1","0.22","0.002","<0.5","0.008","6.8","","0","21","<1","<0.02","4.1","<1","0.06","<1","<0.02","54","19","6.9","<2","21.5","<10"
"Deep Bay","Pak Nai Stream","DB3","2003-11-12","1","0.5","60","0.033","<0.05","<1","<1","5","<1","<50","<0.1","2","<10","3.7","<1","48","<1","<0.01","91","8.3","280","9700","0.017","<0.2","<0.01","570","2","80","<1","<2","<1","0.2","<0.002","<0.5","0.008","7","2.6","0","22","<1","<0.02","33","<1","0.06","<1","0.02","88","12","4.7","<2","19.4","<10"
"Deep Bay","Pak Nai Stream","DB3","2003-12-10","1","1.3","350","0.046","<0.05","<1","<1","12","<1","<50","<0.1","4","<10","","<1","47","<1","<0.01","95","8.8","740","2800","0.007","<0.2","<0.01","810","20","110","<1","<2","<1","0.26","0.02","<0.5","0.024","6.7","","0","22","<1","<0.02","350","<1","0.81","1","0.18","430","64","177","<2","19","<10"
"Deep Bay","Sheung Pak Nai Stream","DB5","2003-01-20","1","0.3","<50","0.007","<0.05","<1","<1","4","<1","<50","<0.1","<2","<10","<0.2","<1","34","<1","<0.01","104","9.8","52","170","0.02","<0.2","<0.01","160","<1","30","<1","<2","<1","0.18","<0.002","<0.5","0.018","7.2","<0.2","0","22","<1","<0.02","3.5","<1","<0.05","<1","<0.02","82","43","8.3","<2","18.2","<10"
"Deep Bay","Sheung Pak Nai Stream","DB5","2003-02-20","1","0.6","<50","0.005","<0.05","<1","<1","4","<1","<50","<0.1","<2","<10","","<1","38","<1","<0.01","105","9","19","370","0.014","<0.2","<0.01","180","<1","30","<1","<2","<1","0.15","<0.002","<0.5","0.018","7.5","","0","20","<1","<0.02","2","<1","<0.05","<1","<0.02","72","28","4.2","<2","22.8","<10"
"Deep Bay","Sheung Pak Nai Stream","DB5","2003-03-24","1","0.5","<50","<0.005","<0.05","<1","<1","14","<1","<50","<0.1","<2","<10","0.4","<1","37","1","<0.01","100","9","90","580","0.021","<0.2","<0.01","140","<1","50","<1","<2","<1","0.24","<0.002","<0.5","0.006","6.4","<0.2","0","19","<1","<0.02","2.8","<1","<0.05","<1","<0.02","170","88","4.8","<2","20.3","<10"
"Deep Bay","Sheung Pak Nai Stream","DB5","2003-04-08","1","0.5","50","0.006","<0.05","<1","<1","11","<1","<50","<0.1","2","<10","","<1","42","<1","<0.01","101","8.1","180","1300","0.003","<0.2","<0.01","210","<1","30","<1","<2","<1","0.17","<0.002","<0.5","0.007","7.2","","0","22","<1","<0.02","2.3","<1","<0.05","<1","<0.02","52","13","6.5","<2","26.7","<10"
"Deep Bay","Sheung Pak Nai Stream","DB5","2003-05-19","1","0.5","80","0.011","<0.05","<1","<1","4","<1","<50","<0.1","<2","<10","1.1","<1","45","1","<0.01","97","7.8","400","3900","0.009","<0.2","<0.01","130","1","40","<1","<2","<1","0.2","0.006","<0.5","0.009","6.7","<0.2","0","22","<1","<0.02","8.8","<1","0.08","<1","<0.02","58","3.5","13.2","<2","26.3","<10"
"Deep Bay","Sheung Pak Nai Stream","DB5","2003-06-19","1","2.1","<50","0.024","<0.05","<1","<1","7","<1","<50","<0.1","9","<10","","<1","57","1","<0.01","103","7.7","210","5500","0.1","<0.2","<0.01","300","1","30","<1","<2","<1","0.27","0.006","<0.5","0.005","7","","0","17","<1","<0.02","9","<1","0.39","2","0.02","99","32","12.8","<2","30.7","<10"
"Deep Bay","Sheung Pak Nai Stream","DB5","2003-07-17","1","0.2","60","<0.005","<0.05","<1","<1","4","<1","<50","<0.1","5","<10","0.9","<1","47","<1","<0.01","100","7.2","220","27000","0.042","0.2","<0.01","210","1","30","<1","<2","<1","0.16","0.002","<0.5","<0.002","7.1","<0.3","0","22","<1","<0.02","7.1","<1","<0.05","<1","<0.02","68","22","19.9","<2","32.4","<10"
