"Water Control Zone","River","Station","Dates","Sample No","5-Day Biochemical Oxygen Demand (mg/L)","Aluminium (μg/L)","Ammonia-Nitrogen (mg/L)","Anionic Surfactants (as Manoxol OT) (mg/L)","Antimony (μg/L)","Arsenic (μg/L)","Barium (μg/L)","Beryllium (μg/L)","Boron (μg/L)","Cadmium (μg/L)","Chemical Oxygen Demand (mg/L)","Chloride (mg/L)","Chlorophyll-a (μg/L)","Chromium (μg/L)","Conductivity (μS/cm)","Copper (μg/L)","Cyanide (mg/L)","Dissolved Oxygen (%saturation)","Dissolved Oxygen (mg/L)","E. coli (counts/100mL)","Faecal Coliforms (counts/100mL)","Flow (m³/s)","Fluoride (mg/L)","Free Hydrogen Sulphide (mg/L)","Iron (μg/L)","Lead (μg/L)","Manganese (μg/L)","Mercury (μg/L)","Molybdenum (μg/L)","Nickel (μg/L)","Nitrate-Nitrogen (mg/L)","Nitrite-Nitrogen (mg/L)","Oil and Grease (mg/L)","Orthophosphate Phosphorus (mg/L)","pH","Phaeopigment (μg/L)","Salinity (ppt)","Silica (as SiO₂) (mg/L)","Silver (μg/L)","Sulphide (mg/L)","Suspended solids (mg/L)","Thallium (μg/L)","Total Kjeldahl Nitrogen (mg/L)","Total Organic Carbon (mg/L)","Total Phosphorus (mg/L)","Total Solids (mg/L)","Total Volatile Solids (mg/L)","Turbidity (NTU)","Vanadium (μg/L)","Water Temperature (°C)","Zinc (μg/L)"
"Deep Bay","Ha Pak Nai Stream","DB1","1993-01-12","1","2.1","110","0.059","<0.05","","<1","","","<50","<0.1","5","<10","","<1","41","<1","<0.01","86","7.8","","","0.002","0.4","<0.01","540","1","<10","<1","","<1","0.433","0.009","0.6","0.041","7.5","","","23.9","","<0.02","16","","0.6","2","0.11","74","30","6.1","","19.9","70"
"Deep Bay","Ha Pak Nai Stream","DB1","1993-02-15","1","0.4","70","0.043","<0.05","","<1","","","<50","<0.1","7","<10","","<1","44","<1","<0.01","89","8.8","","","0.002","0.4","<0.01","80","<1","<10","<1","","<1","0.196","0.002","<0.5","0.037","7.4","","","23.4","","<0.02","6","","0.41","2","0.03","74","20","6.4","","18.7","<10"
"Deep Bay","Ha Pak Nai Stream","DB1","1993-03-16","1","1.6","340","0.054","<0.05","","<1","","","<50","0.1","5","<10","","<1","43","<1","<0.01","107","9.4","","","0.001","0.3","<0.01","220","2","60","<1","","<1","0.146","0.051","<0.5","0.097","7.3","","","25.7","","<0.02","12","","2.48","4","0.12","90","30","7.4","","21.4","30"
"Deep Bay","Ha Pak Nai Stream","DB1","1993-04-14","1","0.8","130","0.076","<0.05","","<1","","","<50","0.1","8","<10","","<1","46","2","<0.01","105","8.9","","","0.001","0.3","<0.01","50","3","<10","<1","","1","0.161","0.077","<0.5","0.018","7.1","","","20","","<0.02","1.5","","0.17","2","0.08","68","14","4.8","","21.4","40"
"Deep Bay","Ha Pak Nai Stream","DB1","1993-05-10","1","0.6","170","0.041","10","","<1","","","<50","<0.1","10","<10","","<1","49","<1","<0.01","92","7.7","","","0.032","0.2","<0.01","170","5","40","<1","","1","0.31","<0.002","<0.5","0.023","6.4","","","14.2","","<0.02","11","","0.14","2","0.1","140","46","26","","22.5","30"
"Deep Bay","Ha Pak Nai Stream","DB1","1993-06-21","1","0.2","70","0.029","<0.05","","<1","","","<50","0.3","11","<10","","<1","41","2","<0.01","86","6.5","","","0.09","0.2","<0.01","90","2","<10","<1","","<1","0.212","0.004","<0.5","0.027","6.7","","","19.4","","<0.02","2","","0.29","2","0.07","54","22","7.8","","29.6","30"
"Deep Bay","Ha Pak Nai Stream","DB1","1993-07-16","1","2.9","60","0.05","<0.05","","<1","","","<50","0.3","9","<10","","<1","37","<1","<0.01","82","6.2","","","0.005","0.3","<0.01","80","1","<10","<1","","<1","0.008","<0.002","<0.5","0.071","6.2","","","17.1","","<0.02","6.5","","0.12","2","0.67","72","20","7.9","","31.5","<10"
"Deep Bay","Ha Pak Nai Stream","DB1","1993-08-09","1","1.4","240","0.052","<0.05","","<1","","","80","<0.1","7","<10","","<1","38","<1","<0.01","99","7.3","","","0.002","0.3","<0.01","110","3","30","<1","","<1","<0.002","<0.002","<0.5","0.068","6.6","","","25.2","","<0.02","4","","0.25","2","0.22","100","38","14","","29.8","20"
"Deep Bay","Ha Pak Nai Stream","DB1","1993-09-22","1","1.6","100","0.035","0.18","","<1","","","<50","0.2","11","<10","","<1","40","<1","<0.01","98","7.5","","","0.005","0.3","<0.01","<50","<1","<10","<1","","<1","0.072","0.004","<0.5","0.015","6","","","28.2","","<0.02","9.3","","0.11","3","0.02","80","8","13","","28.2","20"
"Deep Bay","Ha Pak Nai Stream","DB1","1993-10-14","1","0.9","200","0.033","<0.05","","<1","","","<50","<0.1","11","<10","","<1","59","<1","<0.01","100","9.1","","","0.081","0.2","0.01","130","8","20","<1","","<1","0.156","0.01","<0.5","0.023","6","","","3.36","","","13","","0.31","2","0.02","82","14","32","","18.7","30"
"Deep Bay","Ha Pak Nai Stream","DB1","1993-11-11","1","0.9","60","0.038","<0.05","","<1","","","<50","<0.1","11","<10","","<1","36","1","<0.01","96","8.3","63","89","0.08","0.2","<0.01","60","4","<10","<1","","<1","0.121","0.003","<0.5","0.026","7","","","21.6","","<0.02","2.5","","0.39","5","0.11","62","8","5.1","","22.7","30"
"Deep Bay","Ha Pak Nai Stream","DB1","1993-12-10","1","2.6","<50","0.064","<0.05","","<1","","","<50","<0.1","5","<10","","12","31","4","<0.01","78","7.3","","","0.018","0.2","<0.01","<50","<1","<10","<1","","3","0.107","0.004","<0.5","0.03","7.4","","","24.2","","<0.02","2.4","","0.24","1","<0.02","64","34","4.8","","18.5","<10"
"Deep Bay","Tai Shui Hang Stream","DB2","1993-01-12","1","2.2","400","0.014","<0.05","","<1","","","<50","0.1","7","19","","<1","83","2","0.01","82","7.9","","","0.078","0.5","<0.01","530","9","40","<1","","<1","0.377","0.016","<0.5","0.009","7.3","","","22.1","","<0.02","18","","0.36","4","0.41","100","28","14","","19.2","<10"
"Deep Bay","Tai Shui Hang Stream","DB2","1993-02-15","1","0.1","50","0.023","<0.05","","<1","","","<50","<0.1","14","<10","","<1","45","<1","<0.01","75","7.3","","","0.068","0.4","<0.01","80","<1","<10","<1","","4","0.055","0.002","<0.5","0.05","7.2","","","23","","<0.02","1.5","","0.3","2","0.03","70","6","2.7","","16.8","<10"
"Deep Bay","Tai Shui Hang Stream","DB2","1993-03-16","1","0.8","120","0.081","<0.05","","<1","","","<50","0.1","5","<10","","<1","42","<1","<0.01","102","8.9","","","0.019","0.4","<0.01","160","2","40","<1","","2","0.047","0.01","<0.5","0.058","7.2","","","24.6","","<0.02","2","","0.23","3","0.06","84","30","2.1","","21.3","50"
"Deep Bay","Tai Shui Hang Stream","DB2","1993-04-14","1","0.1","60","0.073","<0.05","","<1","","","<50","<0.1","3","<10","","<1","81","<1","<0.01","60","5.2","","","0.048","0.3","<0.01","50","2","<10","<1","","<1","0.182","0.011","<0.5","0.021","7","","","19.2","","<0.02","1","","0.09","2","0.05","72","18","2.2","","21.5","60"
"Deep Bay","Tai Shui Hang Stream","DB2","1993-05-10","1","0.6","100","0.03","<0.05","","<1","","","<50","0.7","12","<10","","<1","56","<1","<0.01","44","3.7","","","0.5","0.2","<0.01","80","3","20","<1","","2","0.132","<0.002","0.5","0.021","6.2","","","15","","<0.02","2.5","","0.11","2","0.16","94","30","15","","24","<10"
"Deep Bay","Tai Shui Hang Stream","DB2","1993-06-21","1","1.6","80","0.138","<0.05","","<1","","","<50","<0.1","9","<10","","1","60","3","<0.01","81","6","","","0.333","0.2","<0.01","200","3","30","<1","","<1","0.062","0.003","<0.5","0.034","6.8","","","18.8","","<0.02","6","","0.39","2","0.04","86","18","12","","30.4","20"
"Deep Bay","Tai Shui Hang Stream","DB2","1993-07-16","1","1.2","<50","0.033","<0.05","","<1","","","<50","<0.1","11","<10","","<1","45","<1","<0.01","82","5.9","","","0.137","0.3","<0.01","110","1","<10","<1","","<1","0.045","0.012","<0.5","0.047","6.3","","","19","","<0.02","6","","0.29","5","0.17","72","20","5.6","","31.9","<10"
"Deep Bay","Tai Shui Hang Stream","DB2","1993-08-09","1","1.4","240","0.058","<0.05","","<1","","","90","<0.1","6","<10","","<1","54","<1","<0.01","92","6.7","","","0.064","0.3","<0.01","220","4","20","<1","","<1","0.04","0.004","<0.5","0.082","7.6","","","26.6","","<0.02","4","","0.38","2","0.07","120","58","7.3","","30.7","40"
"Deep Bay","Tai Shui Hang Stream","DB2","1993-09-22","1","1.1","50","0.016","<0.05","","<1","","","<50","<0.1","12","<10","","<1","44","<1","<0.01","93","7","","","0.156","0.3","<0.01","80","<1","20","<1","","<1","0.063","0.003","<0.5","0.009","5.9","","","28","","<0.02","3.5","","0.1","2","<0.02","60","2","6.2","","28.5","20"
"Deep Bay","Tai Shui Hang Stream","DB2","1993-10-14","1","1","190","0.019","0.09","","<1","","","<50","<0.1","14","<10","","<1","61","<1","<0.01","94","8.9","","","0.535","0.2","0.01","220","4","30","<1","","<1","0.124","<0.002","<0.5","0.033","6","","","5.55","","","28","","0.1","2","0.04","92","20","38","","18.6","30"
"Deep Bay","Tai Shui Hang Stream","DB2","1993-11-11","1","0.8","<50","0.022","0.07","","<1","","","<50","0.3","6","<10","","<1","35","<1","<0.01","97","8.2","800","1000","0.34","0.2","<0.01","100","4","<10","<1","","<1","0.085","0.003","<0.5","0.036","6.9","","","22.1","","<0.02","2.7","","0.18","1","0.05","46","4","7.7","","23.1","<10"
"Deep Bay","Tai Shui Hang Stream","DB2","1993-12-10","1","2.6","<50","0.054","<0.05","","<1","","","<50","<0.1","4","<10","","<1","34","<1","<0.01","98","8.9","","","0.089","0.2","<0.01","50","2","<10","<1","","<1","0.075","0.004","<0.5","0.04","7.2","","","24.7","","<0.02","1.6","","0.11","1","0.23","50","34","3.9","","19.1","<10"
"Deep Bay","Pak Nai Stream","DB3","1993-01-12","1","90","3900","23.1","<0.05","","9","","","<50","1.6","100","36","","6","374","120","0.01","26","2.2","","","0.027","0.7","<0.01","12000","73","1200","<1","","7","0.644","0.064","<0.5","4.1","6.6","","","18.4","","0.49","320","","29.9","18","7.61","660","250","210","","19","1300"
"Deep Bay","Pak Nai Stream","DB3","1993-02-15","1","26","180","10.1","<0.05","","1","","","<50","<0.1","44","16","","<1","396","9","<0.01","24","2.4","","","0.006","0.3","0.03","4100","6","570","<1","","4","12.8","4.56","<0.5","5.02","7.1","","","20.5","","0.21","55","","17.7","10","6.35","360","210","65","","16.9","60"
"Deep Bay","Pak Nai Stream","DB3","1993-03-16","1","34","230","3.877","0.25","","1","","","<50","0.3","45","11","","<1","235","4","<0.01","61","5.3","","","0.042","0.2","<0.01","1700","6","220","<1","","<1","13","0.011","0.8","3.51","7.3","","","20.5","","0.11","95","","7.06","16","4.84","270","160","80","","21.4","50"
"Deep Bay","Pak Nai Stream","DB3","1993-04-14","1","45","180","41","0.11","","1","","","<50","<0.1","48","20","","<1","570","4","<0.01","23","2","","","0.001","0.3","0.01","5100","6","740","<1","","4","0.042","1.06","<0.5","14.4","6.9","","","20.9","","0.08","23","","43.4","16","15.1","460","270","50","","22.4","110"
"Deep Bay","Pak Nai Stream","DB3","1993-05-10","1","7.4","250","0.077","0.23","","<1","","","<50","<0.1","13","<10","","<1","74","<1","<0.01","41","3.4","","","0.05","<0.2","0.01","480","11","80","<1","","<1","2.16","<0.002","<0.5","0.375","6.1","","","14.5","","0.02","43","","0.4","4","0.52","160","66","35","","22.6","<10"
"Deep Bay","Pak Nai Stream","DB3","1993-06-21","1","5.3","70","0.082","<0.05","","<1","","","<50","0.2","8","<10","","<1","54","1","<0.01","73","5.5","","","0.108","<0.2","<0.01","340","3","70","<1","","<1","1.28","0.006","<0.5","0.245","6.8","","","18.4","","<0.02","13","","0.61","3","0.28","100","16","16","","29.5","30"
"Deep Bay","Pak Nai Stream","DB3","1993-07-16","1","6.9","<50","2.25","<0.05","","<1","","","<50","<0.1","16","<10","","<1","82","<1","<0.01","67","5","","","0.039","0.2","<0.01","380","5","100","<1","","<1","0.385","0.062","<0.5","0.844","6.2","","","19","","<0.02","14","","3.58","7","1.42","92","34","16","","30.9","30"
"Deep Bay","Pak Nai Stream","DB3","1993-08-09","1","25","1900","5.36","0.31","","1","","","110","0.2","81","<10","","2","120","<1","<0.01","49","3.6","","","0.022","0.1","0.02","2900","37","210","<1","","<1","1.57","0.01","0.7","1.12","6.9","","","22.1","","<0.02","840","","14.3","7","3.1","880","210","550","","30.2","70"
"Deep Bay","Pak Nai Stream","DB3","1993-09-22","1","6.5","140","3.26","<0.05","","<1","","","<50","<0.1","22","<10","","<1","94","<1","<0.01","60","4.5","","","0.019","0.2","0.01","620","<1","140","<1","","<1","0.312","0.139","<0.5","0.758","6","","","27.2","","0.07","24","","4.23","4","0.96","140","58","25","","28.5","30"
"Deep Bay","Pak Nai Stream","DB3","1993-10-14","1","2.8","150","0.77","<0.05","","<1","","","<50","0.1","13","<10","","<1","75","<1","<0.01","86","7.9","","","0.056","<0.2","0.02","200","5","40","<1","","<1","0.384","0.011","<0.5","0.183","6","","","7.78","","","25","","1.64","4","0.24","100","26","39","","18.9","50"
"Deep Bay","Pak Nai Stream","DB3","1993-11-11","1","4.3","140","1.14","<0.05","","<1","","","<50","<0.1","20","<10","","<1","44","2","<0.01","83","7.1","32000","48000","0.188","<0.2","0.01","340","6","60","<1","","<1","0.48","0.022","<0.5","0.332","6.8","","","19.8","","<0.02","44","","1.9","4","0.54","100","26","33","","22.7","<10"
"Deep Bay","Pak Nai Stream","DB3","1993-12-10","1","16","140","3.94","0.08","","<1","","","<50","0.3","41","<10","","<1","70","3","<0.01","84","7.6","","","0.064","0.2","<0.01","380","9","100","<1","","<1","0.349","0.003","<0.5","1.19","7.3","","","21.1","","<0.02","100","","6.34","14","1.88","190","92","65","","19.4","60"
"","","DB4","1993-01-12","1","3.4","220","0.078","<0.05","","<1","","","1400","0.4","160","8000","","<1","17800","2","<0.01","91","7.8","","","null","0.3","<0.01","690","14","270","<1","","1","0.352","0.018","0.6","0.094","7.6","","","16.5","","<0.02","49","","1.59","9","0.71","16000","3000","22","","19.7","<10"
"","","DB4","1993-02-15","1","5.4","220","<0.005","<0.05","","<1","","","650","<0.1","210","2900","","<1","7","<1","<0.01","55","5.7","","","null","0.5","<0.01","870","9","310","<1","","<1","0.925","0.003","<0.5","0.081","7.4","","","19.5","","0.02","30","","0.38","2","0.12","5900","1200","23","","17.1","<10"
"","","DB4","1993-03-16","1","1.4","140","0.067","0.77","","<1","","","720","0.2","21","2900","","<1","9300","1","<0.01","95","7.1","","","0.003","0.5","<0.01","480","2","260","<1","","3","0.063","0.003","0.5","0.061","7.4","","","22","","<0.02","7","","1.57","3","0.06","5400","980","6.9","","26.1","40"
"","","DB4","1993-04-14","1","1.5","110","0.218","0.75","","<1","","","1000","<0.1","38","6400","","<1","13900","<1","<0.01","51","4.4","","","0.002","0.5","<0.01","390","<1","310","<1","","<1","0.176","0.055","<0.5","0.037","7.3","","","13.8","","<0.02","4.5","","0.5","1","0.09","12000","2400","4.8","","21.2","20"
"","","DB4","1993-05-10","1","0.7","200","0.04","10","","<1","","","1100","1.7","42","4700","","<1","10530","1","<0.01","42","3.9","","","0.09","0.4","<0.01","230","<1","60","<1","","5","1.16","0.016","<0.5","0.037","7.5","","","8.71","","<0.02","10","","0.05","2","0.33","9600","2000","12","","23.1","50"
"","","DB4","1993-06-21","1","1.1","190","0.1","<0.05","","<1","","","90","0.1","36","420","","<1","1291","<1","<0.01","86","6.5","","","null","0.2","<0.01","130","8","40","<1","","<1","0.282","0.015","0.5","0.031","7.3","","","11.6","","<0.02","31","","0.67","3","0.03","990","270","35","","29.5","10"
"","","DB4","1993-07-16","1","2.3","120","0.081","<0.05","","<1","","","<50","<0.1","10","<37","","<1","146","<1","<0.01","97","7","","","0.009","0.3","<0.01","310","7","80","<1","","<1","0.146","0.048","<0.5","0.049","7.1","","","22.6","","<0.02","12","","0.49","4","0.36","140","34","5.8","","32.8","<10"
"","","DB4","1993-08-09","1","1.9","370","0.078","<0.05","","<1","","","130","<0.1","8","43","","<1","196","<1","<0.01","126","9.3","","","0.004","0.3","<0.01","280","2","80","<1","","<1","<0.002","<0.002","<0.5","0.071","7.9","","","29","","<0.02","100","","0.54","2","0.08","170","56","5.6","","29.6","40"
"","","DB4","1993-09-22","1","2.2","150","0.011","<0.05","","<1","","","<50","<0.1","9","160","","<1","612","<1","<0.01","105","7.9","","","0.005","0.3","<0.01","700","8","200","<1","","<1","0.103","0.002","<0.5","0.017","6.5","","","31.9","","<0.02","27","","0.09","2","0.02","410","72","4.8","","28.3","30"
"","","DB4","1993-10-14","1","0.8","50","0.022","0.13","","<1","","","<50","<0.1","12","170","","<1","579","<1","<0.01","98","9","","","0.07","0.2","<0.01","130","<1","20","<1","","<1","0.221","<0.002","<0.5","0.031","6.8","","","17.5","","","5","","0.22","3","0.04","420","94","7.1","","18.9","20"
"","","DB4","1993-11-11","1","0.6","60","0.034","0.06","","<1","","","<50","<0.1","7","14","","<1","63","<1","<0.01","93","7.8","80","220","0.02","0.2","<0.01","150","3","40","<1","","<1","0.234","0.003","<0.5","0.036","7.1","","","24.9","","<0.02","2.5","","0.28","2","0.06","74","16","6.1","","23.8","<10"
"","","DB4","1993-12-10","1","2.8","<50","0.083","<0.05","","<1","","","<50","<0.1","5","64","","1","163","<1","<0.01","101","9.2","","","0.014","0.3","<0.01","50","<1","20","<1","","1","0.169","0.003","<0.5","0.026","7.2","","","26.4","","<0.02","1.8","","0.13","1","0.02","150","48","4","","19.7","<10"
"Deep Bay","Sheung Pak Nai Stream","DB5","1993-01-12","1","27","60","4.14","<0.05","","<1","","","<50","<0.1","24","16","","<1","119","2","<0.01","58","5.4","","","0.018","0.3","<0.01","1900","<1","210","<1","","2","0.192","0.024","<0.5","0.805","6.5","","","20.8","","0.02","32","","5.93","11","1.16","100","52","17","","18.4","<10"
