"Water Control Zone","River","Station","Dates","Sample No","5-Day Biochemical Oxygen Demand (mg/L)","Aluminium (μg/L)","Ammonia-Nitrogen (mg/L)","Anionic Surfactants (as Manoxol OT) (mg/L)","Antimony (μg/L)","Arsenic (μg/L)","Barium (μg/L)","Beryllium (μg/L)","Boron (μg/L)","Cadmium (μg/L)","Chemical Oxygen Demand (mg/L)","Chloride (mg/L)","Chlorophyll-a (μg/L)","Chromium (μg/L)","Conductivity (μS/cm)","Copper (μg/L)","Cyanide (mg/L)","Dissolved Oxygen (%saturation)","Dissolved Oxygen (mg/L)","E. coli (counts/100mL)","Faecal Coliforms (counts/100mL)","Flow (m³/s)","Fluoride (mg/L)","Free Hydrogen Sulphide (mg/L)","Iron (μg/L)","Lead (μg/L)","Manganese (μg/L)","Mercury (μg/L)","Molybdenum (μg/L)","Nickel (μg/L)","Nitrate-Nitrogen (mg/L)","Nitrite-Nitrogen (mg/L)","Oil and Grease (mg/L)","Orthophosphate Phosphorus (mg/L)","pH","Phaeopigment (μg/L)","Salinity (ppt)","Silica (as SiO₂) (mg/L)","Silver (μg/L)","Sulphide (mg/L)","Suspended solids (mg/L)","Thallium (μg/L)","Total Kjeldahl Nitrogen (mg/L)","Total Organic Carbon (mg/L)","Total Phosphorus (mg/L)","Total Solids (mg/L)","Total Volatile Solids (mg/L)","Turbidity (NTU)","Vanadium (μg/L)","Water Temperature (°C)","Zinc (μg/L)"
"Western Buffer","Pai Min Kok Stream","AN1","2015-11-20","1","1.1","86","0.21","0.11","<1","<1","14","<1","<50","<0.1","12","96","0.3","<1","367","9","<0.01","101","8.5","3100","92000","null","0.5","<0.01","96","1","48","<1","<2","2","1","0.15","<0.5","0.12","7.9","1.5","0.2","18","<1","<0.02","1.9","<1","0.79","2","0.18","360","160","2.5","<2","24.3","28"
"Western Buffer","Pai Min Kok Stream","AN1","2015-12-16","1","2.9","104","0.034","<0.05","<1","<1","22","<1","1167","0.2","12","5400","0.5","1","12651","3","<0.01","101","9.5","3400","11000","null","0.6","<0.01","149","<1","64","<1","4","3","0.63","0.018","<0.5","0.035","7.5","<0.2","9.1","13","<1","<0.02","2.6","<1","0.69","3","0.12","11000","1800","0.9","<2","15.5","34"
"Western Buffer","Pai Min Kok Stream","AN2","2015-01-12","1","0.9","<50","0.074","<0.05","<1","<1","13","<1","<50","<0.1","9","14","0.3","<1","117","3","<0.01","101","10","8500","20000","0.003","0.7","<0.01","59","<1","<10","<1","4","<1","1.6","0.063","<0.5","0.092","7.8","2.1","0.1","19","<1","<0.02","1.7","<1","0.71","5","0.1","170","44","1.4","<2","15.7","62"
"Western Buffer","Pai Min Kok Stream","AN2","2015-02-09","1","0.3","<50","0.11","0.06","<1","<1","8","<1","<50","<0.1","4","11","4","<1","170","<1","<0.01","113","11.4","8600","10000","0.001","0.9","<0.01","<50","<1","12","<1","3","<1","0.99","0.076","<0.5","0.15","8.4","3.4","0.1","18","<1","<0.02","2.2","<1","0.49","2","0.15","2600","46","1.3","<2","14.9","18"
"Western Buffer","Pai Min Kok Stream","AN2","2015-03-13","1","<0.1","<50","0.025","<0.05","<1","<1","10","<1","65","<0.1","6","45","0.9","<1","347","2","<0.01","112","10.7","2000","2900","0.003","0.8","<0.01","52","<1","12","<1","3","<1","0.77","0.019","<0.5","0.11","8.8","0.8","0.2","19","<1","<0.02","0.6","<1","0.4","2","0.12","240","70","0.6","<2","17.8","14"
"Western Buffer","Pai Min Kok Stream","AN2","2015-04-16","1","2.5","<50","0.065","0.08","<1","<1","12","<1","<50","<0.1","5","11","0.6","<1","572","3","<0.01","118","10.7","8000","27000","null","1","<0.01","57","<1","<10","<1","4","1","1","0.087","<0.5","0.15","9","4.4","0.3","19","<1","<0.02","<0.5","<1","0.51","3","0.19","180","43","0.2","<2","20.2","23"
"Western Buffer","Pai Min Kok Stream","AN2","2015-05-14","1","1.3","185","0.1","<0.05","2","<1","17","<1","<50","<0.1","25","21","1.6","<1","328","7","<0.01","116","9.4","14000","32000","0.004","0.6","<0.01","101","1","11","<1","6","1","1.4","0.093","<0.5","0.069","8.7","1.1","0.2","15","<1","<0.02","2.5","<1","1.2","10","0.11","210","60","6.9","3","26.1","27"
"Western Buffer","Pai Min Kok Stream","AN2","2015-06-10","1","1.1","121","0.039","<0.05","<1","<1","9","<1","<50","<0.1","4","<10","0.4","<1","235","2","<0.01","99","7.8","74000","110000","0.004","0.5","<0.01","178","<1","<10","<1","<2","<1","0.76","0.01","<0.5","0.044","8","1","0.1","18","<1","<0.02","2.2","<1","0.44","2","0.12","110","37","3.6","<2","27.6","22"
"Western Buffer","Pai Min Kok Stream","AN2","2015-07-10","1","1","254","0.025","<0.05","<1","<1","10","<1","<50","<0.1","8","<10","1.5","<1","74","3","<0.01","100","8","5200","55000","0.009","0.3","<0.01","323","1","12","<1","<2","1","0.51","0.006","<0.5","0.038","7.8","1.3","0","16","<1","<0.02","1.4","<1","0.51","4","0.07","110","40","14.3","<2","26.8","21"
"Western Buffer","Pai Min Kok Stream","AN2","2015-08-12","1","0.4","78","0.013","<0.05","<1","<1","7","<1","<50","<0.1","6","<10","0.9","<1","161","2","<0.01","100","7.9","5300","55000","0.013","0.3","<0.01","438","1","34","<1","<2","<1","0.36","0.004","<0.5","0.029","7.7","<0.2","0.1","18","<1","<0.02","2.2","<1","0.24","2","0.05","100","51","8.6","<2","27.3","21"
"Western Buffer","Pai Min Kok Stream","AN2","2015-09-09","1","0.3","63","0.016","<0.05","<1","<1","6","<1","<50","<0.1","5","<10","0.8","<1","124","<1","<0.01","102","8.3","12000","35000","0.008","0.3","<0.01","335","1","16","<1","<2","<1","0.36","0.003","<0.5","0.034","7.8","1.6","0.1","19","<1","<0.02","2.8","<1","0.3","1","0.07","90","42","7.5","<2","26.1","17"
"Western Buffer","Pai Min Kok Stream","AN2","2015-10-19","1","0.3","65","0.026","<0.05","<1","<1","10","<1","<50","<0.1","5","<10","0.8","<1","123","1","<0.01","102","8.8","3200","20000","0.004","0.3","<0.01","247","<1","11","<1","<2","<1","0.35","0.002","<0.5","0.04","7.9","2.7","0.1","18","<1","<0.02","4.2","<1","0.36","1","0.07","110","54","7.3","<2","22.7","17"
"Western Buffer","Pai Min Kok Stream","AN2","2015-11-20","1","0.4","87","0.023","<0.05","<1","<1","6","<1","<50","<0.1","4","<10","0.9","<1","140","2","<0.01","102","8.5","1900","13000","0.003","0.4","<0.01","215","2","36","<1","<2","<1","0.4","0.005","<0.5","0.045","8.1","0.8","0.1","19","<1","<0.02","3.4","<1","0.38","1","0.07","110","52","5.9","<2","24.2","21"
"Western Buffer","Pai Min Kok Stream","AN2","2015-12-16","1","1.4","103","0.041","<0.05","<1","<1","7","<1","<50","<0.1","4","<10","0.9","<1","172","1","<0.01","100","10.2","5500","12000","0.002","0.5","<0.01","151","<1","23","<1","<2","<1","0.69","0.022","<0.5","0.065","8.3","0.6","0.1","18","<1","<0.02","2.5","<1","0.8","2","0.09","110","55","3.3","<2","14.4","23"
"Deep Bay","Ha Pak Nai Stream","DB1","2015-01-07","1","<0.1","253","0.011","<0.05","<1","<1","7","<1","<50","<0.1","<2","<10","0.5","<1","37","<1","<0.01","102","9.6","130","640","0.005","0.2","<0.01","81","<1","<10","<1","<2","<1","0.21","<0.002","<0.5","0.003","7.6","1","0","23","<1","<0.02","1.2","<1","0.15","<1","<0.02","62","24","3.6","<2","18.2","17"
"Deep Bay","Ha Pak Nai Stream","DB1","2015-02-04","1","0.2","125","0.013","<0.05","<1","<1","3","<1","<50","<0.1","<2","<10","2.9","<1","36","<1","<0.01","101","9.9","470","650","0.008","0.2","<0.01","65","<1","<10","<1","<2","<1","0.19","<0.002","<0.5","0.003","7.5","<0.2","0","23","<1","<0.02","2","<1","0.34","<1","0.07","70","37","4.7","<2","16.3","15"
"Deep Bay","Ha Pak Nai Stream","DB1","2015-03-06","1","<0.1","282","0.023","<0.05","<1","<1","3","<1","<50","<0.1","<2","<10","0.8","<1","41","<1","<0.01","97","9","90","680","0.005","0.2","<0.01","171","<1","25","<1","<2","<1","0.22","<0.002","<0.5","0.006","7.5","1.4","0","24","<1","<0.02","1.5","<1","0.12","<1","<0.02","62","20","5","<2","19.2","20"
"Deep Bay","Ha Pak Nai Stream","DB1","2015-04-13","1","<0.1","137","0.049","<0.05","<1","<1","4","<1","<50","<0.1","4","<10","1","<1","46","<1","<0.01","103","9.1","75","1000","0.008","<0.2","<0.01","64","<1","20","<1","<2","<1","0.6","<0.002","<0.5","0.005","7.7","<0.2","0","19","<1","<0.02","1","<1","0.59","1","<0.02","64","20","6","<2","21.3","<10"
"Deep Bay","Ha Pak Nai Stream","DB1","2015-05-06","1","0.5","182","0.021","<0.05","<1","<1","3","<1","<50","<0.1","3","<10","0.3","<1","333","<1","<0.01","104","8.3","19","2100","0.006","0.2","<0.01","292","1","33","<1","<2","<1","0.17","<0.002","<0.5","0.005","7.4","0.5","0.2","24","<1","<0.02","4.3","<1","0.15","1","<0.02","72","22","7.3","<2","26.6","13"
"Deep Bay","Ha Pak Nai Stream","DB1","2015-06-03","1","0.3","106","0.012","<0.05","<1","<1","3","<1","<50","<0.1","<2","<10","0.5","<1","57","<1","<0.01","99","7.5","49","2500","0.012","0.2","<0.01","<50","<1","<10","<1","<2","<1","0.24","<0.002","<0.5","0.003","7.4","<0.2","0","22","<1","<0.02","3.1","<1","0.18","<1","<0.02","65","28","11.3","<2","29.4","14"
"Deep Bay","Ha Pak Nai Stream","DB1","2015-07-03","1","1.3","113","0.017","<0.05","<1","<1","2","<1","<50","<0.1","<2","<10","<0.2","<1","140","<1","<0.01","103","7.7","470","1200","0.013","0.2","<0.01","64","1","14","<1","<2","<1","0.21","<0.002","<0.5","0.005","8.6","0.5","0.1","23","<1","<0.02","2.5","<1","0.08","<1","<0.02","80","34","14.5","<2","30.5","<10"
"Deep Bay","Ha Pak Nai Stream","DB1","2015-08-05","1","0.3","135","0.025","<0.05","<1","<1","2","<1","<50","<0.1","<2","<10","<0.2","<1","40","1","<0.01","100","7.7","9","2100","0.017","0.2","<0.01","76","<1","21","<1","<2","<1","0.21","<0.002","<0.5","0.008","7.9","1.2","0","21","<1","<0.02","4.2","<1","0.06","<1","<0.02","97","52","9.4","<2","28.8","17"
"Deep Bay","Ha Pak Nai Stream","DB1","2015-09-07","1","0.2","50","0.028","<0.05","<1","<1","2","<1","<50","<0.1","<2","<10","0.8","<1","42","<1","<0.01","101","8","190","6500","0.032","<0.2","<0.01","<50","<1","<10","<1","<2","<1","0.28","<0.002","<0.5","0.004","7.6","0.5","0","23","<1","<0.02","4.5","<1","0.14","<1","0.02","60","20","13.1","<2","27.2","11"
"Deep Bay","Ha Pak Nai Stream","DB1","2015-10-26","1","<0.1","70","0.009","<0.05","<1","<1","2","<1","<50","<0.1","<2","<10","0.6","<1","43","<1","<0.01","102","8.5","68","1400","0.019","0.2","<0.01","66","<1","20","<1","<2","<1","0.21","<0.002","<0.5","0.005","7.8","0.3","0","23","<1","<0.02","2.1","<1","0.17","<1","<0.02","63","40","7.7","<2","24.6","18"
"Deep Bay","Ha Pak Nai Stream","DB1","2015-11-23","1","<0.1","55","0.015","<0.05","<1","<1","2","<1","<50","<0.1","<2","<10","0.3","<1","43","<1","<0.01","102","8.6","50","900","0.019","0.2","<0.01","172","1","79","<1","<2","<1","0.22","<0.002","<0.5","0.004","7.9","1","0","24","<1","<0.02","1.4","<1","0.11","<1","0.02","88","71","6.4","<2","23.9","21"
"Deep Bay","Ha Pak Nai Stream","DB1","2015-12-17","1","<0.1","<50","0.021","<0.05","<1","<1","3","<1","<50","<0.1","<2","<10","0.6","<1","43","<1","<0.01","101","10.4","40","550","0.017","0.2","<0.01","66","<1","66","<1","<2","<1","0.29","<0.002","<0.5","0.005","7.5","0.2","0","23","<1","<0.02","1.7","<1","0.22","<1","<0.02","66","42","6.4","<2","13.9","<10"
"Deep Bay","Tai Shui Hang Stream","DB2","2015-01-07","1","0.2","161","0.027","0.07","<1","<1","3","<1","<50","0.1","<2","<10","0.9","7","56","17","<0.01","102","9.6","370","1400","0.16","0.3","<0.01","116","2","13","<1","<2","1","0.14","<0.002","<0.5","0.004","8","1.2","0","24","<1","<0.02","1.3","<1","0.17","<1","<0.02","68","24","2.1","<2","18.5","18"
"Deep Bay","Tai Shui Hang Stream","DB2","2015-02-04","1","0.2","139","0.011","<0.05","<1","<1","2","<1","<50","<0.1","<2","<10","0.7","<1","48","<1","<0.01","100","9.8","200","480","0.11","0.3","<0.01","94","<1","11","<1","<2","<1","0.13","<0.002","<0.5","0.003","7.7","<0.2","0","23","<1","<0.02","3.2","<1","0.1","<1","<0.02","80","35","2.6","<2","16.6","20"
"Deep Bay","Tai Shui Hang Stream","DB2","2015-03-06","1","0.3","154","0.011","<0.05","<1","<1","3","<1","<50","<0.1","<2","<10","3","<1","69","1","<0.01","98","8.9","250","1100","0.13","0.3","<0.01","109","<1","16","<1","<2","<1","0.16","0.003","<0.5","0.008","7.7","<0.2","0","24","<1","<0.02","5.4","<1","0.2","<1","<0.02","78","38","2.8","<2","19.7","14"
"Deep Bay","Tai Shui Hang Stream","DB2","2015-04-13","1","<0.1","174","0.05","<0.05","<1","<1","4","<1","<50","<0.1","5","<10","0.9","1","58","1","<0.01","104","9.1","120","1900","0.19","0.2","<0.01","118","<1","<10","<1","<2","<1","0.51","0.005","<0.5","0.014","8","<0.2","0","19","<1","<0.02","1.7","<1","0.1","2","<0.02","70","27","15","<2","22.1","<10"
"Deep Bay","Tai Shui Hang Stream","DB2","2015-05-06","1","1.7","177","0.16","<0.05","<1","2","27","<1","2064","0.1","6","9700","0.3","4","27118","5","<0.01","96","7","3300","10000","null","0.7","<0.01","246","2","64","<1","6","10","0.77","0.045","<0.5","<0.002","7.6","2.4","15.8","4.9","<1","<0.02","8.8","<1","0.39","2","0.05","23000","4800","11.1","3","27.5","16"
"Deep Bay","Tai Shui Hang Stream","DB2","2015-06-03","1","0.1","59","0.013","<0.05","<1","<1","7","<1","<50","<0.1","3","110","<0.2","<1","474","1","<0.01","98","7.3","580","5100","0.26","0.3","<0.01","108","<1","37","<1","<2","<1","0.21","0.004","<0.5","0.003","7.8","1","0.2","22","<1","<0.02","1.6","<1","0.2","<1","<0.02","270","72","4.4","<2","30.6","19"
"Deep Bay","Tai Shui Hang Stream","DB2","2015-07-03","1","1.8","151","0.043","<0.05","<1","<1","26","<1","570","<0.1","5","2800","1.2","2","9964","2","<0.01","98","7.1","800","10000","null","0.4","<0.01","179","<1","69","<1","<2","3","0.51","0.035","<0.5","0.011","7.6","1.3","4.9","15","<1","<0.02","1.5","<1","0.18","1","0.03","6100","1300","4.9","<2","31.3","27"
"Deep Bay","Tai Shui Hang Stream","DB2","2015-08-05","1","0.3","138","0.024","<0.05","<1","<1","3","<1","<50","<0.1","<2","<10","1","<1","54","<1","<0.01","105","7.9","40","1200","0.26","0.3","<0.01","125","<1","44","<1","<2","<1","0.14","<0.002","<0.5","0.008","8.1","1.3","0","24","<1","<0.02","1.2","<1","0.07","<1","<0.02","66","28","3.5","<2","30.3","10"
"Deep Bay","Tai Shui Hang Stream","DB2","2015-09-07","1","0.3","51","0.11","<0.05","<1","<1","3","<1","<50","<0.1","<2","<10","1.2","<1","49","<1","<0.01","99","7.8","280","5000","0.29","0.2","<0.01","100","1","17","<1","<2","<1","0.23","<0.002","<0.5","0.01","7.9","0.4","0","24","<1","<0.02","5","<1","0.16","<1","<0.02","64","18","11.3","<2","27.7","31"
"Deep Bay","Tai Shui Hang Stream","DB2","2015-10-26","1","<0.1","74","0.009","<0.05","<1","<1","2","<1","<50","<0.1","<2","<10","0.5","<1","47","2","<0.01","101","8.4","27","540","0.27","0.3","<0.01","109","1","16","<1","<2","<1","0.15","<0.002","<0.5","0.004","7.9","<0.2","0","25","<1","<0.02","2","<1","0.19","<1","<0.02","78","46","4.9","<2","25.2","27"
"Deep Bay","Tai Shui Hang Stream","DB2","2015-11-23","1","0.2","167","0.016","<0.05","<1","<1","3","<1","<50","<0.1","<2","<10","0.6","<1","30","<1","<0.01","104","8.6","37","390","0.23","0.3","<0.01","122","2","48","<1","<2","<1","0.15","<0.002","<0.5","0.003","8.1","0.6","0","25","<1","<0.02","1.3","<1","0.14","<1","<0.02","62","22","2.7","<2","24.9","17"
"Deep Bay","Tai Shui Hang Stream","DB2","2015-12-17","1","<0.1","<50","0.018","<0.05","<1","<1","4","<1","<50","<0.1","<2","<10","0.4","<1","56","<1","<0.01","103","10.6","100","350","0.25","0.2","<0.01","103","<1","25","<1","<2","<1","0.24","<0.002","<0.5","0.004","7.8","<0.2","0","23","<1","<0.02","2.2","<1","0.18","<1","<0.02","64","26","2.9","<2","14","15"
"Deep Bay","Pak Nai Stream","DB3","2015-01-07","1","0.4","94","0.034","<0.05","<1","<1","4","<1","<50","<0.1","<2","<10","0.6","<1","54","<1","<0.01","97","9.2","330","1400","0.011","0.2","<0.01","173","<1","32","<1","<2","<1","0.31","0.004","<0.5","0.011","7.1","1.3","0","23","<1","<0.02","2.4","<1","0.16","<1","<0.02","68","20","7.9","<2","18.3","12"
"Deep Bay","Pak Nai Stream","DB3","2015-02-04","1","<0.1","70","0.028","<0.05","<1","<1","4","<1","<50","<0.1","<2","<10","0.5","<1","52","<1","<0.01","97","9.5","110","440","0.009","0.2","<0.01","194","<1","49","<1","<2","<1","0.22","<0.002","<0.5","0.003","7.1","<0.2","0","23","<1","<0.02","1","<1","0.11","<1","<0.02","64","15","3.9","<2","16.4","24"
"Deep Bay","Pak Nai Stream","DB3","2015-03-06","1","<0.1","102","0.021","<0.05","<1","<1","4","<1","<50","<0.1","<2","<10","1.8","<1","58","<1","<0.01","99","9.1","170","960","0.005","0.2","<0.01","169","<1","51","<1","<2","<1","0.22","<0.002","<0.5","0.006","7.2","0.4","0","23","<1","<0.02","1","<1","0.2","<1","<0.02","62","26","3.7","<2","19.2","24"
"Deep Bay","Pak Nai Stream","DB3","2015-04-13","1","0.4","<50","0.097","<0.05","<1","<1","6","<1","<50","<0.1","4","<10","1.2","<1","73","<1","<0.01","97","8.4","2100","7500","0.01","<0.2","<0.01","167","<1","37","<1","<2","<1","0.4","0.002","<0.5","0.01","7.4","<0.2","0","20","<1","<0.02","2.1","<1","0.18","2","<0.02","71","13","9.5","<2","22.3","11"
"Deep Bay","Pak Nai Stream","DB3","2015-05-06","1","0.7","51","0.096","<0.05","<1","<1","4","<1","<50","<0.1","<2","39","0.2","2","110","1","<0.01","97","7.7","1200","24000","0.007","0.3","<0.01","185","<1","21","<1","<2","2","0.17","0.007","<0.5","0.031","7.2","2.6","0.1","22","<1","<0.02","1.8","<1","0.21","<1","0.04","120","32","3.9","<2","27","14"
"Deep Bay","Pak Nai Stream","DB3","2015-06-03","1","0.4","<50","0.019","<0.05","<1","<1","5","<1","<50","<0.1","2","<10","0.5","<1","50","1","<0.01","95","7.2","800","7400","0.009","0.2","<0.01","242","<1","69","<1","<2","<1","0.19","<0.002","<0.5","0.004","7","0.3","0","22","<1","<0.02","2.8","<1","0.18","<1","<0.02","70","28","7.4","<2","29.9","30"
"Deep Bay","Pak Nai Stream","DB3","2015-07-03","1","1.2","<50","0.04","<0.05","<1","<1","4","<1","<50","<0.1","2","10","0.5","<1","82","<1","<0.01","99","7.3","500","2700","0.005","0.2","<0.01","332","<1","88","<1","<2","<1","0.15","<0.002","<0.5","0.004","7.5","1","0","21","<1","<0.02","1.7","<1","0.11","<1","<0.02","74","27","8.7","<2","31.1","15"
"Deep Bay","Pak Nai Stream","DB3","2015-08-05","1","0.4","<50","0.05","<0.05","<1","<1","4","<1","<50","<0.1","2","<10","1.8","<1","73","<1","<0.01","95","7.3","360","4900","0.015","0.2","<0.01","247","<1","54","<1","<2","<1","0.15","<0.002","<0.5","0.009","7.2","1.8","0","23","<1","<0.02","1.8","<1","0.12","<1","<0.02","64","26","9.4","<2","29.7","12"
"Deep Bay","Pak Nai Stream","DB3","2015-09-07","1","0.5","57","0.046","<0.05","<1","<1","3","<1","<50","<0.1","<2","<10","0.3","<1","52","<1","<0.01","96","7.6","1400","22000","0.045","<0.2","<0.01","172","1","40","<1","<2","<1","0.22","<0.002","<0.5","0.007","7.2","0.7","0","22","<1","<0.02","11","<1","0.21","<1","0.02","76","24","22.5","<2","27","<10"
"Deep Bay","Pak Nai Stream","DB3","2015-10-26","1","<0.1","64","0.018","<0.05","<1","<1","3","<1","<50","<0.1","<2","<10","0.5","<1","52","<1","<0.01","97","8","110","1800","0.018","0.2","<0.01","136","<1","31","<1","<2","<1","0.17","0.005","<0.5","0.004","7.3","0.4","0","23","<1","<0.02","4.4","<1","0.18","<1","<0.02","86","48","9.9","<2","24.8","23"
"Deep Bay","Pak Nai Stream","DB3","2015-11-23","1","0.2","70","0.021","<0.05","<1","<1","3","<1","<50","<0.1","<2","<10","0.5","<1","51","<1","<0.01","96","8","310","34000","0.015","0.2","<0.01","156","2","32","<1","<2","<1","0.2","<0.002","<0.5","0.004","7.4","0.5","0","24","<1","<0.02","2.3","<1","0.16","<1","<0.02","70","57","5.6","<2","24.5","21"
"Deep Bay","Pak Nai Stream","DB3","2015-12-17","1","<0.1","<50","0.023","<0.05","<1","<1","3","<1","<50","<0.1","<2","<10","0.5","<1","48","<1","<0.01","100","10.3","260","1600","0.025","<0.2","<0.01","137","<1","52","<1","<2","<1","0.26","0.003","<0.5","0.006","7.3","<0.2","0","23","<1","<0.02","5","<1","0.43","<1","0.02","70","28","24.2","<2","14.4","13"
"Deep Bay","Sheung Pak Nai Stream","DB5","2015-01-07","1","3.5","<50","2.8","0.2","<1","<1","8","<1","<50","<0.1","2","<10","<0.2","<1","63","<1","<0.01","98","9.2","58000","66000","0.023","<0.2","<0.01","144","<1","42","<1","<2","2","0.22","0.011","<0.5","0.17","7.3","1.6","0","23","<1","<0.02","2.1","<1","3.9","1","0.2","70","32","5.9","<2","18.6","24"
"Deep Bay","Sheung Pak Nai Stream","DB5","2015-02-04","1","5.6","<50","3.4","0.12","<1","<1","4","<1","<50","<0.1","4","<10","1.5","<1","60","<1","<0.01","97","9.5","13000","17000","0.019","0.2","<0.01","170","<1","72","<1","<2","<1","0.21","0.007","<0.5","0.16","7.2","<0.2","0","23","<1","<0.02","5.1","<1","4.2","2","0.23","80","42","9.8","<2","16.3","17"
