"Water Control Zone","River","Station","Dates","Sample No","5-Day Biochemical Oxygen Demand (mg/L)","Aluminium (μg/L)","Ammonia-Nitrogen (mg/L)","Anionic Surfactants (as Manoxol OT) (mg/L)","Antimony (μg/L)","Arsenic (μg/L)","Barium (μg/L)","Beryllium (μg/L)","Boron (μg/L)","Cadmium (μg/L)","Chemical Oxygen Demand (mg/L)","Chloride (mg/L)","Chlorophyll-a (μg/L)","Chromium (μg/L)","Conductivity (μS/cm)","Copper (μg/L)","Cyanide (mg/L)","Dissolved Oxygen (%saturation)","Dissolved Oxygen (mg/L)","E. coli (counts/100mL)","Faecal Coliforms (counts/100mL)","Flow (m³/s)","Fluoride (mg/L)","Free Hydrogen Sulphide (mg/L)","Iron (μg/L)","Lead (μg/L)","Manganese (μg/L)","Mercury (μg/L)","Molybdenum (μg/L)","Nickel (μg/L)","Nitrate-Nitrogen (mg/L)","Nitrite-Nitrogen (mg/L)","Oil and Grease (mg/L)","Orthophosphate Phosphorus (mg/L)","pH","Phaeopigment (μg/L)","Salinity (ppt)","Silica (as SiO₂) (mg/L)","Silver (μg/L)","Sulphide (mg/L)","Suspended solids (mg/L)","Thallium (μg/L)","Total Kjeldahl Nitrogen (mg/L)","Total Organic Carbon (mg/L)","Total Phosphorus (mg/L)","Total Solids (mg/L)","Total Volatile Solids (mg/L)","Turbidity (NTU)","Vanadium (μg/L)","Water Temperature (°C)","Zinc (μg/L)"
"Western Buffer","Pai Min Kok Stream","AN2","2020-06-11","1","0.5","532","0.038","<0.05","<1","<1","6","<1","<50","<0.1","6","<10","<0.2","<1","127","2","<0.01","100","7.9","2500","9100","0.012","0.4","<0.01","310","<1","16","<1","<2","<1","0.28","<0.002","<0.5","0.036","7.9","1.1","0.1","16","<1","<0.02","4.4","<1","0.19","3","0.05","110","54","10.3","<2","27.4","13"
"Western Buffer","Pai Min Kok Stream","AN2","2020-09-02","1","0.3","467","0.024","<0.05","<1","<1","6","<1","<50","<0.1","6","<10","0.7","<1","132","2","<0.01","105","8.2","1000","26000","0.006","0.3","<0.01","445","<1","13","<1","<2","<1","0.14","0.003","<0.5","0.025","8.1","0.3","0.1","16","<1","<0.02","3.8","<1","0.15","2","0.06","120","66","7.6","<2","28.2","<10"
"Western Buffer","Pai Min Kok Stream","AN2","2020-10-15","1","0.7","61","0.014","<0.05","<1","<1","5","<1","<50","<0.1","3","<10","0.8","<1","110","1","<0.01","107","8.8","19000","20000","0.006","0.3","<0.01","81","<1","<10","<1","<2","<1","0.097","<0.002","<0.5","0.024","8","1.1","0.1","20","<1","<0.02","4.8","<1","0.23","1","0.06","120","30","7.8","<2","25.1","<10"
"Western Buffer","Pai Min Kok Stream","AN2","2020-11-19","1","0.7","116","0.02","<0.05","<1","<1","5","<1","<50","<0.1","5","<10","0.6","<1","243","1","<0.01","108","9","51000","54000","0.003","0.3","<0.01","138","<1","<10","<1","<2","<1","0.2","0.003","<0.5","0.031","8.3","<0.2","0.1","18","<1","<0.02","4.8","<1","0.26","2","0.08","120","41","9.1","<2","24.5","<10"
"Deep Bay","Ha Pak Nai Stream","DB1","2020-01-13","1","0.2","226","0.019","<0.05","<1","<1","4","<1","<50","<0.1","<2","<10","<0.2","<1","38","<1","<0.01","103","9.6","9","240","0.058","<0.2","<0.01","54","<1","16","<1","<2","<1","0.62","0.003","<0.5","0.007","7.7","<0.2","0","25","<1","<0.02","1.4","<1","<0.05","<1","<0.02","72","20","3.8","<2","18.6","<10"
"Deep Bay","Ha Pak Nai Stream","DB1","2020-03-19","1","<0.1","272","0.04","<0.05","<1","<1","3","<1","<50","<0.1","2","<10","<0.2","<1","47","<1","<0.01","98","8.8","70","210","0.014","0.2","<0.01","68","<1","16","<1","<2","<1","1","<0.002","<0.5","0.004","7.4","0.3","0","23","<1","<0.02","1.4","<1","0.23","1","<0.02","93","26","3.9","<2","20.9","<10"
"Deep Bay","Ha Pak Nai Stream","DB1","2020-05-07","1","0.7","470","0.03","<0.05","<1","<1","2","<1","<50","<0.1","4","<10","4","<1","52","<1","<0.01","101","7.9","80","6500","0.001","0.2","<0.01","78","<1","<10","<1","<2","<1","0.3","0.004","<0.5","0.007","7.7","2.2","0","26","<1","<0.02","18","<1","0.15","1","<0.02","120","35","14","<2","28.6","39"
"Deep Bay","Ha Pak Nai Stream","DB1","2020-06-15","1","0.1","551","0.033","<0.05","<1","<1","2","<1","<50","<0.1","2","<10","<0.2","<1","40","<1","<0.01","103","7.9","170","720","0.081","<0.2","<0.01","76","<1","16","<1","<2","<1","0.5","<0.002","<0.5","0.005","6.9","<0.2","0","17","<1","<0.02","6.6","<1","0.06","1","<0.02","63","16","12.5","<2","29","<10"
"Deep Bay","Ha Pak Nai Stream","DB1","2020-07-02","1","0.4","66","0.028","<0.05","<1","<1","2","<1","<50","<0.1","<2","<10","<0.2","<1","45","<1","<0.01","99","7.5","54","480","0.026","0.3","<0.01","<50","<1","<10","<1","<2","<1","0.35","<0.002","<0.5","<0.002","7","<0.2","0","23","<1","<0.02","4.8","<1","<0.05","<1","0.03","68","22","8","<2","29.7","<10"
"Deep Bay","Ha Pak Nai Stream","DB1","2020-09-10","1","0.6","110","0.031","<0.05","<1","<1","1","<1","<50","<0.1","<2","<10","<0.2","<1","40","<1","<0.01","100","7.8","410","5700","0.369","<0.2","<0.01","60","<1","10","<1","<2","<1","0.41","<0.002","<0.5","0.005","7.9","0.8","0","20","<1","<0.02","4","<1","0.06","<1","<0.02","46","28","7.9","<2","28","<10"
"Deep Bay","Ha Pak Nai Stream","DB1","2020-10-19","1","<0.1","84","0.021","<0.05","<1","<1","2","<1","<50","<0.1","3","<10","0.2","<1","41","<1","<0.01","107","9","6","290","0.053","<0.2","<0.01","<50","<1","<10","<1","<2","<1","0.43","<0.002","<0.5","0.006","7.8","<0.2","0","19","<1","<0.02","<0.5","<1","0.23","<1","0.23","64","28","7.4","<2","24","<10"
"Deep Bay","Ha Pak Nai Stream","DB1","2020-11-06","1","0.2","220","0.012","<0.05","<1","<1","2","<1","<50","<0.1","<2","<10","0.3","<1","41","<1","<0.01","103","8.8","100","460","0.044","<0.2","<0.01","<50","<1","<10","<1","<2","<1","0.33","<0.002","<0.5","0.007","7.9","<0.2","0","21","<1","<0.02","1.3","<1","0.22","<1","0.04","72","21","4.1","<2","23","<10"
"Deep Bay","Tai Shui Hang Stream","DB2","2020-01-13","1","0.3","244","0.054","<0.05","<1","<1","15","<1","93","<0.1","<2","310","0.4","<1","1028","<1","<0.01","102","9.4","160","700","0.462","0.2","<0.01","166","<1","316","<1","<2","<1","0.26","<0.002","<0.5","0.005","7","0.3","0.6","20","<1","<0.02","2.4","<1","0.21","<1","0.02","710","110","2.5","<2","19.3","23"
"Deep Bay","Tai Shui Hang Stream","DB2","2020-03-19","1","0.3","384","0.025","<0.05","<1","<1","4","<1","<50","<0.1","7","<10","0.3","<1","57","<1","<0.01","95","8.5","810","2200","0.252","0.3","<0.01","119","<1","22","<1","<2","<1","0.34","<0.002","<0.5","0.003","7.9","1","0","23","<1","<0.02","2.4","<1","0.14","2","<0.02","94","27","4.3","<2","20.9","16"
"Deep Bay","Tai Shui Hang Stream","DB2","2020-05-07","1","1.9","58","0.12","<0.05","<1","<1","23","<1","825","<0.1","8","5800","4.4","1","11661","2","<0.01","87","6.5","800","7000","0.068","0.5","<0.01","200","<1","237","<1","2","2","0.23","0.012","<0.5","0.017","7.3","2.1","6.1","16","<1","<0.02","11","<1","0.33","2","0.03","12000","2200","4.5","<2","28.8","25"
"Deep Bay","Tai Shui Hang Stream","DB2","2020-06-15","1","0.3","624","0.028","<0.05","<1","<1","3","<1","<50","<0.1","3","<10","<0.2","<1","53","<1","<0.01","101","7.7","270","4300","0.52","0.2","<0.01","134","<1","26","<1","<2","<1","0.21","<0.002","<0.5","0.008","7.4","1.1","0","19","<1","<0.02","7.4","<1","<0.05","1","<0.02","68","18","10.9","<2","29.8","10"
"Deep Bay","Tai Shui Hang Stream","DB2","2020-07-02","1","0.9","251","0.044","<0.05","<1","<1","2","<1","<50","<0.1","<2","<10","1","<1","55","<1","<0.01","106","7.9","140","1200","0.133","0.3","<0.01","151","<1","62","<1","<2","<1","0.11","<0.002","<0.5","<0.002","7.3","1.5","0","24","<1","<0.02","2.6","<1","<0.05","<1","0.04","78","28","3.8","<2","30.4","<10"
"Deep Bay","Tai Shui Hang Stream","DB2","2020-09-10","1","3.1","<50","0.03","<0.05","<1","<1","2","<1","<50","<0.1","16","<10","0.7","<1","96","2","<0.01","97","7.7","15000","75000","0.46","0.2","<0.01","<50","<1","20","<1","<2","<1","0.26","0.008","<0.5","0.005","8.7","0.3","0","19","<1","<0.02","320","<1","1.3","5","0.07","420","74","195","<2","27.1","<10"
"Deep Bay","Tai Shui Hang Stream","DB2","2020-10-19","1","<0.1","142","0.01","<0.05","<1","<1","5","<1","<50","<0.1","2","35","0.4","<1","163","<1","<0.01","109","9.2","100","910","0.324","<0.2","<0.01","101","<1","27","<1","<2","<1","0.2","<0.002","<0.5","0.009","7.8","<0.2","0.1","20","<1","<0.02","1.8","<1","<0.05","<1","0.05","120","38","3.5","<2","23.8","22"
"Deep Bay","Tai Shui Hang Stream","DB2","2020-11-06","1","0.5","154","0.017","0.05","<1","<1","2","<1","<50","<0.1","<2","<10","1","<1","62","<1","<0.01","105","9.1","28","670","0.246","0.2","<0.01","87","<1","16","<1","<2","<1","0.1","0.005","<0.5","0.004","7.8","<0.2","0","20","<1","<0.02","1.9","<1","0.23","<1","0.06","98","32","3.2","<2","22.8","<10"
"Deep Bay","Tai Shui Hang Stream","DB2","2020-12-09","1","0.3","<50","0.027","<0.05","<1","<1","2","<1","<50","<0.1","<2","<10","0.4","<1","61","<1","<0.01","106","9.7","19","61","0.18","0.2","<0.01","62","<1","12","<1","<2","<1","0.12","0.003","<0.5","0.007","8.3","<0.2","0","21","<1","<0.02","<0.5","<1","0.15","<1","0.03","75","26","2","<2","19.5","<10"
"Deep Bay","Pak Nai Stream","DB3","2020-01-13","1","0.5","284","0.032","<0.05","<1","<1","3","<1","<50","<0.1","3","<10","0.4","<1","43","<1","<0.01","100","9.2","280","710","0.049","<0.2","<0.01","<50","<1","21","<1","<2","<1","0.51","<0.002","<0.5","0.005","7.4","<0.2","0","20","<1","<0.02","1.2","<1","0.17","<1","<0.02","99","20","2.9","<2","19.6","14"
"Deep Bay","Pak Nai Stream","DB3","2020-03-19","1","0.1","441","0.037","0.06","<1","<1","3","<1","<50","<0.1","3","<10","0.4","<1","48","<1","<0.01","89","8","310","2100","0.038","0.2","<0.01","66","<1","20","<1","<2","<1","0.46","0.003","<0.5","0.007","7.1","<0.2","0","20","<1","<0.02","2","<1","0.16","1","<0.02","78","20","6.5","<2","21","13"
"Deep Bay","Pak Nai Stream","DB3","2020-05-07","1","1.1","245","0.02","<0.05","<1","<1","3","<1","<50","<0.1","5","<10","1.6","<1","62","<1","<0.01","101","7.7","260","3100","0.01","0.2","<0.01","96","<1","33","<1","<2","<1","0.17","0.006","<0.5","0.034","7.2","1.8","0","25","<1","<0.02","2.5","<1","0.2","1","0.04","160","45","3.8","<2","29","<10"
"Deep Bay","Pak Nai Stream","DB3","2020-06-15","1","0.3","360","0.031","<0.05","<1","<1","3","<1","<50","<0.1","2","<10","<0.2","<1","63","<1","<0.01","99","7.4","360","4500","0.038","<0.2","<0.01","93","<1","43","<1","<2","<1","0.35","<0.002","<0.5","0.005","6.5","<0.2","0","20","<1","<0.02","4.8","<1","0.06","1","<0.02","86","27","10.4","<2","30.4","<10"
"Deep Bay","Pak Nai Stream","DB3","2020-07-02","1","0.8","<50","0.028","<0.05","<1","<1","2","<1","<50","<0.1","<2","<10","1.5","<1","56","<1","<0.01","100","7.5","500","6000","0.025","0.2","<0.01","<50","<1","<10","<1","<2","<1","0.24","<0.002","<0.5","0.015","6.5","<0.2","0","22","<1","<0.02","3.6","<1","<0.05","<1","<0.02","77","14","9","<2","30.2","<10"
"Deep Bay","Pak Nai Stream","DB3","2020-09-10","1","0.7","<50","0.04","<0.05","<1","<1","2","<1","<50","<0.1","2","<10","0.5","<1","51","<1","<0.01","96","7.3","1200","8600","0.132","<0.2","<0.01","<50","<1","20","<1","<2","<1","0.37","0.003","<0.5","0.005","7.1","0.5","0","19","<1","<0.02","12","<1","0.08","1","0.02","62","38","17.8","<2","29.4","<10"
"Deep Bay","Pak Nai Stream","DB3","2020-10-19","1","0.2","148","0.035","<0.05","<1","<1","3","<1","<50","<0.1","3","<10","0.3","<1","51","<1","<0.01","104","8.6","120","1600","0.03","<0.2","<0.01","<50","<1","27","<1","<2","<1","0.32","<0.002","<0.5","0.009","7.3","<0.2","0","20","<1","<0.02","1.2","<1","0.06","<1","0.05","62","27","4.5","<2","25","<10"
"Deep Bay","Pak Nai Stream","DB3","2020-11-06","1","0.3","148","0.029","<0.05","<1","<1","3","<1","<50","<0.1","<2","<10","0.7","<1","52","<1","<0.01","101","8.4","210","1100","0.056","<0.2","<0.01","52","<1","15","<1","<2","<1","0.23","0.003","<0.5","0.005","7.3","0.5","0","20","<1","<0.02","3.4","<1","0.25","<1","0.04","82","20","5.6","<2","24.3","<10"
"Deep Bay","Sheung Pak Nai Stream","DB5","2020-01-13","1","0.6","417","0.041","<0.05","<1","<1","3","<1","<50","<0.1","<2","<10","3.7","<1","39","<1","<0.01","104","9.5","320","2000","0.046","<0.2","<0.01","99","<1","31","<1","<2","<1","0.41","<0.002","<0.5","0.004","7.5","1.5","0","20","<1","<0.02","3","<1","0.17","<1","<0.02","83","20","5.6","<2","19.5","20"
"Deep Bay","Sheung Pak Nai Stream","DB5","2020-03-19","1","<0.1","400","0.073","<0.05","<1","<1","4","<1","<50","<0.1","3","<10","2.4","<1","46","<1","<0.01","94","8.4","1200","1900","0.046","0.2","<0.01","146","<1","46","<1","<2","<1","0.35","<0.002","<0.5","0.005","7.1","1.5","0","20","<1","<0.02","4.8","<1","0.32","1","<0.02","70","18","10.8","<2","21.1","<10"
"Deep Bay","Sheung Pak Nai Stream","DB5","2020-05-07","1","1.2","283","0.042","<0.05","<1","<1","3","<1","<50","<0.1","3","<10","1.7","<1","52","<1","<0.01","105","8.1","2100","8900","0.017","<0.2","<0.01","234","<1","<10","<1","<2","<1","0.079","0.014","<0.5","0.007","7.3","1.6","0","25","<1","<0.02","9.6","<1","0.14","1","<0.02","110","43","5.5","<2","28.7","<10"
"Deep Bay","Sheung Pak Nai Stream","DB5","2020-06-15","1","3","399","0.27","<0.05","<1","<1","3","<1","<50","<0.1","6","<10","1","<1","80","<1","<0.01","98","7.3","19000","33000","0.083","<0.2","<0.01","232","<1","77","<1","<2","<1","0.24","<0.002","<0.5","0.11","6.9","1.3","0","19","<1","<0.02","15","<1","0.74","3","0.19","110","44","17.7","<2","30.6","<10"
"Deep Bay","Sheung Pak Nai Stream","DB5","2020-07-02","1","1.1","<50","0.068","<0.05","<1","<1","3","<1","<50","<0.1","5","<10","2.8","<1","62","<1","<0.01","97","7.2","2200","11000","0.063","0.2","<0.01","96","<1","<10","<1","<2","<1","0.19","<0.002","<0.5","0.002","6.7","1.3","0","20","<1","<0.02","8.7","<1","0.13","1","0.03","80","24","13.9","<2","30.9","<10"
"Deep Bay","Sheung Pak Nai Stream","DB5","2020-09-10","1","0.7","<50","0.097","<0.05","<1","<1","4","<1","<50","<0.1","4","<10","2.6","<1","57","<1","<0.01","97","7.4","4900","130000","0.134","<0.2","<0.01","100","<1","90","<1","<2","<1","0.26","<0.002","<0.5","0.006","7.3","1.2","0","18","<1","<0.02","54","<1","0.28","2","0.03","120","51","49.8","<2","29.5","<10"
"Deep Bay","Sheung Pak Nai Stream","DB5","2020-10-19","1","1.8","<50","0.046","<0.05","<1","<1","4","<1","<50","<0.1","5","<10","1.5","<1","57","<1","<0.01","101","8.4","370","27000","0.102","<0.2","<0.01","104","<1","35","<1","<2","<1","0.23","<0.002","<0.5","0.006","7.2","1.1","0","20","<1","<0.02","62","<1","0.32","3","0.07","140","46","55.5","<2","24.8","<10"
"Deep Bay","Sheung Pak Nai Stream","DB5","2020-11-06","1","1.1","227","0.019","<0.05","<1","<1","4","<1","<50","<0.1","3","18","0.7","<1","53","<1","<0.01","95","8.1","250","7900","0.064","<0.2","<0.01","295","<1","23","<1","<2","<1","0.18","0.002","<0.5","0.007","7.3","3.6","0","20","<1","<0.02","3","<1","0.43","1","0.04","94","30","8.3","<2","23.6","<10"
"Deep Bay","Ngau Hom Sha Stream","DB6","2020-01-13","1","0.5","272","0.18","<0.05","<1","<1","9","<1","79","<0.1","3","230","0.8","<1","842","<1","<0.01","100","9","280","1700","0.014","0.2","<0.01","150","<1","144","<1","<2","2","0.32","0.005","<0.5","0.027","7.3","1","0.5","20","<1","<0.02","1.9","<1","0.53","1","0.1","570","81","2.6","<2","20.3","33"
"Deep Bay","Ngau Hom Sha Stream","DB6","2020-03-19","1","0.7","<50","0.72","<0.05","<1","<1","5","<1","<50","<0.1","9","97","1.5","<1","460","<1","<0.01","69","6","700","2300","0.021","0.4","<0.01","<50","<1","296","<1","4","3","0.11","0.011","<0.5","0.17","7","0.7","0.2","20","<1","<0.02","10","<1","0.9","2","0.4","330","52","3.7","<2","22","<10"
"Deep Bay","Ngau Hom Sha Stream","DB6","2020-05-07","1","1.6","<50","0.83","<0.05","<1","<1","33","<1","992","<0.1","6","5400","11","<1","11226","2","<0.01","83","6.4","1700","6300","0.013","0.5","<0.01","55","<1","867","<1","6","6","0.091","0.015","<0.5","<0.002","6.9","3.3","6.1","15","<1","<0.02","11","<1","1.2","2","0.25","9400","680","5.8","<2","27.4","13"
"Deep Bay","Ngau Hom Sha Stream","DB6","2020-06-15","1","0.9","399","0.1","<0.05","<1","<1","7","<1","<50","<0.1","8","<10","6.4","<1","83","<1","<0.01","102","7.6","1300","14000","0.01","0.2","<0.01","378","<1","124","<1","<2","1","0.24","<0.002","<0.5","0.039","6.9","3.5","0","18","<1","<0.02","13","<1","0.24","2","0.07","110","36","13.5","<2","30.4","<10"
"Deep Bay","Ngau Hom Sha Stream","DB6","2020-07-02","1","1.1","<50","0.2","<0.05","<1","<1","9","<1","<50","<0.1","6","100","1.2","<1","494","<1","<0.01","97","7.3","630","4100","0.011","0.3","<0.01","146","<1","183","<1","2","2","0.17","0.006","<0.5","0.081","6.8","<0.2","0.2","19","<1","<0.02","2.4","<1","0.24","2","0.18","290","37","2.6","<2","30.7","<10"
"Deep Bay","Ngau Hom Sha Stream","DB6","2020-09-10","1","1.1","150","0.17","<0.05","<1","<1","8","<1","<50","<0.1","5","<10","8.1","<1","103","1","<0.01","93","7.1","1200","13000","0.019","0.2","<0.01","410","<1","130","<1","<2","2","0.26","0.004","<0.5","0.074","7.3","3.2","0","18","<1","<0.02","4.2","<1","0.29","3","0.14","82","34","6.2","<2","29.4","<10"
"Deep Bay","Ngau Hom Sha Stream","DB6","2020-10-19","1","1.1","<50","0.37","<0.05","<1","1","24","<1","372","<0.1","13","1600","4.3","<1","5893","1","<0.01","93","7.4","900","6200","0.14","0.3","<0.01","<50","<1","539","<1","4","3","0.32","0.011","<0.5","0.064","6.8","2.2","3.1","17","<1","<0.02","16","<1","0.62","3","0.34","4300","800","12","<2","26.6","11"
"Deep Bay","Ngau Hom Sha Stream","DB6","2020-11-06","1","0.4","<50","0.28","<0.05","<1","<1","9","<1","125","<0.1","5","390","0.7","<1","1568","<1","<0.01","100","8.1","260","3600","0.004","0.3","<0.01","<50","<1","146","<1","3","2","0.18","0.005","<0.5","0.13","6.9","2.2","0.8","19","<1","<0.02","8","<1","0.62","2","0.26","1000","170","7","<2","25.8","<10"
"Deep Bay","Tsang Kok Stream","DB8","2020-01-13","1","0.6","143","0.06","<0.05","<1","<1","16","<1","<50","<0.1","3","39","1","<1","267","<1","<0.01","97","9","340","3100","0.038","0.4","<0.01","<50","<1","18","<1","4","<1","1.6","0.014","<0.5","0.022","8","1.3","0.1","28","<1","<0.02","3.1","<1","0.08","2","0.04","220","40","4.9","<2","18.8","<10"
"Deep Bay","Tsang Kok Stream","DB8","2020-03-19","1","4.6","478","0.85","0.07","<1","2","18","<1","<50","<0.1","20","44","0.7","<1","405","11","<0.01","53","4.7","11000","25000","0.008","0.4","<0.01","145","1","20","<1","8","1","1.2","0.19","<0.5","0.026","7.5","1.7","0.2","19","<1","<0.02","51","<1","1.8","8","0.08","380","100","51.8","<2","20.9","<10"
"Deep Bay","Tsang Kok Stream","DB8","2020-05-07","1","3.1","911","0.11","<0.05","<1","2","15","<1","<50","<0.1","9","33","2.6","<1","267","3","<0.01","48","3.7","39","1100","0.003","0.4","<0.01","310","2","24","<1","3","<1","0.027","0.006","<0.5","0.007","7.4","5.2","0.1","29","<1","<0.02","34","<1","0.54","4","0.07","310","70","41.3","<2","29.7","<10"
"Deep Bay","Tsang Kok Stream","DB8","2020-06-15","1","8","238","4.1","<0.05","<1","2","24","<1","60","<0.1","73","65","0.3","<1","605","2","<0.01","65","4.9","1800","21000","0.034","0.3","<0.01","150","<1","184","<1","7","2","1.1","0.33","1.6","0.011","7.6","0.8","0.3","21","<1","0.02","15","<1","5","22","0.03","420","92","22.4","<2","30","<10"
"Deep Bay","Tsang Kok Stream","DB8","2020-07-02","1","1.4","<50","0.14","<0.05","<1","1","15","<1","<50","<0.1","5","46","2.4","<1","392","<1","<0.01","102","7.8","110","5200","0.042","0.4","<0.01","<50","<1","65","<1","4","<1","0.96","0.02","<0.5","0.005","7.3","0.9","0.2","26","<1","<0.02","14","<1","0.25","2","0.03","300","44","13.8","<2","29.7","<10"
"Deep Bay","Tsang Kok Stream","DB8","2020-09-10","1","8","<50","16","<0.05","3","5","25","<1","100","<0.1","210","120","2.9","2","927","3","<0.01","89","7.1","480000","2300000","0.046","0.5","<0.01","<50","<1","230","<1","12","3","1.5","0.29","2.6","0.004","7.8","2.4","0.4","15","<1","<0.02","820","<1","28","88","0.08","1600","380","788.1","<2","26.8","14"
"Deep Bay","Tsang Kok Stream","DB8","2020-10-19","1","0.8","102","0.043","<0.05","<1","<1","16","<1","<50","<0.1","<2","45","<0.2","<1","330","<1","<0.01","99","8.3","200","5800","0.002","0.3","<0.01","<50","<1","<10","<1","4","<1","1.8","0.015","<0.5","0.009","7.4","1","0.2","26","<1","<0.02","4.2","<1","0.16","1","0.05","270","74","5.7","<2","24.1","<10"
