"Water Control Zone","River","Station","Dates","Sample No","5-Day Biochemical Oxygen Demand (mg/L)","Aluminium (μg/L)","Ammonia-Nitrogen (mg/L)","Anionic Surfactants (as Manoxol OT) (mg/L)","Antimony (μg/L)","Arsenic (μg/L)","Barium (μg/L)","Beryllium (μg/L)","Boron (μg/L)","Cadmium (μg/L)","Chemical Oxygen Demand (mg/L)","Chloride (mg/L)","Chlorophyll-a (μg/L)","Chromium (μg/L)","Conductivity (μS/cm)","Copper (μg/L)","Cyanide (mg/L)","Dissolved Oxygen (%saturation)","Dissolved Oxygen (mg/L)","E. coli (counts/100mL)","Faecal Coliforms (counts/100mL)","Flow (m³/s)","Fluoride (mg/L)","Free Hydrogen Sulphide (mg/L)","Iron (μg/L)","Lead (μg/L)","Manganese (μg/L)","Mercury (μg/L)","Molybdenum (μg/L)","Nickel (μg/L)","Nitrate-Nitrogen (mg/L)","Nitrite-Nitrogen (mg/L)","Oil and Grease (mg/L)","Orthophosphate Phosphorus (mg/L)","pH","Phaeopigment (μg/L)","Salinity (ppt)","Silica (as SiO₂) (mg/L)","Silver (μg/L)","Sulphide (mg/L)","Suspended solids (mg/L)","Thallium (μg/L)","Total Kjeldahl Nitrogen (mg/L)","Total Organic Carbon (mg/L)","Total Phosphorus (mg/L)","Total Solids (mg/L)","Total Volatile Solids (mg/L)","Turbidity (NTU)","Vanadium (μg/L)","Water Temperature (°C)","Zinc (μg/L)"
"Western Buffer","Pai Min Kok Stream","AN2","2010-04-14","1","5.4","360","3.5","0.22","<1","<1","14","<1","<50","<0.1","15","14","0.4","<1","336","4","<0.01","82","7.3","8900","30000","0.004","0.6","<0.01","240","2","30","<1","2","1","4","1.2","<0.5","0.62","8.4","1.7","0.2","20","<1","<0.02","8.5","<1","3.9","4","0.66","190","72","9.5","<2","20.7","30"
"Western Buffer","Pai Min Kok Stream","AN2","2010-05-20","1","2.1","160","0.42","0.1","<1","<1","11","<1","<50","<0.1","12","<10","","<1","144","3","<0.01","97","8.1","18000","25000","0.019","0.3","<0.01","200","2","20","<1","<2","<1","1.7","0.044","<0.5","0.1","7.8","","0.1","14","<1","<0.02","7.8","<1","0.57","2","0.12","110","38","16.5","<2","24.2","30"
"Western Buffer","Pai Min Kok Stream","AN2","2010-06-02","1","5.2","510","0.64","0.06","2","<1","29","<1","<50","<0.1","15","11","1","2","236","15","<0.01","97","8.3","31000","110000","0.019","<0.2","<0.01","650","11","50","<1","<2","1","1.4","0.16","0.9","0.14","8","0.6","0.1","8.6","<1","<0.02","31","<1","1.4","7","0.2","180","62","38.2","<2","23.2","90"
"Western Buffer","Pai Min Kok Stream","AN2","2010-07-07","1","0.7","100","0.47","<0.05","<1","<1","9","<1","<50","<0.1","8","<10","","<1","178","2","<0.01","99","7.8","8000","97000","0.007","0.3","<0.01","310","1","20","<1","<2","<1","0.8","0.11","<0.5","0.11","8.4","","0.1","19","<1","<0.02","3.3","<1","0.64","2","0.13","88","43","5.8","<2","28","30"
"Western Buffer","Pai Min Kok Stream","AN2","2010-08-06","1","0.5","100","0.28","<0.05","<1","<1","7","<1","<50","<0.1","10","<10","0.8","<1","133","2","<0.01","100","8","12000","34000","0.007","0.3","<0.01","290","1","<10","<1","<2","<1","0.63","0.048","<0.5","0.086","7.9","0.8","0.1","17","<1","<0.02","2.6","<1","0.36","3","0.1","80","26","4.7","<2","26.6","20"
"Western Buffer","Pai Min Kok Stream","AN2","2010-09-01","1","0.8","130","0.12","<0.05","<1","<1","8","<1","<50","<0.1","4","<10","","<1","232","2","<0.01","98","7.8","18000","41000","0.005","0.3","<0.01","320","1","10","<1","<2","<1","0.56","0.032","<0.5","0.064","8","","0.1","17","<1","<0.02","2.4","<1","0.31","2","0.08","83","25","4.1","<2","27.3","20"
"Western Buffer","Pai Min Kok Stream","AN2","2010-10-04","1","0.7","200","0.28","0.08","<1","<1","8","<1","<50","<0.1","8","11","1.6","<1","104","1","<0.01","99","8.4","80000","100000","0.016","0.2","<0.01","250","<1","10","<1","<2","<1","0.49","0.036","<0.5","0.065","8.2","1.3","0.1","18","<1","<0.02","2.7","<1","0.43","2","0.08","79","43","5.9","<2","23.9","20"
"Western Buffer","Pai Min Kok Stream","AN2","2010-11-05","1","1.6","100","0.33","<0.05","<1","<1","11","<1","<50","<0.1","9","11","","<1","159","3","<0.01","94","8.6","5500","30000","0.007","0.3","<0.01","270","2","20","<1","<2","<1","0.92","0.065","<0.5","0.082","8.4","","0.1","16","<1","<0.02","11","<1","0.54","4","0.09","120","42","15.8","<2","19.6","30"
"Western Buffer","Pai Min Kok Stream","AN2","2010-12-04","1","3.4","460","0.96","<0.05","<1","<1","10","<1","<50","<0.1","11","<10","1.5","<1","187","2","<0.01","100","9.1","28000","37000","0.002","0.4","<0.01","400","5","70","<1","<2","<1","0.62","0.12","<0.5","0.22","8","0.9","0.1","19","<1","<0.02","14","<1","1.5","2","0.33","140","58","15.1","<2","20.2","30"
"Deep Bay","Ha Pak Nai Stream","DB1","2010-01-28","1","0.7","420","0.018","<0.05","<1","<1","4","<1","<50","<0.1","3","<10","0.9","<1","41","<1","<0.01","104","9.7","420","460","0.02","0.2","<0.01","100","<1","<10","<1","<2","<1","0.21","0.004","<0.5","0.005","8.4","<0.2","0","24","<1","<0.02","3.2","<1","0.06","<1","<0.02","60","20","4.9","<2","18.8","10"
"Deep Bay","Ha Pak Nai Stream","DB1","2010-02-24","1","0.7","230","0.01","<0.05","<1","<1","5","<1","<50","<0.1","<2","<10","0.4","<1","24","3","<0.01","103","9.1","30","230","0.006","0.2","<0.01","80","2","<10","<1","<2","<1","0.23","0.002","<0.5","0.005","7.9","0.5","0","22","<1","<0.02","3.7","<1","0.16","<1","<0.02","56","16","6.6","<2","21.4","20"
"Deep Bay","Ha Pak Nai Stream","DB1","2010-03-01","1","0.9","430","0.019","<0.05","<1","<1","5","<1","<50","<0.1","<2","<10","0.3","<1","47","<1","<0.01","103","8.6","430","1000","0.008","0.3","<0.01","90","1","<10","<1","<2","<1","0.2","0.002","<0.5","0.006","8.2","0.6","0","22","<1","<0.02","8.2","<1","0.1","<1","<0.02","66","19","8.2","<2","25","10"
"Deep Bay","Ha Pak Nai Stream","DB1","2010-04-21","1","1.2","440","0.01","<0.05","<1","<1","15","<1","<50","<0.1","3","<10","7.6","<1","49","<1","<0.01","107","8.5","320","850","0.007","0.3","<0.01","160","2","10","<1","<2","<1","0.23","0.003","<0.5","0.004","8.3","2.9","0","24","<1","<0.02","26","<1","0.19","1","<0.02","76","27","7.1","<2","27.2","10"
"Deep Bay","Ha Pak Nai Stream","DB1","2010-05-05","1","0.2","150","0.015","<0.05","<1","<1","6","<1","<50","<0.1","2","<10","0.3","<1","43","<1","<0.01","102","8.3","33","810","0.009","<0.2","<0.01","60","<1","<10","<1","<2","<1","0.26","0.004","<0.5","0.007","7.3","0.3","0","22","<1","<0.02","3.7","<1","<0.05","<1","<0.02","84","18","10.4","<2","25.6","20"
"Deep Bay","Ha Pak Nai Stream","DB1","2010-06-21","1","0.9","420","0.018","<0.05","<1","<1","4","<1","<50","<0.1","4","<10","0.4","<1","45","<1","<0.01","105","7.9","120","3500","0.01","0.2","<0.01","90","1","<10","<1","<2","<1","0.23","0.003","<0.5","0.02","7.5","0.7","0","22","<1","<0.02","3.8","<1","<0.05","<1","0.02","54","12","2","<2","30.4","10"
"Deep Bay","Ha Pak Nai Stream","DB1","2010-07-29","1","0.1","90","0.02","<0.05","<1","<1","5","<1","<50","<0.1","5","<10","0.4","<1","41","<1","<0.01","99","7.8","110","1900","0.065","<0.2","<0.01","50","2","10","<1","<2","<1","0.37","0.002","<0.5","0.007","7","<0.2","0","16","<1","<0.02","23","<1","0.05","<1","<0.02","78","22","7.6","<2","27.6","<10"
"Deep Bay","Ha Pak Nai Stream","DB1","2010-08-20","1","0.3","350","0.011","<0.05","<1","<1","4","<1","<50","0.2","4","<10","0.5","<1","41","<1","<0.01","99","7.7","590","1500","0.011","<0.2","<0.01","100","1","<10","<1","<2","<1","0.23","0.003","<0.5","0.007","7.9","0.4","0","19","<1","<0.02","6.1","<1","<0.05","<1","<0.02","56","20","16.1","<2","28.5","10"
"Deep Bay","Ha Pak Nai Stream","DB1","2010-09-29","1","0.3","<50","0.013","<0.05","<1","<1","4","<1","<50","<0.1","<2","<10","<0.2","<1","38","<1","<0.01","100","7.9","170","1300","0.04","<0.2","<0.01","<50","<1","<10","<1","<2","<1","0.28","<0.002","<0.5","0.003","7.3","0.5","0","20","<1","<0.02","1.9","<1","0.08","<1","<0.02","54","30","6.9","<2","27.3","<10"
"Deep Bay","Ha Pak Nai Stream","DB1","2010-10-25","1","0.6","400","0.02","<0.05","<1","<1","3","<1","<50","<0.1","2","<10","1.2","<1","37","<1","<0.01","103","8.6","26","640","0.026","0.2","<0.01","90","<1","<10","<1","<2","<1","0.22","0.002","<0.5","0.004","7.9","0.2","0","23","<1","<0.02","1.9","<1","<0.05","<1","<0.02","48","16","5.4","<2","24.4","20"
"Deep Bay","Ha Pak Nai Stream","DB1","2010-11-15","1","0.1","80","0.016","<0.05","<1","<1","6","<1","<50","<0.1","2","<10","0.3","<1","38","<1","<0.01","103","8.9","120","520","0.009","<0.2","<0.01","<50","<1","<10","<1","<2","<1","0.19","0.002","<0.5","0.007","7.6","0.2","0","22","<1","<0.02","1.5","<1","0.18","<1","<0.02","62","14","5.3","<2","22.9","<10"
"Deep Bay","Ha Pak Nai Stream","DB1","2010-12-16","1","0.8","350","0.12","<0.05","<1","<1","7","<1","<50","<0.1","11","<10","0.3","<1","41","<1","<0.01","102","10.8","590","6300","0.006","<0.2","<0.01","70","<1","10","<1","<2","<1","1","<0.002","<0.5","<0.002","7.8","0.2","0","18","<1","<0.02","1.6","<1","0.24","3","<0.02","68","28","5","<2","12.8","<10"
"Deep Bay","Tai Shui Hang Stream","DB2","2010-01-28","1","0.9","160","0.024","<0.05","<1","<1","6","<1","<50","<0.1","<2","<10","1","<1","50","<1","<0.01","101","9.5","23","460","0.29","0.2","<0.01","80","<1","10","<1","<2","<1","0.12","0.004","<0.5","0.005","8.5","0.8","0","24","<1","<0.02","11","<1","0.13","<1","<0.02","74","24","2.8","<2","18.7","10"
"Deep Bay","Tai Shui Hang Stream","DB2","2010-02-24","1","0.1","180","0.024","<0.05","<1","<1","8","<1","<50","<0.1","<2","<10","0.9","<1","53","1","<0.01","100","8.9","33","350","0.18","0.3","<0.01","350","2","120","<1","<2","<1","0.19","<0.002","<0.5","0.006","7.9","0.4","0","22","<1","<0.02","5","<1","0.11","<1","<0.02","66","20","3.5","<2","21.5","20"
"Deep Bay","Tai Shui Hang Stream","DB2","2010-03-01","1","0.6","160","0.018","<0.05","<1","<1","9","<1","<50","0.1","<2","15","0.6","<1","104","<1","<0.01","99","8.1","33","390","0.08","0.3","<0.01","330","2","140","<1","<2","<1","0.12","<0.002","<0.5","0.004","8","0.7","0.1","23","<1","<0.02","4.4","<1","0.1","<1","<0.02","130","52","4.5","<2","25.3","60"
"Deep Bay","Tai Shui Hang Stream","DB2","2010-04-21","1","1.2","150","0.025","<0.05","<1","<1","10","<1","<50","<0.1","3","<10","1.4","<1","73","1","<0.01","104","8","80","690","0.27","0.3","<0.01","210","2","80","<1","<2","<1","0.2","<0.002","<0.5","0.004","8.1","0.8","0","22","<1","<0.02","7","<1","0.14","1","<0.02","68","18","3.9","<2","28.5","20"
"Deep Bay","Tai Shui Hang Stream","DB2","2010-05-05","1","0.4","60","0.017","<0.05","<1","<1","6","<1","<50","<0.1","3","<10","0.6","<1","54","<1","<0.01","99","8","43","830","0.26","<0.2","<0.01","220","1","100","<1","<2","<1","0.19","0.002","<0.5","0.005","7.2","<0.2","0","21","<1","<0.02","3.2","<1","0.06","1","<0.02","90","22","5","<2","26.2","20"
"Deep Bay","Tai Shui Hang Stream","DB2","2010-06-21","1","1.1","110","0.022","<0.05","<1","<1","6","<1","<50","<0.1","4","<10","1.1","<1","53","<1","<0.01","98","7.3","140","2000","0.28","0.2","<0.01","150","1","90","<1","<2","<1","0.15","0.003","<0.5","0.018","7.2","1.6","0","23","<1","<0.02","3.1","<1","<0.05","<1","<0.02","57","13","20.4","<2","30.5","10"
"Deep Bay","Tai Shui Hang Stream","DB2","2010-07-29","1","0.2","80","0.011","<0.05","<1","<1","5","<1","<50","<0.1","6","<10","0.4","<1","43","<1","<0.01","99","7.8","82","2400","0.3","<0.2","<0.01","120","2","30","<1","<2","<1","0.3","<0.002","<0.5","0.006","7.3","<0.2","0","17","<1","<0.02","8.7","<1","0.1","1","<0.02","71","26","14.6","<2","27.7","<10"
"Deep Bay","Tai Shui Hang Stream","DB2","2010-08-20","1","0.4","130","0.014","<0.05","<1","<1","7","<1","<50","<0.1","7","<10","1","<1","47","<1","<0.01","99","7.8","840","9400","0.26","<0.2","<0.01","230","3","40","<1","<2","<1","0.17","0.006","<0.5","0.01","7.5","0.6","0","17","<1","<0.02","42","<1","0.13","1","<0.02","90","24","58.2","<2","27.9","10"
"Deep Bay","Tai Shui Hang Stream","DB2","2010-09-29","1","0.6","120","0.014","<0.05","<1","<1","9","<1","<50","<0.1","3","<10","<0.2","<1","43","<1","<0.01","101","8","50","1500","0.25","<0.2","<0.01","150","1","30","<1","<2","<1","0.2","<0.002","<0.5","0.004","7.4","0.2","0","23","<1","<0.02","1.3","<1","0.06","<1","<0.02","52","18","5.3","<2","27.3","<10"
"Deep Bay","Tai Shui Hang Stream","DB2","2010-10-25","1","0.7","80","0.021","<0.05","<1","<1","12","<1","<50","<0.1","2","<10","<0.2","<1","41","<1","<0.01","102","8.6","82","950","0.27","0.2","<0.01","200","3","50","<1","<2","<1","0.15","<0.002","<0.5","0.002","7.8","5.6","0","23","<1","<0.02","3.3","<1","<0.05","<1","<0.02","54","14","3.2","<2","24","40"
"Deep Bay","Tai Shui Hang Stream","DB2","2010-11-15","1","0.3","110","0.058","<0.05","<1","<1","6","<1","<50","<0.1","3","17","0.2","<1","95","2","<0.01","126","11","320","980","0.11","0.2","<0.01","190","1","50","<1","<2","<1","0.11","<0.002","<0.5","0.007","7.5","0.6","0.1","23","<1","<0.02","1.8","<1","0.21","<1","<0.02","110","45","3.6","<2","22.5","60"
"Deep Bay","Tai Shui Hang Stream","DB2","2010-12-16","1","1.8","250","0.13","<0.05","<1","<1","9","<1","<50","0.1","9","<10","<0.2","<1","49","2","<0.01","98","10.5","1100","2900","0.3","0.2","<0.01","210","2","40","<1","<2","<1","0.88","0.007","0.6","<0.002","7.9","0.5","0","19","<1","<0.02","2.6","<1","0.3","3","<0.02","92","47","14.5","<2","12.5","20"
"Deep Bay","Pak Nai Stream","DB3","2010-01-28","1","3","140","0.018","<0.05","<1","<1","5","<1","<50","<0.1","<2","<10","1.6","<1","29","<1","<0.01","105","9.6","82","290","0.02","<0.2","<0.01","140","1","20","<1","<2","<1","0.21","0.004","<0.5","0.007","8","1.1","0","23","<1","<0.02","6","<1","0.09","<1","<0.02","62","28","4.8","<2","19.5","20"
"Deep Bay","Pak Nai Stream","DB3","2010-02-24","1","0.3","110","0.027","<0.05","<1","<1","10","<1","<50","<0.1","2","<10","0.8","<1","43","<1","<0.01","102","8.9","130","390","0.013","0.2","<0.01","570","3","30","<1","<2","<1","0.24","0.003","<0.5","0.011","7.5","1.5","0","21","<1","<0.02","13","<1","0.15","<1","<0.02","69","19","5.4","<2","22.5","30"
"Deep Bay","Pak Nai Stream","DB3","2010-03-01","1","0.7","120","0.016","<0.05","<1","<1","8","<1","<50","<0.1","2","<10","1.1","<1","33","<1","<0.01","102","8.3","510","880","0.013","0.2","<0.01","110","<1","20","<1","<2","<1","0.19","0.003","<0.5","0.01","8.1","0.7","0","22","<1","<0.02","3.4","<1","0.1","<1","<0.02","56","20","4.4","<2","25.5","20"
"Deep Bay","Pak Nai Stream","DB3","2010-04-21","1","0.5","90","0.031","<0.05","<1","<1","6","<1","<50","<0.1","3","<10","1.2","<1","59","<1","<0.01","98","7.7","340","4900","0.01","0.3","<0.01","220","1","40","<1","<2","<1","0.2","<0.002","<0.5","0.012","7.6","0.8","0","22","<1","<0.02","3.1","<1","0.16","<1","0.02","68","22","4.5","<2","27.7","20"
"Deep Bay","Pak Nai Stream","DB3","2010-05-05","1","<0.1","60","0.027","<0.05","<1","<1","8","<1","<50","<0.1","3","<10","0.4","<1","59","<1","<0.01","95","7.8","1300","5400","0.017","<0.2","<0.01","180","<1","40","<1","<2","<1","0.34","0.004","<0.5","0.011","6.7","0.2","0","20","<1","<0.02","6.2","<1","0.08","1","<0.02","98","27","11.8","<2","25.5","20"
"Deep Bay","Pak Nai Stream","DB3","2010-06-21","1","1","180","0.026","<0.05","<1","<1","9","<1","<50","<0.1","3","<10","1.3","<1","81","<1","<0.01","101","7.4","350","5700","0.012","0.2","<0.01","160","<1","40","<1","<2","<1","0.2","0.003","<0.5","0.023","7.2","2.3","0","22","<1","<0.02","3.7","<1","0.07","<1","0.03","72","18","0.9","<2","31.7","10"
"Deep Bay","Pak Nai Stream","DB3","2010-07-29","1","0.2","100","0.029","<0.05","<1","<1","7","<1","<50","<0.1","3","<10","1.4","<1","52","<1","<0.01","93","7.2","100","1300","0.06","<0.2","<0.01","140","2","40","<1","<2","<1","0.48","0.002","<0.5","0.01","6.3","1.3","0","17","<1","<0.02","14","<1","0.13","1","<0.02","72","23","16.4","<2","28.5","<10"
"Deep Bay","Pak Nai Stream","DB3","2010-08-20","1","0.3","<50","0.02","<0.05","<1","<1","4","<1","<50","<0.1","5","<10","0.7","<1","77","<1","<0.01","94","7.2","340","1500","0.036","<0.2","<0.01","140","<1","40","<1","<2","<1","0.25","0.003","<0.5","0.008","7.3","<0.2","0","20","<1","<0.02","6.9","<1","0.16","<1","<0.02","70","22","32.3","<2","29.4","10"
"Deep Bay","Pak Nai Stream","DB3","2010-09-29","1","0.4","60","0.022","<0.05","<1","<1","6","<1","<50","<0.1","3","<10","<0.2","<1","50","<1","<0.01","96","7.4","120","5600","0.072","<0.2","<0.01","230","1","80","<1","<2","<1","0.29","0.003","<0.5","0.005","6.7","0.3","0","20","<1","<0.02","7.2","<1","0.1","<1","<0.02","64","20","12","<2","28.3","10"
"Deep Bay","Pak Nai Stream","DB3","2010-10-25","1","0.7","160","0.035","<0.05","<1","<1","4","<1","<50","1.9","3","<10","0.4","<1","49","<1","<0.01","96","8","180","21000","0.011","<0.2","<0.01","170","<1","30","<1","<2","<1","0.24","0.01","<0.5","0.016","7.4","<0.2","0","23","<1","<0.02","4","<1","0.05","<1","0.02","60","23","8.7","<2","24.8","20"
"Deep Bay","Pak Nai Stream","DB3","2010-11-15","1","0.4","90","0.036","<0.05","<1","<1","4","<1","<50","<0.1","4","<10","<0.2","<1","46","<1","<0.01","88","7.5","140","1300","0.022","<0.2","<0.01","130","<1","30","<1","<2","<1","0.21","0.004","<0.5","0.008","7.2","1.4","0","22","<1","<0.02","2.6","<1","0.21","<1","<0.02","58","15","7.1","<2","23.3","60"
"Deep Bay","Pak Nai Stream","DB3","2010-12-16","1","0.9","290","0.052","<0.05","<1","<1","8","<1","<50","<0.1","6","<10","0.4","<1","41","<1","<0.01","96","10.2","750","2100","0.225","<0.2","<0.01","170","1","30","<1","<2","<1","0.72","0.004","0.6","0.002","7.5","1","0","20","<1","<0.02","6","<1","0.15","2","<0.02","66","18","7","<2","12.4","10"
"Deep Bay","Sheung Pak Nai Stream","DB5","2010-01-28","1","1.1","220","0.016","<0.05","<1","<1","13","<1","<50","<0.1","2","<10","6.6","<1","38","1","<0.01","102","9.3","240","350","0.033","<0.2","<0.01","960","2","90","<1","<2","<1","0.15","0.003","<0.5","0.009","7.9","0.8","0","23","<1","<0.02","9","<1","0.1","<1","<0.02","66","19","6.3","<2","19.7","10"
"Deep Bay","Sheung Pak Nai Stream","DB5","2010-02-24","1","1","100","0.013","<0.05","<1","<1","5","<1","<50","<0.1","2","<10","1.9","<1","42","<1","<0.01","102","8.7","42","670","0.023","0.2","<0.01","350","1","40","<1","<2","<1","0.16","<0.002","<0.5","0.013","7.5","0.4","0","21","<1","<0.02","12","<1","0.15","<1","0.02","60","22","7.9","<2","23.3","10"
