"Water Control Zone","River","Station","Dates","Sample No","5-Day Biochemical Oxygen Demand (mg/L)","Aluminium (μg/L)","Ammonia-Nitrogen (mg/L)","Anionic Surfactants (as Manoxol OT) (mg/L)","Antimony (μg/L)","Arsenic (μg/L)","Barium (μg/L)","Beryllium (μg/L)","Boron (μg/L)","Cadmium (μg/L)","Chemical Oxygen Demand (mg/L)","Chloride (mg/L)","Chlorophyll-a (μg/L)","Chromium (μg/L)","Conductivity (μS/cm)","Copper (μg/L)","Cyanide (mg/L)","Dissolved Oxygen (%saturation)","Dissolved Oxygen (mg/L)","E. coli (counts/100mL)","Faecal Coliforms (counts/100mL)","Flow (m³/s)","Fluoride (mg/L)","Free Hydrogen Sulphide (mg/L)","Iron (μg/L)","Lead (μg/L)","Manganese (μg/L)","Mercury (μg/L)","Molybdenum (μg/L)","Nickel (μg/L)","Nitrate-Nitrogen (mg/L)","Nitrite-Nitrogen (mg/L)","Oil and Grease (mg/L)","Orthophosphate Phosphorus (mg/L)","pH","Phaeopigment (μg/L)","Salinity (ppt)","Silica (as SiO₂) (mg/L)","Silver (μg/L)","Sulphide (mg/L)","Suspended solids (mg/L)","Thallium (μg/L)","Total Kjeldahl Nitrogen (mg/L)","Total Organic Carbon (mg/L)","Total Phosphorus (mg/L)","Total Solids (mg/L)","Total Volatile Solids (mg/L)","Turbidity (NTU)","Vanadium (μg/L)","Water Temperature (°C)","Zinc (μg/L)"
"Western Buffer","Pai Min Kok Stream","AN1","2007-11-01","1","9.9","190","0.71","0.07","<1","<1","13","<1","<50","<0.1","22","17","2.5","1","199","7","<0.01","98","8.9","270000","1600000","null","0.5","<0.01","530","3","40","<1","<2","<1","1.6","0.22","<0.5","0.2","8.9","2.2","0.1","18","<1","<0.02","13","<1","1.8","5","0.34","180","60","8.5","<2","19.8","40"
"Western Buffer","Pai Min Kok Stream","AN1","2007-12-11","1","13","200","2.2","0.15","<1","<1","14","<1","<50","<0.1","25","20","4.7","1","272","15","<0.01","98","8.5","35000","520000","null","0.5","<0.01","120","1","10","<1","<2","2","3.5","0.67","0.5","0.59","9.6","4.2","0.1","20","<1","<0.02","5.3","<1","3.9","10","0.74","230","76","5.5","2","22.4","30"
"Western Buffer","Pai Min Kok Stream","AN2","2007-01-15","1","6.9","120","0.86","0.11","<1","<1","7","<1","<50","<0.1","6","16","","<1","309","3","<0.01","103","9.7","6100","140000","0.001","0.5","<0.01","560","<1","20","<1","<2","<1","2.8","0.24","<0.5","0.43","8.4","","0.2","17","<1","<0.02","1.2","<1","1.4","3","0.5","120","40","1.3","<2","18.6","30"
"Western Buffer","Pai Min Kok Stream","AN2","2007-02-09","1","10","120","1.5","<0.05","<1","<1","29","<1","<50","<0.1","4","11","1.8","<1","197","6","<0.01","107","9.5","42000","92000","0","0.5","<0.01","70","2","10","<1","<2","<1","2.1","0.73","<0.5","0.58","8.3","1","0.1","18","<1","<0.02","1.4","<1","2.1","3","0.71","130","42","1.9","<2","20.9","40"
"Western Buffer","Pai Min Kok Stream","AN2","2007-03-12","1","17","140","6.2","0.96","<1","<1","18","<1","<50","<0.1","16","15","","<1","303","5","<0.01","103","9.7","800000","3200000","0","0.6","<0.01","220","2","70","<1","<2","1","2.4","0.48","1.3","0.93","8.4","","0.2","20","<1","0.03","7.3","<1","7.1","8","1.1","180","40","7.1","<2","18.2","100"
"Western Buffer","Pai Min Kok Stream","AN2","2007-04-16","1","9.8","120","1.4","0.34","<1","<1","10","<1","<50","<0.1","29","14","8.7","<1","282","6","<0.01","126","9.6","48000","1100000","null","0.6","<0.01","120","1","<10","<1","<2","1","4.4","1.3","0.5","0.75","9.3","6.1","0.1","17","<1","<0.02","5","<1","3","9","0.92","180","53","3.5","<2","29.5","50"
"Western Buffer","Pai Min Kok Stream","AN2","2007-05-09","1","14","100","2.3","0.14","<1","<1","14","<1","<50","0.2","17","16","","<1","377","6","<0.01","113","9","270000","410000","null","0.6","<0.01","90","1","10","<1","<2","<1","3.9","1.2","0.7","0.78","8.4","","0.2","19","<1","0.03","2","<1","3.7","8","0.94","190","56","16.1","<2","27.3","50"
"Western Buffer","Pai Min Kok Stream","AN2","2007-06-07","1","3.8","100","1","0.68","<1","<1","19","<1","<50","<0.1","13","<10","2","<1","214","5","<0.01","97","7.8","300000","370000","0.003","0.4","<0.01","110","<1","10","<1","<2","2","1.4","0.17","<0.5","0.23","8","1.1","0.1","17","<1","<0.02","2.7","<1","1.7","6","0.26","140","53","4","<2","26.9","40"
"Western Buffer","Pai Min Kok Stream","AN2","2007-07-16","1","1","90","0.13","<0.05","<1","<1","7","<1","<50","<0.1","6","<10","","<1","139","2","<0.01","104","8","66000","100000","0.006","0.3","<0.01","240","<1","<10","<1","<2","<1","0.77","0.026","<0.5","0.085","8","","0.1","17","<1","<0.02","3.5","<1","0.37","2","0.1","81","28","6.3","<2","28.7","20"
"Western Buffer","Pai Min Kok Stream","AN2","2007-08-08","1","2.8","270","0.41","0.75","<1","<1","8","<1","<50","<0.1","13","<10","0.8","<1","139","3","<0.01","110","8.7","140000","180000","0.005","0.4","<0.01","210","2","10","<1","<2","<1","0.79","0.056","<0.5","0.11","7.9","<0.2","0.1","16","<1","<0.02","4","<1","0.91","3","0.14","88","28","6.3","<2","27.5","30"
"Western Buffer","Pai Min Kok Stream","AN2","2007-09-03","1","5.7","240","0.57","0.06","<1","<1","19","<1","<50","0.1","32","<10","","<1","113","11","<0.01","99","7.9","800000","1100000","0.021","0.2","<0.01","820","8","50","<1","<2","<1","0.77","0.04","0.7","0.094","7.8","","0.1","12","<1","0.05","55","<1","1.6","6","0.26","140","42","33.6","<2","27","80"
"Western Buffer","Pai Min Kok Stream","AN2","2007-10-03","1","0.4","50","0.13","<0.05","<1","<1","10","<1","<50","<0.1","8","<10","0.6","<1","102","3","<0.01","100","8.2","32000","52000","0.013","0.4","<0.01","180","<1","<10","<1","<2","<1","0.65","0.017","<0.5","0.058","7.9","0.7","0.1","15","<1","<0.02","3.5","<1","0.34","3","0.07","82","28","6.5","<2","25.6","20"
"Western Buffer","Pai Min Kok Stream","AN2","2007-11-01","1","3.4","300","0.97","0.07","<1","<1","12","<1","<50","0.1","10","<10","","<1","219","4","<0.01","96","8.6","36000","68000","0.004","0.4","<0.01","580","3","50","<1","<2","<1","1","0.099","<0.5","0.17","9.4","","0.1","17","<1","<0.02","17","<1","1.3","2","0.2","140","46","13.8","<2","20.7","40"
"Western Buffer","Pai Min Kok Stream","AN2","2007-12-11","1","2.9","50","0.34","0.12","<1","<1","8","<1","<50","<0.1","10","<10","14","<1","141","2","<0.01","121","10.8","16000","19000","0.002","0.4","<0.01","70","<1","<10","<1","<2","<1","2.5","0.27","<0.5","0.34","8.7","3","0.1","17","<1","<0.02","1.6","<1","0.86","3","0.38","120","32","2.9","<2","20.7","10"
"Deep Bay","Ha Pak Nai Stream","DB1","2007-01-22","1","0.3","100","0.029","0.06","<1","<1","10","<1","<50","<0.1","3","<10","0.4","<1","64","<1","<0.01","102","10","21","220","0.002","0.2","<0.01","<50","<1","<10","<1","<2","<1","0.42","<0.002","<0.5","0.01","7.9","<0.2","0","23","<1","<0.02","1.2","<1","0.08","<1","<0.02","60","23","2.1","<2","16.1","<10"
"Deep Bay","Ha Pak Nai Stream","DB1","2007-02-02","1","0.8","70","0.011","<0.05","<1","<1","15","<1","<50","<0.1","<2","<10","<0.2","<1","34","<1","<0.01","105","10.7","1","7","0.005","0.3","<0.01","<50","<1","<10","<1","<2","<1","0.22","<0.002","<0.5","0.007","7.9","0.2","0","23","<1","<0.02","3.4","<1","<0.05","<1","<0.02","46","8.5","3.2","<2","14.5","<10"
"Deep Bay","Ha Pak Nai Stream","DB1","2007-03-07","1","<0.1","230","0.032","<0.05","<1","<1","9","<1","<50","<0.1","<2","<10","3.3","<1","34","<1","<0.01","101","10.1","5","350","0.004","0.2","<0.01","60","<1","<10","<1","<2","<1","0.33","<0.002","<0.5","0.005","7.8","1.3","0","23","<1","<0.02","5.7","<1","0.15","<1","<0.02","46","1.5","6.5","<2","15.5","10"
"Deep Bay","Ha Pak Nai Stream","DB1","2007-04-25","1","0.6","60","0.049","<0.05","<1","<1","10","<1","<50","<0.1","5","<10","0.5","<1","44","<1","<0.01","96","8.5","350","1900","0.033","<0.2","","<50","1","40","<1","<2","<1","0.89","0.003","<0.5","0.008","6.7","<0.2","0","13","<1","","3.2","<1","0.16","2","<0.02","64","26","13.3","<2","21.2","20"
"Deep Bay","Ha Pak Nai Stream","DB1","2007-05-18","1","1.1","80","0.014","<0.05","<1","<1","3","<1","<50","<0.1","3","<10","1","<1","119","<1","<0.01","100","7.5","20","270","0.005","0.3","<0.01","<50","<1","<10","<1","<2","<1","0.35","0.003","<0.5","0.006","8","0.7","0.1","22","<1","<0.02","5.2","<1","<0.05","<1","<0.02","65","24","6.8","<2","30.4","<10"
"Deep Bay","Ha Pak Nai Stream","DB1","2007-06-20","1","0.2","60","0.012","<0.05","<1","<1","2","<1","<50","<0.1","3","<10","0.4","<1","38","<1","<0.01","100","7.8","110","930","0.022","<0.2","<0.01","<50","1","<10","<1","<2","<1","0.39","<0.002","<0.5","0.007","7.4","<0.2","0","19","<1","<0.02","3.9","<1","<0.05","<1","<0.02","56","18","8.8","<2","28.2","<10"
"Deep Bay","Ha Pak Nai Stream","DB1","2007-07-18","1","0.3","<50","0.02","<0.05","<1","<1","2","<1","<50","<0.1","2","<10","0.7","<1","43","<1","<0.01","102","7.6","390","2100","0.015","<0.2","<0.01","<50","<1","<10","<1","<2","<1","0.23","0.002","<0.5","0.009","7.8","0.6","0","21","<1","<0.02","3","<1","<0.05","<1","<0.02","55","17","7.6","<2","30.9","<10"
"Deep Bay","Ha Pak Nai Stream","DB1","2007-08-24","1","<0.1","<50","0.02","<0.05","<1","<1","2","<1","<50","<0.1","<2","<10","0.4","<1","42","<1","<0.01","98","7.7","57","2100","0.068","<0.2","<0.01","<50","<1","<10","<1","<2","<1","0.4","<0.002","<0.5","0.006","7.9","<0.2","0","18","<1","<0.02","2.3","<1","<0.05","<1","<0.02","56","18","6.7","<2","27.8","<10"
"Deep Bay","Ha Pak Nai Stream","DB1","2007-09-27","1","0.2","<50","0.033","<0.05","<1","<1","3","<1","<50","<0.1","<2","<10","0.6","<1","60","<1","<0.01","99","7.8","120","1100","0.022","<0.2","<0.01","<50","<1","<10","<1","<2","<1","0.28","<0.002","<0.5","0.006","7.8","<0.2","0","22","<1","<0.02","1.4","<1","0.11","<1","<0.02","69","30","6.9","<2","27.4","30"
"Deep Bay","Ha Pak Nai Stream","DB1","2007-10-24","1","<0.1","80","0.027","<0.05","<1","<1","2","<1","<50","<0.1","5","<10","5.5","<1","38","<1","<0.01","102","8.5","52","730","0.018","0.3","<0.01","60","<1","<10","<1","<2","<1","0.19","0.002","<0.5","0.009","7.6","<0.2","0","22","<1","<0.02","1.8","<1","<0.05","<1","<0.02","60","18","6.3","<2","24.5","<10"
"Deep Bay","Ha Pak Nai Stream","DB1","2007-11-21","1","0.7","270","0.018","<0.05","<1","<1","2","<1","<50","<0.1","3","<10","0.4","<1","35","<1","<0.01","106","9.6","14","620","0.004","0.2","<0.01","<50","<1","<10","<1","<2","<1","0.17","<0.002","<0.5","0.006","7.8","1.1","0","23","<1","<0.02","2.1","<1","<0.05","<1","<0.02","61","16","4.9","<2","20","<10"
"Deep Bay","Ha Pak Nai Stream","DB1","2007-12-08","1","0.2","320","0.011","<0.05","<1","<1","2","<1","<50","<0.1","4","<10","2.1","<1","38","1","<0.01","105","10","77","120","0.042","0.3","<0.01","130","<1","<10","<1","<2","<1","0.16","0.002","<0.5","0.007","7.9","0.4","0","23","<1","<0.02","1.3","<1","<0.05","<1","<0.02","58","20","4.7","<2","17.6","<10"
"Deep Bay","Tai Shui Hang Stream","DB2","2007-01-22","1","0.5","100","0.052","0.07","<1","<1","4","<1","70","<0.1","4","310","0.6","<1","1158","1","<0.01","98","9.6","100","240","0.08","0.3","<0.01","110","<1","50","<1","<2","<1","0.33","<0.002","<0.5","0.01","7.4","<0.2","0.7","23","<1","<0.02","2.5","<1","0.13","<1","<0.02","600","72","1.1","<2","16","20"
"Deep Bay","Tai Shui Hang Stream","DB2","2007-02-02","1","1.1","140","0.019","<0.05","<1","<1","4","<1","<50","<0.1","<2","23","0.6","<1","57","<1","<0.01","99","10.3","46","62","0.025","0.3","<0.01","90","<1","30","<1","<2","<1","0.11","<0.002","<0.5","0.009","7.9","0.4","0","24","<1","<0.02","10","<1","0.07","<1","<0.02","100","54","1.8","<2","13.9","10"
"Deep Bay","Tai Shui Hang Stream","DB2","2007-03-07","1","0.5","210","0.042","<0.05","<1","<1","5","<1","<50","<0.1","2","<10","0.9","<1","45","5","<0.01","94","9.2","110","1800","0.06","0.3","<0.01","400","6","110","<1","<2","<1","0.17","<0.002","<0.5","0.004","7.7","0.8","0","23","<1","<0.02","6.8","<1","0.09","<1","<0.02","57","1","3.4","<2","16.3","10"
"Deep Bay","Tai Shui Hang Stream","DB2","2007-04-25","1","1.2","80","0.33","<0.05","<1","<1","9","<1","<50","<0.1","14","<10","1.4","<1","60","1","<0.01","90","8","1200","4400","0.27","<0.2","","60","2","140","<1","<2","<1","0.64","0.004","<0.5","0.005","6.7","<0.2","0","12","<1","","16","<1","0.53","2","<0.02","66","22","17.6","<2","21.4","30"
"Deep Bay","Tai Shui Hang Stream","DB2","2007-05-18","1","1.2","70","0.3","0.22","<1","1","32","<1","2000","0.1","13","8300","5.2","<1","24495","3","<0.01","74","5.3","3200","22000","0.1","0.6","<0.01","230","1","250","<1","5","4","0.7","0.09","<0.5","0.023","7.3","1.8","13.7","9","<1","<0.02","14","<1","0.51","2","0.05","17000","3900","4.1","<2","29","20"
"Deep Bay","Tai Shui Hang Stream","DB2","2007-06-20","1","0.4","60","0.026","<0.05","<1","<1","3","<1","<50","<0.1","3","<10","0.3","<1","48","<1","<0.01","98","7.6","100","760","0.29","0.2","<0.01","100","<1","60","<1","<2","<1","0.24","<0.002","<0.5","0.007","7.5","<0.2","0","20","<1","<0.02","2.1","<1","0.06","<1","<0.02","70","30","7","<2","28.2","<10"
"Deep Bay","Tai Shui Hang Stream","DB2","2007-07-18","1","0.2","<50","0.027","<0.05","<1","<1","3","<1","<50","<0.1","2","<10","0.4","<1","87","1","<0.01","100","7.5","230","2000","0.25","0.2","<0.01","140","<1","40","<1","<2","<1","0.13","<0.002","<0.5","0.006","7.7","0.4","0","22","<1","<0.02","3.8","<1","<0.05","<1","<0.02","68","19","6.2","<2","30.4","<10"
"Deep Bay","Tai Shui Hang Stream","DB2","2007-08-24","1","<0.1","<50","0.023","<0.05","<1","<1","3","<1","<50","<0.1","<2","<10","0.3","<1","42","<1","<0.01","98","7.7","56","1400","0.928","0.2","<0.01","90","<1","30","<1","<2","<1","0.23","<0.002","<0.5","0.007","7.6","<0.2","0","19","<1","<0.02","2.7","<1","<0.05","<1","<0.02","58","20","5.5","<2","27.5","<10"
"Deep Bay","Tai Shui Hang Stream","DB2","2007-09-27","1","0.6","50","0.034","<0.05","<1","<1","4","<1","210","<0.1","5","850","0.8","<1","2828","<1","<0.01","99","7.9","120","2900","0.2","0.4","<0.01","250","1","50","<1","<2","<1","0.17","0.004","<0.5","0.008","7.2","0.9","1.4","22","<1","<0.02","14","<1","0.17","<1","<0.02","1900","430","4.7","<2","26.5","10"
"Deep Bay","Tai Shui Hang Stream","DB2","2007-10-24","1","0.5","110","0.028","<0.05","<1","<1","3","<1","<50","<0.1","<2","<10","3.1","<1","44","1","<0.01","99","8.3","47","1300","0.48","0.2","<0.01","340","1","70","<1","<2","<1","0.071","<0.002","<0.5","0.007","7.3","0.8","0","23","<1","0.02","8.6","<1","0.07","<1","<0.02","66","18","6.2","<2","24.1","10"
"Deep Bay","Tai Shui Hang Stream","DB2","2007-11-21","1","0.6","120","0.038","<0.05","<1","<1","6","<1","<50","<0.1","2","<10","1","<1","44","1","<0.01","99","9.1","30","480","0.06","0.2","<0.01","340","<1","90","<1","<2","<1","0.059","<0.002","<0.5","0.01","7.8","1","0","24","<1","<0.02","41","<1","0.07","<1","<0.02","110","20","3.2","<2","19.5","10"
"Deep Bay","Tai Shui Hang Stream","DB2","2007-12-08","1","0.9","140","0.023","<0.05","<1","<1","5","<1","<50","<0.1","3","<10","8.4","<1","53","1","<0.01","104","9.9","45","160","0.055","0.3","<0.01","220","<1","50","<1","<2","<1","0.034","<0.002","<0.5","0.007","7.5","2.1","0","24","<1","<0.02","2.7","<1","0.16","<1","<0.02","66","16","2.7","<2","17.4","<10"
"Deep Bay","Pak Nai Stream","DB3","2007-01-22","1","0.8","70","0.057","<0.05","<1","<1","4","<1","<50","<0.1","2","<10","4.1","<1","43","<1","<0.01","97","9.5","840","1900","0.034","0.2","<0.01","90","<1","30","<1","<2","<1","0.4","0.003","<0.5","0.015","7.4","5.3","0","22","<1","<0.02","3.9","<1","0.2","1","0.03","65","21","2.3","<2","16.3","10"
"Deep Bay","Pak Nai Stream","DB3","2007-02-02","1","1","80","0.021","<0.05","<1","<1","5","<1","<50","<0.1","<2","<10","3.3","<1","38","<1","<0.01","106","10.8","140","260","0.015","0.2","<0.01","80","<1","20","<1","<2","<1","0.25","<0.002","<0.5","0.014","7.7","1.7","0","22","<1","<0.02","2","<1","0.11","<1","<0.02","46","10","3.2","<2","14.7","20"
"Deep Bay","Pak Nai Stream","DB3","2007-03-07","1","8.1","<50","0.14","<0.05","<1","<1","21","<1","<50","<0.1","31","17","72","<1","103","<1","<0.01","95","9.5","2000","29000","0.179","<0.2","<0.01","530","2","60","<1","<2","<1","0.17","0.004","<0.5","0.023","7.3","39","0.1","17","<1","<0.02","18","<1","2.7","10","0.32","110","30","19.5","<2","15.6","10"
"Deep Bay","Pak Nai Stream","DB3","2007-04-25","1","0.8","<50","0.052","<0.05","<1","<1","8","<1","<50","<0.1","7","<10","1.7","<1","44","<1","<0.01","88","7.9","460","3800","0.11","<0.2","","60","1","50","<1","<2","<1","0.56","0.003","<0.5","0.006","6.9","0.3","0","13","<1","","15","<1","0.2","1","<0.02","62","26","13.3","<2","21.2","20"
"Deep Bay","Pak Nai Stream","DB3","2007-05-18","1","12","140","0.17","<0.05","<1","2","24","<1","<50","<0.1","57","32","63","<1","246","2","<0.01","103","7.7","1100","3700","0.015","0.3","<0.01","1200","6","130","<1","<2","<1","0.13","0.005","<0.5","0.18","7.6","76","0.1","18","<1","0.09","76","<1","3.6","10","0.89","240","95","67.8","<2","30.6","30"
"Deep Bay","Pak Nai Stream","DB3","2007-06-20","1","1.8","190","0.058","<0.05","<1","<1","8","<1","<50","<0.1","5","<10","5.5","<1","52","5","<0.01","97","7.5","330","2400","0.07","<0.2","<0.01","480","6","40","<1","<2","<1","0.3","0.004","<0.5","0.015","7.2","3.6","0","18","<1","<0.02","70","<1","0.33","2","0.05","96","13","13.4","<2","28.8","10"
"Deep Bay","Pak Nai Stream","DB3","2007-07-18","1","0.9","<50","0.041","<0.05","<1","<1","2","<1","<50","<0.1","4","<10","2.5","<1","50","<1","<0.01","100","7.3","1000","9900","0.043","<0.2","<0.01","80","<1","20","<1","<2","<1","0.23","0.005","<0.5","0.017","7.4","2.2","0","20","<1","<0.02","9.7","<1","0.12","<1","<0.02","59","14","10.3","<2","31.8","<10"
"Deep Bay","Pak Nai Stream","DB3","2007-08-24","1","0.3","<50","0.089","<0.05","<1","<1","3","<1","<50","<0.1","<2","<10","1.1","<1","49","<1","<0.01","96","7.5","360","4600","0.129","0.3","<0.01","110","<1","30","<1","<2","<1","0.31","0.003","<0.5","0.011","7.6","0.9","0","18","<1","<0.02","12","<1","0.15","<1","<0.02","69","18","12.9","<2","27.9","10"
"Deep Bay","Pak Nai Stream","DB3","2007-09-27","1","0.6","<50","0.084","<0.05","<1","<1","5","<1","<50","<0.1","3","<10","2","<1","57","<1","<0.01","91","7.1","520","8000","0.091","<0.2","<0.01","210","1","30","<1","<2","<1","0.26","0.003","<0.5","0.032","7.2","3.2","0","22","<1","<0.02","9","<1","0.22","1","0.05","76","28","10.8","<2","28.7","10"
"Deep Bay","Pak Nai Stream","DB3","2007-10-24","1","0.7","<50","0.035","<0.05","<1","<1","4","<1","<50","<0.1","4","<10","8.4","<1","41","<1","<0.01","103","8.4","22","2200","0.027","0.3","<0.01","160","<1","20","<1","<2","<1","0.21","0.002","<0.5","0.025","7.3","5.2","0","21","<1","<0.02","7","<1","0.1","<1","0.03","58","17","5.6","<2","25.6","20"
"Deep Bay","Pak Nai Stream","DB3","2007-11-21","1","1","90","0.16","<0.05","<1","<1","5","<1","<50","<0.1","<2","<10","11","<1","55","<1","<0.01","93","8.3","3800","7200","0.013","0.2","<0.01","90","<1","10","<1","<2","<1","0.22","0.006","<0.5","0.052","7.4","5.9","0","22","<1","<0.02","1.9","<1","0.25","<1","0.06","66","20","5.4","<2","20.6","10"
"Deep Bay","Pak Nai Stream","DB3","2007-12-08","1","0.5","100","0.12","<0.05","<1","<1","5","<1","<50","<0.1","5","<10","1.2","<1","69","<1","<0.01","96","9","750","1100","0.019","0.2","<0.01","170","<1","10","<1","<2","<1","0.23","0.006","<0.5","0.047","7.3","2.6","0","22","<1","<0.02","5.5","<1","0.23","1","0.06","78","22","5.1","<2","18.6","20"
"Deep Bay","Sheung Pak Nai Stream","DB5","2007-01-22","1","0.2","100","0.018","<0.05","<1","<1","3","<1","<50","<0.1","3","<10","0.6","<1","35","<1","<0.01","103","10.1","88","900","0.027","<0.2","<0.01","230","<1","50","<1","<2","<1","0.3","<0.002","<0.5","0.007","7.5","<0.2","0","23","<1","<0.02","1.5","<1","<0.05","<1","<0.02","56","18","2.2","<2","16.2","<10"
"Deep Bay","Sheung Pak Nai Stream","DB5","2007-02-02","1","0.7","80","0.014","<0.05","<1","<1","4","<1","<50","<0.1","<2","<10","0.7","<1","34","<1","<0.01","106","10.9","200","280","0.027","0.2","<0.01","260","<1","50","<1","<2","<1","0.19","<0.002","<0.5","0.006","7.5","<0.2","0","23","<1","<0.02","2","<1","<0.05","<1","<0.02","48","8.5","3.5","<2","14.2","20"
