"Water Control Zone","River","Station","Dates","Sample No","5-Day Biochemical Oxygen Demand (mg/L)","Aluminium (μg/L)","Ammonia-Nitrogen (mg/L)","Anionic Surfactants (as Manoxol OT) (mg/L)","Antimony (μg/L)","Arsenic (μg/L)","Barium (μg/L)","Beryllium (μg/L)","Boron (μg/L)","Cadmium (μg/L)","Chemical Oxygen Demand (mg/L)","Chloride (mg/L)","Chlorophyll-a (μg/L)","Chromium (μg/L)","Conductivity (μS/cm)","Copper (μg/L)","Cyanide (mg/L)","Dissolved Oxygen (%saturation)","Dissolved Oxygen (mg/L)","E. coli (counts/100mL)","Faecal Coliforms (counts/100mL)","Flow (m³/s)","Fluoride (mg/L)","Free Hydrogen Sulphide (mg/L)","Iron (μg/L)","Lead (μg/L)","Manganese (μg/L)","Mercury (μg/L)","Molybdenum (μg/L)","Nickel (μg/L)","Nitrate-Nitrogen (mg/L)","Nitrite-Nitrogen (mg/L)","Oil and Grease (mg/L)","Orthophosphate Phosphorus (mg/L)","pH","Phaeopigment (μg/L)","Salinity (ppt)","Silica (as SiO₂) (mg/L)","Silver (μg/L)","Sulphide (mg/L)","Suspended solids (mg/L)","Thallium (μg/L)","Total Kjeldahl Nitrogen (mg/L)","Total Organic Carbon (mg/L)","Total Phosphorus (mg/L)","Total Solids (mg/L)","Total Volatile Solids (mg/L)","Turbidity (NTU)","Vanadium (μg/L)","Water Temperature (°C)","Zinc (μg/L)"
"Western Buffer","Pai Min Kok Stream","AN2","2009-04-16","1","3","170","0.42","<0.05","<1","<1","13","<1","<50","<0.1","11","<10","1.9","<1","251","5","<0.01","100","8.5","4900","10000","0.004","0.4","<0.01","190","2","10","<1","<2","1","2","0.081","<0.5","0.14","7.9","1.6","0.1","14","<1","<0.02","3.7","<1","0.9","4","0.15","110","34","8.9","<2","23.1","40"
"Western Buffer","Pai Min Kok Stream","AN2","2009-05-22","1","4.6","160","0.32","0.62","<1","<1","12","<1","<50","<0.1","15","11","1.6","<1","239","5","<0.01","110","9","5800","21000","0.003","0.5","<0.01","70","<1","<10","<1","<2","1","2.5","0.26","0.6","0.26","8.4","1.1","0.1","16","<1","<0.02","1.6","<1","0.66","4","0.27","130","38","1.9","<2","25.9","30"
"Western Buffer","Pai Min Kok Stream","AN2","2009-06-01","1","2.5","220","0.5","0.21","<1","<1","15","<1","<50","<0.1","7","<10","1.2","<1","248","4","<0.01","99","8.2","30000","46000","0.006","0.4","<0.01","140","<1","<10","<1","<2","<1","1.5","0.13","<0.5","0.18","8","2.1","0.1","15","<1","<0.02","2.3","<1","0.74","2","0.19","100","36","3.2","<2","24.8","40"
"Western Buffer","Pai Min Kok Stream","AN2","2009-07-08","1","0.5","100","0.29","<0.05","<1","<1","11","<1","<50","<0.1","7","<10","","<1","141","2","<0.01","98","7.8","23000","35000","0.011","0.3","<0.01","310","1","<10","<1","<2","<1","0.68","0.034","<0.5","0.082","7.9","","0.1","16","<1","<0.02","2.7","<1","0.5","2","0.09","84","26","5.4","<2","27.2","30"
"Western Buffer","Pai Min Kok Stream","AN2","2009-08-13","1","0.4","160","0.062","<0.05","<1","<1","12","<1","<50","<0.1","7","<10","1.2","<1","101","3","<0.01","98","8","4900","35000","0.009","0.2","<0.01","410","3","20","<1","<2","<1","0.8","0.01","<0.5","0.058","7.8","3.8","0.1","11","<1","<0.02","12","<1","0.29","2","0.08","100","32","26.6","<2","25.7","30"
"Western Buffer","Pai Min Kok Stream","AN2","2009-09-11","1","1.6","120","0.35","<0.05","<1","<1","10","<1","<50","0.2","9","<10","","<1","104","2","<0.01","97","7.8","23000","79000","0.006","0.3","<0.01","370","1","50","<1","<2","<1","0.77","0.05","<0.5","0.11","8","","0.1","16","<1","<0.02","3.5","<1","0.52","2","0.13","78","28","41.2","<2","26.2","100"
"Western Buffer","Pai Min Kok Stream","AN2","2009-10-14","1","2.5","110","0.47","0.23","<1","<1","10","<1","<50","<0.1","6","<10","2.3","<1","66","2","<0.01","110","9","3300","27000","0.01","0.3","<0.01","210","2","10","<1","<2","<1","0.77","0.11","0.6","0.12","8.3","1","0","18","<1","<0.02","2.8","<1","0.65","2","0.13","84","30","4.5","<2","25.4","60"
"Western Buffer","Pai Min Kok Stream","AN2","2009-11-23","1","1.5","170","0.23","0.12","<1","<1","9","<1","<50","<0.1","10","<10","","<1","173","2","<0.01","101","9.7","1200","3300","0.005","0.4","<0.01","90","<1","<10","<1","<2","<1","1.2","0.11","<0.5","0.13","8.3","","0.1","17","<1","<0.02","1.8","<1","0.41","2","0.15","81","20","2.9","<2","17.6","20"
"Western Buffer","Pai Min Kok Stream","AN2","2009-12-05","1","2.2","100","0.28","0.2","<1","<1","8","<1","<50","<0.1","6","<10","0.9","<1","181","2","<0.01","106","10.1","3000","6200","0.004","0.4","<0.01","70","<1","<10","<1","<2","<1","2.1","0.19","<0.5","0.21","8.4","1","0.1","17","<1","<0.02","1.2","<1","0.47","2","0.22","94","24","1.5","<2","17.5","10"
"Deep Bay","Ha Pak Nai Stream","DB1","2009-01-06","1","0.2","260","0.015","<0.05","<1","<1","8","<1","<50","<0.1","3","<10","4.2","<1","33","2","<0.01","104","10.1","15","29","0.005","0.2","<0.01","<50","<1","<10","<1","<2","<1","0.18","<0.002","<0.5","0.006","7.5","1.3","0","23","<1","<0.02","2","<1","<0.05","<1","<0.02","54","6","3.8","<2","17.1","10"
"Deep Bay","Ha Pak Nai Stream","DB1","2009-02-02","1","<0.1","300","0.019","<0.05","<1","<1","7","<1","<50","<0.1","<2","<10","0.9","<1","36","<1","<0.01","102","9.7","32","36","0.009","<0.2","<0.01","50","<1","<10","<1","<2","<1","0.17","<0.002","<0.5","0.006","7.7","0.3","0","22","<1","<0.02","3","<1","0.16","<1","<0.02","60","15","3.5","<2","18.1","<10"
"Deep Bay","Ha Pak Nai Stream","DB1","2009-03-18","1","<0.1","150","0.015","<0.05","<1","<1","7","<1","<50","<0.1","3","<10","0.7","<1","41","2","<0.01","102","8.9","26","580","0.01","0.2","<0.01","120","1","<10","<1","<2","<1","0.32","0.002","<0.5","0.005","7.3","0.2","0","23","<1","<0.02","2.8","<1","0.06","<1","<0.02","55","18","7.5","<2","21.8","40"
"Deep Bay","Ha Pak Nai Stream","DB1","2009-04-02","1","<0.1","70","0.012","<0.05","<1","<1","5","<1","<50","<0.1","<2","<10","0.3","<1","37","2","<0.01","102","9.1","17","29","0.013","0.2","<0.01","70","<1","20","<1","<2","<1","0.4","0.004","<0.5","0.011","7.4","<0.2","0","22","<1","<0.02","3.3","<1","0.07","<1","<0.02","70","20","15.7","<2","20.8","10"
"Deep Bay","Ha Pak Nai Stream","DB1","2009-05-08","1","0.2","70","0.018","<0.05","<1","<1","5","<1","<50","<0.1","4","<10","<0.2","<1","40","1","<0.01","102","8.4","47","140","0.013","0.2","<0.01","60","1","10","<1","<2","<1","0.26","0.003","<0.5","0.019","7.5","<0.2","0","22","<1","<0.02","2.8","<1","0.06","<1","0.02","62","14","10.7","<2","24.8","20"
"Deep Bay","Ha Pak Nai Stream","DB1","2009-06-05","1","<0.1","90","0.012","<0.05","<1","<1","6","<1","<50","<0.1","<2","<10","0.2","<1","40","<1","<0.01","100","7.9","90","3200","0.012","<0.2","<0.01","<50","1","<10","<1","<2","<1","0.41","0.003","<0.5","0.008","7.5","1.2","0","17","<1","<0.02","4.2","<1","<0.05","<1","<0.02","54","20","11.1","<2","27.4","10"
"Deep Bay","Ha Pak Nai Stream","DB1","2009-07-02","1","<0.1","120","0.018","<0.05","<1","<1","8","<1","<50","<0.1","<2","<10","0.6","<1","44","1","<0.01","101","7.6","80","1100","0.027","0.2","<0.01","<50","6","<10","<1","<2","<1","0.24","0.004","<0.5","0.01","7.9","0.2","0","22","<1","<0.02","13","<1","<0.05","<1","<0.02","59","16","14.7","<2","30.3","10"
"Deep Bay","Ha Pak Nai Stream","DB1","2009-08-17","1","0.3","70","0.01","<0.05","<1","<1","5","<1","<50","<0.1","<2","<10","<0.2","<1","30","<1","<0.01","99","7.7","210","3100","0.054","<0.2","<0.01","60","2","<10","<1","<2","<1","0.26","0.003","<0.5","0.011","7.6","0.3","0","17","<1","<0.02","13","<1","<0.05","<1","0.02","68","18","8.1","<2","28.5","10"
"Deep Bay","Ha Pak Nai Stream","DB1","2009-09-02","1","0.3","250","0.016","<0.05","<1","<1","6","<1","<50","<0.1","2","<10","0.6","<1","44","<1","<0.01","100","7.7","120","2500","0.038","<0.2","<0.01","140","3","10","<1","<2","<1","0.29","0.004","<0.5","0.005","7.6","1.1","0","20","<1","<0.02","37","<1","0.07","<1","<0.02","96","24","10.6","<2","28.4","50"
"Deep Bay","Ha Pak Nai Stream","DB1","2009-10-19","1","0.5","320","0.017","<0.05","<1","<1","6","<1","<50","<0.1","3","<10","2.9","<1","39","1","<0.01","103","8.4","220","390","0.018","<0.2","<0.01","140","2","30","<1","<2","2","0.22","0.002","<0.5","0.007","7.5","1","0","24","<1","<0.02","14","<1","<0.05","<1","<0.02","67","24","9.7","<2","25.6","50"
"Deep Bay","Ha Pak Nai Stream","DB1","2009-11-04","1","0.2","360","0.015","<0.05","<1","<1","3","<1","<50","<0.1","3","<10","0.3","<1","39","<1","<0.01","105","9.6","130","570","0.012","0.2","<0.01","100","<1","10","<1","<2","<1","0.18","<0.002","<0.5","0.006","7.6","<0.2","0","23","<1","<0.02","2.4","<1","0.06","<1","<0.02","55","17","5.9","<2","19.6","<10"
"Deep Bay","Ha Pak Nai Stream","DB1","2009-12-01","1","1.1","360","0.01","<0.05","<1","<1","3","<1","<50","<0.1","<2","<10","1","<1","35","<1","<0.01","102","9.5","80","100","0.006","0.3","<0.01","70","<1","<10","<1","<2","<1","0.18","<0.002","<0.5","0.005","7.8","0.2","0","23","<1","<0.02","3.8","<1","<0.05","<1","<0.02","54","13","1","<2","18.7","<10"
"Deep Bay","Tai Shui Hang Stream","DB2","2009-01-06","1","0.6","140","0.016","<0.05","<1","<1","8","<1","<50","<0.1","<2","<10","1.6","<1","44","2","<0.01","103","10","39","250","0.07","0.2","<0.01","90","1","20","<1","<2","<1","0.12","<0.002","<0.5","0.008","7.7","0.5","0","23","<1","<0.02","4.4","<1","0.05","<1","<0.02","64","12","2.5","<2","16.9","10"
"Deep Bay","Tai Shui Hang Stream","DB2","2009-02-02","1","0.3","230","0.018","<0.05","<1","<1","6","<1","<50","<0.1","2","<10","0.5","<1","48","2","<0.01","102","9.6","50","85","0.05","<0.2","<0.01","100","<1","20","<1","<2","<1","0.11","<0.002","<0.5","0.006","7.9","1","0","22","<1","<0.02","2","<1","0.18","<1","<0.02","61","12","3","<2","17.9","<10"
"Deep Bay","Tai Shui Hang Stream","DB2","2009-03-18","1","<0.1","130","0.014","<0.05","<1","<1","8","<1","<50","<0.1","<2","<10","0.5","<1","58","2","<0.01","98","8.4","17","700","0.04","0.3","<0.01","160","1","60","<1","<2","<1","0.28","<0.002","<0.5","0.003","7.4","0.3","0","23","<1","<0.02","5.2","<1","0.09","<1","<0.02","62","18","3.6","<2","22.9","30"
"Deep Bay","Tai Shui Hang Stream","DB2","2009-04-02","1","<0.1","90","0.013","<0.05","<1","<1","8","<1","<50","<0.1","2","<10","0.2","<1","47","2","<0.01","99","8.8","70","660","0.07","0.3","<0.01","130","<1","30","<1","<2","<1","0.35","<0.002","<0.5","0.004","7.5","0.6","0","22","<1","<0.02","2.5","<1","0.07","<1","<0.02","68","16","7.6","<2","21.1","10"
"Deep Bay","Tai Shui Hang Stream","DB2","2009-05-08","1","<0.1","80","0.022","<0.05","<1","<1","9","<1","<50","<0.1","3","<10","0.5","<1","51","2","<0.01","102","8.3","18","580","0.15","0.3","<0.01","90","<1","30","<1","<2","<1","0.16","<0.002","<0.5","0.004","7.5","<0.2","0","22","<1","<0.02","2.6","<1","0.06","<1","<0.02","64","16","4.8","<2","25.7","30"
"Deep Bay","Tai Shui Hang Stream","DB2","2009-06-05","1","1","80","1.2","<0.05","<1","<1","7","<1","<50","<0.1","4","<10","0.4","<1","69","1","<0.01","97","7.6","80","2700","0.33","<0.2","<0.01","90","2","30","<1","<2","<1","0.34","0.002","<0.5","0.005","7.5","0.7","0","16","<1","<0.02","6","<1","1.4","1","<0.02","62","20","9","<2","27.9","10"
"Deep Bay","Tai Shui Hang Stream","DB2","2009-07-02","1","<0.1","80","0.041","<0.05","<1","<1","12","<1","<50","<0.1","2","<10","0.6","<1","57","1","<0.01","99","7.3","46","980","0.2","0.3","<0.01","80","<1","40","<1","<2","<1","0.16","0.003","<0.5","0.009","7.4","0.5","0","22","<1","<0.02","3.5","<1","0.09","<1","<0.02","60","19","1.2","<2","31.1","10"
"Deep Bay","Tai Shui Hang Stream","DB2","2009-08-17","1","0.2","60","0.02","<0.05","<1","<1","9","<1","<50","<0.1","<2","<10","0.3","<1","26","1","<0.01","99","7.6","39","1700","0.25","<0.2","<0.01","100","1","30","<1","<2","<1","0.25","<0.002","<0.5","0.007","7.5","0.2","0","18","<1","<0.02","3.1","<1","<0.05","<1","<0.02","64","18","5","<2","28.9","20"
"Deep Bay","Tai Shui Hang Stream","DB2","2009-09-02","1","0.7","70","0.016","<0.05","<1","<1","10","<1","<50","<0.1","2","<10","4.9","<1","47","<1","<0.01","102","7.9","80","3200","0.27","0.2","<0.01","150","1","30","<1","<2","<1","0.16","<0.002","<0.5","0.004","7.9","1.6","0","21","<1","<0.02","3.6","<1","<0.05","<1","<0.02","56","20","18.5","<2","28.8","50"
"Deep Bay","Tai Shui Hang Stream","DB2","2009-10-19","1","0.8","230","0.018","<0.05","<1","<1","5","<1","<50","<0.1","<2","<10","4.6","<1","46","1","<0.01","106","8.5","96","520","0.26","0.2","<0.01","150","1","20","<1","<2","<1","0.14","<0.002","<0.5","0.006","7.5","1.5","0","25","<1","<0.02","10","<1","0.09","<1","<0.02","72","24","5","<2","26.2","60"
"Deep Bay","Tai Shui Hang Stream","DB2","2009-11-04","1","<0.1","220","0.016","<0.05","<1","<1","9","<1","<50","<0.1","3","58","0.2","<1","233","<1","<0.01","104","9.7","48","510","0.27","0.2","<0.01","150","<1","50","<1","<2","<1","0.1","<0.002","<0.5","0.005","7.3","<0.2","0.1","24","<1","<0.02","2.2","<1","0.06","<1","<0.02","160","32","3.9","<2","19","<10"
"Deep Bay","Tai Shui Hang Stream","DB2","2009-12-01","1","1.3","150","0.01","<0.05","<1","<1","4","<1","<50","<0.1","2","<10","0.6","<1","42","1","<0.01","103","9.7","17","300","0.02","0.3","<0.01","130","1","30","<1","<2","<1","0.1","0.004","<0.5","0.005","8","<0.2","0","24","<1","<0.02","3.7","<1","<0.05","<1","<0.02","62","14","6.4","<2","18","20"
"Deep Bay","Pak Nai Stream","DB3","2009-01-06","1","1.8","140","1.7","<0.05","<1","<1","14","<1","<50","<0.1","5","<10","0.7","<1","61","2","<0.01","99","9.3","15000","16000","0.022","<0.2","<0.01","240","2","40","<1","<2","<1","0.23","0.003","<0.5","0.13","7.2","1","0","21","<1","<0.02","3.2","<1","1.9","1","0.15","64","8","3.6","<2","18.2","20"
"Deep Bay","Pak Nai Stream","DB3","2009-02-02","1","<0.1","180","0.033","<0.05","<1","<1","13","<1","<50","<0.1","<2","<10","1.5","<1","45","1","<0.01","99","9.1","210","390","0.012","<0.2","<0.01","200","1","40","<1","<2","<1","0.23","<0.002","<0.5","0.008","7.3","0.9","0","20","<1","<0.02","2.3","<1","0.15","<1","<0.02","52","14","2.5","<2","19.2","20"
"Deep Bay","Pak Nai Stream","DB3","2009-03-18","1","0.6","<50","0.041","<0.05","<1","<1","10","<1","<50","<0.1","<2","<10","2.9","<1","66","<1","<0.01","98","8.6","290","2000","0.016","0.2","<0.01","200","1","40","<1","<2","<1","0.3","0.003","<0.5","0.007","7.1","1.6","0","20","<1","<0.02","10","<1","0.13","<1","0.02","74","22","5.9","<2","21.8","20"
"Deep Bay","Pak Nai Stream","DB3","2009-04-02","1","0.3","70","0.055","<0.05","<1","<1","8","<1","<50","<0.1","4","<10","0.8","<1","64","2","<0.01","97","8.6","130","460","0.011","0.2","<0.01","310","1","70","<1","<2","<1","0.27","0.002","<0.5","0.011","7.1","<0.2","0","19","<1","<0.02","5.8","<1","0.12","<1","<0.02","78","18","14","<2","21.2","20"
"Deep Bay","Pak Nai Stream","DB3","2009-05-08","1","<0.1","50","0.042","<0.05","<1","<1","8","<1","<50","<0.1","2","<10","0.6","<1","60","2","<0.01","111","9.1","210","2200","0.029","0.2","<0.01","240","1","60","<1","<2","<1","0.19","0.004","<0.5","0.019","7.4","<0.2","0","20","<1","<0.02","3.7","<1","0.07","<1","0.03","66","20","11.7","<2","25.7","40"
"Deep Bay","Pak Nai Stream","DB3","2009-06-05","1","<0.1","70","0.028","<0.05","<1","<1","9","<1","<50","<0.1","3","<10","0.4","<1","48","<1","<0.01","97","7.5","79","1000","0.03","<0.2","<0.01","70","1","20","<1","<2","<1","0.29","0.009","<0.5","0.011","7.2","0.6","0","17","<1","<0.02","9.3","<1","0.1","<1","<0.02","66","20","13.5","<2","28.7","10"
"Deep Bay","Pak Nai Stream","DB3","2009-07-02","1","<0.1","70","0.016","<0.05","<1","<1","6","<1","<50","<0.1","<2","<10","1.5","<1","50","2","<0.01","100","7.4","240","4700","0.048","0.2","<0.01","260","1","30","<1","<2","<1","0.14","0.003","<0.5","0.012","7.4","1.3","0","23","<1","<0.02","12","<1","0.1","<1","<0.02","58","16","16.9","<2","31.3","10"
"Deep Bay","Pak Nai Stream","DB3","2009-08-17","1","<0.1","<50","0.021","<0.05","<1","<1","6","<1","<50","<0.1","3","<10","<0.2","<1","44","<1","<0.01","96","7.3","150","1500","0.152","<0.2","<0.01","200","1","30","<1","<2","<1","0.2","0.003","<0.5","0.01","7.3","1.5","0","17","<1","<0.02","7","<1","<0.05","<1","<0.02","68","21","9.6","<2","29.7","30"
"Deep Bay","Pak Nai Stream","DB3","2009-09-02","1","0.3","150","0.014","<0.05","<1","<1","8","<1","<50","<0.1","<2","<10","8.9","<1","44","<1","<0.01","104","7.9","57","2100","0.019","<0.2","<0.01","220","1","20","<1","<2","<1","0.14","0.002","<0.5","0.005","7.4","3.8","0","19","<1","<0.02","7.8","<1","<0.05","<1","<0.02","48","17","3.8","<2","29.8","60"
"Deep Bay","Pak Nai Stream","DB3","2009-10-19","1","0.5","100","0.022","<0.05","<1","<1","6","<1","<50","<0.1","<2","<10","2.4","<1","42","<1","<0.01","102","8.3","98","550","0.048","<0.2","<0.01","180","1","30","<1","<2","<1","0.21","<0.002","<0.5","0.01","7.1","1.2","0","23","<1","<0.02","5.7","<1","<0.05","<1","<0.02","69","29","6.4","<2","26","50"
"Deep Bay","Pak Nai Stream","DB3","2009-11-04","1","<0.1","140","0.019","<0.05","<1","<1","12","<1","<50","<0.1","<2","<10","0.5","<1","36","<1","<0.01","101","9.2","170","690","0.014","0.2","<0.01","100","<1","20","<1","<2","<1","0.19","<0.002","<0.5","0.005","7.2","<0.2","0","22","<1","<0.02","7.1","<1","<0.05","<1","<0.02","52","18","4.7","<2","20.4","<10"
"Deep Bay","Pak Nai Stream","DB3","2009-12-01","1","0.7","70","0.015","<0.05","<1","<1","5","<1","<50","<0.1","<2","<10","0.9","<1","23","<1","<0.01","101","9.3","80","400","0.009","0.2","<0.01","200","<1","20","<1","<2","<1","0.19","0.004","<0.5","0.007","7.5","<0.2","0","22","<1","<0.02","2.8","<1","0.08","<1","<0.02","69","24","3.6","<2","19.3","20"
"Deep Bay","Sheung Pak Nai Stream","DB5","2009-01-06","1","0.5","130","0.019","<0.05","<1","<1","13","<1","<50","0.1","2","<10","0.8","<1","34","1","<0.01","104","10","29","93","0.046","<0.2","<0.01","290","1","50","<1","<2","<1","0.17","<0.002","<0.5","0.006","7.2","0.2","0","22","<1","<0.02","4.2","<1","0.05","<1","<0.02","56","5","5.2","<2","17.1","10"
"Deep Bay","Sheung Pak Nai Stream","DB5","2009-02-02","1","<0.1","250","0.02","<0.05","<1","<1","8","<1","<50","<0.1","<2","<10","0.6","<1","36","1","<0.01","103","9.6","22","82","0.011","<0.2","<0.01","260","<1","50","<1","<2","<1","0.15","<0.002","<0.5","0.008","7.2","0.5","0","21","<1","<0.02","3.4","<1","0.16","<1","<0.02","58","16","4.2","<2","18.7","<10"
