"Water Control Zone","River","Station","Dates","Sample No","5-Day Biochemical Oxygen Demand (mg/L)","Aluminium (μg/L)","Ammonia-Nitrogen (mg/L)","Anionic Surfactants (as Manoxol OT) (mg/L)","Antimony (μg/L)","Arsenic (μg/L)","Barium (μg/L)","Beryllium (μg/L)","Boron (μg/L)","Cadmium (μg/L)","Chemical Oxygen Demand (mg/L)","Chloride (mg/L)","Chlorophyll-a (μg/L)","Chromium (μg/L)","Conductivity (μS/cm)","Copper (μg/L)","Cyanide (mg/L)","Dissolved Oxygen (%saturation)","Dissolved Oxygen (mg/L)","E. coli (counts/100mL)","Faecal Coliforms (counts/100mL)","Flow (m³/s)","Fluoride (mg/L)","Free Hydrogen Sulphide (mg/L)","Iron (μg/L)","Lead (μg/L)","Manganese (μg/L)","Mercury (μg/L)","Molybdenum (μg/L)","Nickel (μg/L)","Nitrate-Nitrogen (mg/L)","Nitrite-Nitrogen (mg/L)","Oil and Grease (mg/L)","Orthophosphate Phosphorus (mg/L)","pH","Phaeopigment (μg/L)","Salinity (ppt)","Silica (as SiO₂) (mg/L)","Silver (μg/L)","Sulphide (mg/L)","Suspended solids (mg/L)","Thallium (μg/L)","Total Kjeldahl Nitrogen (mg/L)","Total Organic Carbon (mg/L)","Total Phosphorus (mg/L)","Total Solids (mg/L)","Total Volatile Solids (mg/L)","Turbidity (NTU)","Vanadium (μg/L)","Water Temperature (°C)","Zinc (μg/L)"
"Western Buffer","Pai Min Kok Stream","AN2","2019-11-11","1","0.7","677","0.021","<0.05","<1","<1","5","<1","<50","<0.1","3","<10","0.5","<1","88","1","<0.01","106","9.2","27000","29000","0.009","0.2","<0.01","193","<1","<10","<1","<2","<1","0.17","0.003","<0.5","0.029","8.3","0.9","0","19","<1","<0.02","5.4","<1","0.2","2","0.05","74","36","7.6","<2","22.8","20"
"Western Buffer","Pai Min Kok Stream","AN2","2019-12-12","1","0.5","<50","0.064","<0.05","<1","<1","20","<1","91","<0.1","8","17","0.2","<1","247","5","<0.01","105","10.1","1500","4700","null","0.5","<0.01","<50","<1","<10","<1","<2","1","0.22","0.021","<0.5","0.023","8.5","1.9","0.1","19","<1","<0.02","1.2","<1","0.16","1","0.05","100","34","1.8","<2","17.3","25"
"Deep Bay","Ha Pak Nai Stream","DB1","2019-01-24","1","<0.1","302","0.014","<0.05","<1","<1","4","<1","<50","<0.1","4","<10","0.5","<1","40","<1","<0.01","103","10","19","120","0.002","0.2","<0.01","54","<1","<10","<1","<2","<1","0.31","<0.002","<0.5","0.007","7.3","0.4","0","20","<1","<0.02","1.5","<1","0.36","<1","<0.02","62","26","3.7","<2","16.4","<10"
"Deep Bay","Ha Pak Nai Stream","DB1","2019-02-27","1","<0.1","658","0.005","<0.05","<1","<1","2","<1","<50","<0.1","<2","<10","<0.2","<1","40","<1","<0.01","101","8.9","120","290","0.007","<0.2","<0.01","115","<1","<10","<1","<2","<1","0.58","0.002","<0.5","0.005","7.5","1.1","0","24","<1","<0.02","4.4","<1","0.25","<1","<0.02","32","15","9.1","<2","21.7","<10"
"Deep Bay","Ha Pak Nai Stream","DB1","2019-03-27","1","<0.1","409","0.025","<0.05","<1","<1","2","<1","<50","<0.1","4","19","<0.2","<1","40","<1","<0.01","102","8.8","140","460","0.03","<0.2","<0.01","75","<1","<10","<1","<2","<1","0.48","0.005","<0.5","0.007","7.6","0.9","0","25","<1","<0.02","2","<1","0.2","<1","<0.02","63","28","8.5","<2","22.4","<10"
"Deep Bay","Ha Pak Nai Stream","DB1","2019-04-04","1","0.2","593","0.007","<0.05","<1","<1","1","<1","<50","<0.1","3","20","0.5","<1","41","<1","<0.01","102","8.7","35","150","0.006","0.2","<0.01","102","<1","<10","<1","<2","<1","0.39","0.004","<0.5","0.003","7.8","0.3","0","27","<1","<0.02","2.2","<1","0.13","<1","<0.02","95","41","8.3","<2","23.6","<10"
"Deep Bay","Ha Pak Nai Stream","DB1","2019-05-03","1","<0.1","820","0.04","<0.05","<1","<1","2","<1","<50","<0.1","6","<10","<0.2","<1","38","<1","<0.01","101","8.8","130","450","0.048","<0.2","<0.01","161","<1","<10","<1","<2","<1","0.59","<0.002","<0.5","0.005","6.5","<0.2","0","19","<1","<0.02","8.2","<1","0.09","<1","0.02","43","26","14.1","<2","22.4","<10"
"Deep Bay","Ha Pak Nai Stream","DB1","2019-06-26","1","<0.1","788","0.017","<0.05","<1","<1","2","<1","<50","<0.1","5","<10","<0.2","<1","39","<1","<0.01","100","7.8","340","5800","0.088","<0.2","<0.01","125","<1","<10","<1","<2","<1","0.68","<0.002","<0.5","<0.002","6.5","0.4","0","17","<1","<0.02","27","<1","0.15","1","<0.02","92","11","29.5","<2","27.9","15"
"Deep Bay","Ha Pak Nai Stream","DB1","2019-07-11","1","0.1","54","0.018","<0.05","<1","<1","3","<1","<50","<0.1","2","11","<0.2","<1","43","<1","<0.01","100","7.8","340","2600","0.039","<0.2","<0.01","<50","1","26","<1","<2","<1","0.54","<0.002","<0.5","<0.002","6.9","<0.2","0","20","<1","<0.02","6.4","<1","0.39","<1","<0.02","74","45","12.8","<2","28.1","17"
"Deep Bay","Ha Pak Nai Stream","DB1","2019-08-21","1","0.3","292","0.019","<0.05","<1","<1","3","<1","<50","<0.1","5","<10","0.4","<1","45","<1","<0.01","102","7.8","48","810","0.059","<0.2","<0.01","<50","<1","18","<1","<2","<1","0.4","0.003","<0.5","<0.002","7.2","<0.2","0","20","<1","<0.02","1.7","<1","0.21","<1","<0.02","72","40","6.8","<2","29.2","27"
"Deep Bay","Ha Pak Nai Stream","DB1","2019-09-20","1","0.4","321","0.02","<0.05","<1","<1","2","<1","<50","<0.1","<2","<10","0.2","<1","40","<1","<0.01","100","7.9","74","710","0.181","<0.2","<0.01","89","<1","<10","<1","<2","<1","0.54","0.005","<0.5","0.008","7.6","<0.2","0","21","<1","<0.02","1.6","<1","0.15","<1","<0.02","52","40","6.6","<2","27.2","<10"
"Deep Bay","Ha Pak Nai Stream","DB1","2019-10-28","1","<0.1","397","<0.005","<0.05","<1","<1","1","<1","<50","<0.1","<2","<10","<0.2","<1","40","<1","<0.01","100","8.3","21","230","0.051","<0.2","<0.01","112","<1","<10","<1","<2","<1","0.34","0.003","0.8","<0.002","7.7","<0.2","0","20","<1","<0.02","2.5","<1","0.06","<1","<0.02","40","20","6","<2","25","<10"
"Deep Bay","Ha Pak Nai Stream","DB1","2019-11-14","1","0.2","296","0.014","<0.05","<1","<1","1","<1","<50","<0.1","<2","<10","0.3","<1","38","<1","<0.01","102","8.9","5","360","0.025","0.2","<0.01","<50","<1","<10","<1","<2","<1","0.29","0.006","<0.5","0.011","7.7","1.5","0","23","<1","<0.02","1.2","<1","<0.05","<1","<0.02","60","44","5.2","<2","21.7","14"
"Deep Bay","Ha Pak Nai Stream","DB1","2019-12-13","1","<0.1","275","0.016","<0.05","<1","<1","2","<1","<50","<0.1","<2","24","0.4","<1","37","<1","<0.01","103","9.7","28","250","0.022","<0.2","<0.01","<50","<1","<10","<1","<2","<1","0.28","0.004","<0.5","0.006","7.8","0.7","0","21","<1","<0.02","2.2","<1","<0.05","<1","<0.02","88","38","4","<2","18.2","11"
"Deep Bay","Tai Shui Hang Stream","DB2","2019-01-24","1","<0.1","92","0.012","<0.05","<1","<1","10","<1","67","<0.1","4","180","0.9","<1","501","<1","<0.01","103","10.2","29","48","0.18","0.2","<0.01","51","<1","29","<1","<2","<1","0.14","<0.002","<0.5","0.003","7.4","0.6","0.3","20","<1","<0.02","1.9","<1","0.4","<1","<0.02","360","60","1.7","<2","15.7","<10"
"Deep Bay","Tai Shui Hang Stream","DB2","2019-02-27","1","0.3","214","0.018","<0.05","<1","<1","3","<1","<50","<0.1","<2","<10","<0.2","<1","55","<1","<0.01","104","9.2","53","130","0.4","0.2","<0.01","83","<1","24","<1","<2","<1","0.24","<0.002","<0.5","<0.002","7.7","1.5","0","23","<1","<0.02","6.5","<1","0.1","<1","<0.02","84","52","6.3","<2","21.3","<10"
"Deep Bay","Tai Shui Hang Stream","DB2","2019-03-27","1","<0.1","218","0.01","<0.05","<1","<1","2","<1","<50","<0.1","4","25","0.5","<1","49","<1","<0.01","105","9.1","110","610","0.1","0.2","<0.01","94","<1","<10","<1","<2","<1","0.22","0.005","<0.5","0.007","7.7","1.6","0","24","<1","<0.02","18","<1","0.13","<1","<0.02","92","31","10.6","<2","22.7","<10"
"Deep Bay","Tai Shui Hang Stream","DB2","2019-04-04","1","0.9","172","0.008","<0.05","<1","<1","4","<1","<50","<0.1","2","<10","<0.2","<1","50","<1","<0.01","107","9","100","1300","0.26","0.2","<0.01","132","<1","18","<1","<2","<1","0.14","0.003","<0.5","<0.002","7.9","0.2","0","27","<1","<0.02","2.8","<1","0.13","<1","<0.02","82","19","4.5","<2","24","<10"
"Deep Bay","Tai Shui Hang Stream","DB2","2019-05-03","1","0.1","369","0.01","<0.05","<1","<1","3","<1","<50","<0.1","5","<10","0.2","<1","55","<1","<0.01","102","8.8","150","740","0.24","0.3","<0.01","134","<1","15","<1","<2","<1","0.4","0.002","<0.5","<0.002","7.4","<0.2","0","19","<1","<0.02","4.7","<1","0.05","<1","<0.02","59","36","6.7","<2","22.5","<10"
"Deep Bay","Tai Shui Hang Stream","DB2","2019-06-26","1","0.1","676","0.023","<0.05","<1","<1","3","<1","<50","<0.1","6","<10","0.4","<1","48","<1","<0.01","100","7.9","160","1400","0.48","<0.2","<0.01","167","<1","13","<1","<2","<1","0.3","<0.002","<0.5","<0.002","6.8","<0.2","0","19","<1","<0.02","6.3","<1","0.63","1","<0.02","89","39","12.5","<2","27.8","23"
"Deep Bay","Tai Shui Hang Stream","DB2","2019-07-11","1","0.4","56","0.016","<0.05","<1","<1","3","<1","<50","<0.1","3","<10","0.4","<1","54","3","<0.01","103","8.1","260","1200","0.264","<0.2","<0.01","140","<1","24","<1","<2","<1","0.25","<0.002","<0.5","<0.002","7.6","<0.2","0","20","<1","<0.02","3.2","<1","0.12","<1","<0.02","24","12","5.7","<2","28.1","11"
"Deep Bay","Tai Shui Hang Stream","DB2","2019-08-21","1","0.3","216","0.022","<0.05","<1","<1","4","<1","<50","<0.1","6","<10","0.5","<1","50","<1","<0.01","108","8.2","800","3200","0.372","<0.2","<0.01","191","1","31","<1","<2","<1","0.15","0.007","<0.5","<0.002","7.5","<0.2","0","20","<1","<0.02","2.8","<1","0.13","<1","<0.02","60","21","5.7","<2","29.5","29"
"Deep Bay","Tai Shui Hang Stream","DB2","2019-09-20","1","0.4","235","0.014","<0.05","<1","<1","2","<1","<50","<0.1","3","<10","0.5","<1","47","<1","<0.01","102","8.1","170","1000","0.624","<0.2","<0.01","250","<1","23","<1","<2","<1","0.26","0.003","1.2","<0.002","7.8","<0.2","0","20","<1","<0.02","2.1","<1","0.13","<1","<0.02","49","30","4.6","<2","27.7","<10"
"Deep Bay","Tai Shui Hang Stream","DB2","2019-10-28","1","<0.1","216","0.006","<0.05","<1","<1","6","<1","<50","<0.1","3","<10","0.3","<1","47","<1","<0.01","104","8.5","90","910","0.366","<0.2","<0.01","185","<1","<10","<1","<2","<1","0.15","0.004","1.4","0.003","7.9","<0.2","0","20","<1","<0.02","3","<1","0.11","<1","<0.02","36","16","3.8","<2","25.2","<10"
"Deep Bay","Tai Shui Hang Stream","DB2","2019-11-14","1","0.2","204","0.02","<0.05","<1","<1","2","<1","<50","<0.1","<2","<10","0.2","<1","44","<1","<0.01","105","9.2","80","740","0.192","0.2","<0.01","104","<1","18","<1","<2","<1","0.12","0.008","<0.5","<0.002","7.9","1","0","23","<1","<0.02","2","<1","0.07","<1","<0.02","50","38","3.7","<2","21.8","14"
"Deep Bay","Tai Shui Hang Stream","DB2","2019-12-13","1","0.2","92","0.022","<0.05","<1","<1","3","<1","<50","<0.1","<2","21","0.7","<1","103","<1","<0.01","104","9.9","350","740","0.213","<0.2","<0.01","<50","<1","11","<1","<2","<1","0.12","0.004","<0.5","0.005","7.8","0.3","0.1","20","<1","<0.02","2.8","<1","<0.05","<1","<0.02","120","68","2.3","<2","18.2","13"
"Deep Bay","Pak Nai Stream","DB3","2019-01-24","1","0.2","138","0.02","<0.05","<1","<1","3","<1","<50","<0.1","<2","<10","1.2","<1","44","<1","<0.01","101","9.7","220","520","0.075","<0.2","<0.01","<50","<1","21","<1","<2","<1","0.26","<0.002","<0.5","0.003","6.8","0.8","0","20","<1","<0.02","6.6","<1","0.13","<1","<0.02","54","12","2.5","<2","17.4","<10"
"Deep Bay","Pak Nai Stream","DB3","2019-02-27","1","1.4","403","0.033","<0.05","<1","<1","3","<1","<50","<0.1","2","<10","0.3","<1","48","3","<0.01","98","8.5","74","510","0.04","<0.2","<0.01","81","<1","27","<1","<2","<1","0.45","<0.002","<0.5","0.004","7.2","0.5","0","24","<1","<0.02","3.3","<1","0.16","<1","<0.02","37","24","8.7","<2","22.6","<10"
"Deep Bay","Pak Nai Stream","DB3","2019-03-27","1","<0.1","302","0.011","<0.05","<1","<1","3","<1","<50","<0.1","4","<10","0.2","<1","47","<1","<0.01","99","8.5","900","4900","0.04","<0.2","<0.01","62","<1","<10","<1","<2","<1","0.38","<0.002","<0.5","0.003","7.3","1.7","0","24","<1","<0.02","3.5","<1","0.12","<1","<0.02","60","24","6.9","<2","23","<10"
"Deep Bay","Pak Nai Stream","DB3","2019-04-04","1","0.4","303","0.023","<0.05","<1","<1","3","<1","<50","<0.1","3","<10","1.2","<1","50","<1","<0.01","100","8.4","410","2000","0.03","0.2","<0.01","97","<1","16","<1","<2","<1","0.33","0.007","<0.5","0.003","7.4","0.3","0","27","<1","<0.02","2.6","<1","0.23","1","<0.02","54","20","7.1","<2","24","<10"
"Deep Bay","Pak Nai Stream","DB3","2019-05-03","1","0.2","747","0.014","<0.05","<1","<1","2","<1","<50","<0.1","2","<10","0.4","<1","47","<1","<0.01","99","8.5","270","1600","0.108","0.3","<0.01","169","<1","17","<1","<2","<1","0.51","<0.002","<0.5","0.002","6.3","<0.2","0","20","<1","<0.02","5.4","<1","0.07","<1","<0.02","88","32","16.1","<2","22.6","<10"
"Deep Bay","Pak Nai Stream","DB3","2019-06-26","1","0.1","657","0.017","<0.05","<1","<1","3","<1","<50","<0.1","4","<10","<0.2","<1","47","<1","<0.01","96","7.5","230","4400","0.031","<0.2","<0.01","131","<1","21","<1","<2","<1","0.53","0.002","<0.5","<0.002","6.1","0.2","0","18","<1","<0.02","13","<1","0.15","1","<0.02","88","23","20.8","<2","28.1","17"
"Deep Bay","Pak Nai Stream","DB3","2019-07-11","1","0.5","65","0.019","<0.05","<1","<1","4","<1","<50","<0.1","4","<10","0.2","<1","55","<1","<0.01","96","7.4","620","6000","0.092","<0.2","<0.01","100","1","34","<1","<2","<1","0.41","0.002","<0.5","<0.002","6.3","<0.2","0","20","<1","<0.02","15","<1","0.15","<1","<0.02","74","31","22.3","<2","28.7","15"
"Deep Bay","Pak Nai Stream","DB3","2019-08-21","1","0.2","298","0.026","<0.05","<1","<1","4","<1","<50","<0.1","6","<10","0.3","<1","59","<1","<0.01","100","7.5","250","1200","0.062","<0.2","<0.01","64","<1","43","<1","<2","<1","0.32","0.002","<0.5","<0.002","6.7","<0.2","0","20","<1","<0.02","4","<1","0.12","<1","<0.02","51","7","8.3","<2","30.6","29"
"Deep Bay","Pak Nai Stream","DB3","2019-09-20","1","0.4","263","0.037","0.05","<1","<1","7","<1","<50","<0.1","<2","<10","<0.2","<1","54","<1","<0.01","95","7.4","240","1700","0.108","<0.2","<0.01","95","<1","29","<1","<2","<1","0.41","0.003","1.2","0.016","7","<0.2","0","20","<1","<0.02","7.6","<1","0.15","<1","<0.02","65","18","9.2","<2","28.3","<10"
"Deep Bay","Pak Nai Stream","DB3","2019-10-28","1","<0.1","341","0.009","<0.05","<1","<1","3","<1","<50","<0.1","4","<10","0.4","<1","50","<1","<0.01","96","7.9","140","990","0.088","<0.2","<0.01","115","<1","33","<1","<2","<1","0.28","0.004","0.9","0.018","7.2","<0.2","0","20","<1","<0.02","3.3","<1","0.12","<1","<0.02","160","20","5.7","<2","25.4","11"
"Deep Bay","Pak Nai Stream","DB3","2019-11-14","1","0.2","237","0.028","<0.05","<1","<1","3","<1","<50","<0.1","<2","<10","<0.2","<1","50","<1","<0.01","99","8.5","91","1600","0.029","<0.2","<0.01","<50","<1","29","<1","<2","<1","0.27","<0.002","<0.5","0.007","7.3","1.7","0","23","<1","<0.02","1.9","<1","0.07","<1","<0.02","40","20","4.8","<2","22.6","14"
"Deep Bay","Pak Nai Stream","DB3","2019-12-13","1","0.3","138","0.02","<0.05","<1","<1","3","<1","<50","<0.1","<2","<10","<0.2","<1","43","<1","<0.01","100","9.3","250","1200","0.065","<0.2","<0.01","<50","<1","16","<1","<2","<1","0.22","0.004","<0.5","0.006","7","1.1","0","21","<1","<0.02","2.3","<1","0.09","<1","<0.02","54","24","3","<2","19","<10"
"Deep Bay","Sheung Pak Nai Stream","DB5","2019-01-24","1","0.8","612","0.13","<0.05","<1","<1","3","<1","<50","<0.1","4","<10","1.3","<1","42","<1","<0.01","100","9.4","6800","7300","0.012","<0.2","<0.01","169","<1","16","<1","<2","<1","0.23","0.002","<0.5","0.021","6.9","1.5","0","19","<1","<0.02","2.4","<1","0.53","1","0.04","51","8","13.7","<2","18.3","<10"
