"Water Control Zone","River","Station","Dates","Sample No","5-Day Biochemical Oxygen Demand (mg/L)","Aluminium (μg/L)","Ammonia-Nitrogen (mg/L)","Anionic Surfactants (as Manoxol OT) (mg/L)","Antimony (μg/L)","Arsenic (μg/L)","Barium (μg/L)","Beryllium (μg/L)","Boron (μg/L)","Cadmium (μg/L)","Chemical Oxygen Demand (mg/L)","Chloride (mg/L)","Chlorophyll-a (μg/L)","Chromium (μg/L)","Conductivity (μS/cm)","Copper (μg/L)","Cyanide (mg/L)","Dissolved Oxygen (%saturation)","Dissolved Oxygen (mg/L)","E. coli (counts/100mL)","Faecal Coliforms (counts/100mL)","Flow (m³/s)","Fluoride (mg/L)","Free Hydrogen Sulphide (mg/L)","Iron (μg/L)","Lead (μg/L)","Manganese (μg/L)","Mercury (μg/L)","Molybdenum (μg/L)","Nickel (μg/L)","Nitrate-Nitrogen (mg/L)","Nitrite-Nitrogen (mg/L)","Oil and Grease (mg/L)","Orthophosphate Phosphorus (mg/L)","pH","Phaeopigment (μg/L)","Salinity (ppt)","Silica (as SiO₂) (mg/L)","Silver (μg/L)","Sulphide (mg/L)","Suspended solids (mg/L)","Thallium (μg/L)","Total Kjeldahl Nitrogen (mg/L)","Total Organic Carbon (mg/L)","Total Phosphorus (mg/L)","Total Solids (mg/L)","Total Volatile Solids (mg/L)","Turbidity (NTU)","Vanadium (μg/L)","Water Temperature (°C)","Zinc (μg/L)"
"Western Buffer","Pai Min Kok Stream","AN1","2014-12-08","1","0.5","<50","0.077","<0.05","<1","<1","17","<1","876","<0.1","5","3800","0.5","2","9438","6","<0.01","100","9.2","6900","9500","null","0.7","<0.01","<50","<1","<10","<1","4","4","1.1","0.027","<0.5","0.026","8","<0.2","6.3","14","<1","<0.02","<0.5","<1","0.66","2","0.06","7800","1300","0.9","<2","17.2","28"
"Western Buffer","Pai Min Kok Stream","AN2","2014-01-11","1","3.2","137","0.043","0.15","<1","<1","8","<1","<50","<0.1","4","12","1","<1","180","<1","<0.01","104","10.1","14000","18000","0.004","0.5","<0.01","62","<1","20","<1","<2","<1","0.89","0.032","<0.5","0.053","8.4","0.7","0.1","18","<1","<0.02","0.8","<1","0.25","2","0.06","110","48","5.4","<2","16.7","<10"
"Western Buffer","Pai Min Kok Stream","AN2","2014-02-14","1","1.3","105","0.072","0.1","<1","<1","10","<1","<50","<0.1","4","11","0.7","<1","194","2","<0.01","100","11","37000","38000","0.006","0.5","<0.01","89","<1","34","<1","4","<1","1.2","0.036","<0.5","0.041","8.3","<0.2","0.1","17","<1","<0.02","1.5","<1","0.35","2","0.05","130","41","2.6","<2","11","23"
"Western Buffer","Pai Min Kok Stream","AN2","2014-03-12","1","0.5","95","0.057","<0.05","<1","<1","14","<1","<50","<0.1","5","10","<0.2","5","197","1","<0.01","102","9.7","26000","27000","0.002","0.7","<0.01","78","1","<10","<1","9","<1","1.6","0.065","<0.5","0.081","7.9","1","0.1","19","<1","<0.02","1.4","<1","0.28","1","0.09","160","46","2.4","<2","17.9","33"
"Western Buffer","Pai Min Kok Stream","AN2","2014-04-09","1","0.6","1066","0.052","<0.05","<1","<1","18","<1","<50","<0.1","5","<10","<0.2","2","140","3","<0.01","101","8.8","2600","10000","0.017","0.4","<0.01","2480","15","239","<1","5","10","0.81","0.008","<0.5","0.052","7.8","2.4","0.1","15","<1","<0.02","200","<1","0.2","2","0.06","300","44","134.5","<2","21.9","51"
"Western Buffer","Pai Min Kok Stream","AN2","2014-05-12","1","0.4","193","0.017","<0.05","<1","<1","9","<1","<50","<0.1","4","<10","1","<1","126","1","<0.01","100","8.5","5800","9200","0.018","0.3","<0.01","198","2","21","<1","4","<1","0.82","0.004","<0.5","0.047","7.3","1.1","0.1","14","<1","<0.02","20","<1","0.18","1","0.07","140","68","19.9","<2","23.2","19"
"Western Buffer","Pai Min Kok Stream","AN2","2014-06-11","1","0.6","73","0.02","0.07","<1","<1","9","<1","<50","<0.1","6","<10","3.4","<1","131","2","<0.01","103","8.4","24000","29000","0.005","0.3","<0.01","740","1","22","<1","<2","<1","0.43","0.003","<0.5","0.044","7.5","0.9","0.1","18","<1","<0.02","2.1","<1","0.24","2","0.06","99","22","7","<2","26.1","22"
"Western Buffer","Pai Min Kok Stream","AN2","2014-07-10","1","2.1","136","0.028","0.06","<1","<1","11","<1","<50","<0.1","16","<10","<0.2","<1","113","4","<0.01","100","7.9","170000","210000","0.014","0.2","<0.01","654","2","19","<1","<2","<1","0.49","0.021","0.6","0.021","7.9","1.3","0.1","15","<1","<0.02","7.3","<1","0.26","6","0.05","93","36","19.4","<2","26.9","28"
"Western Buffer","Pai Min Kok Stream","AN2","2014-08-11","1","1.7","178","0.011","0.33","<1","<1","7","<1","<50","<0.1","5","<10","0.7","<1","83","1","<0.01","100","7.8","100000","130000","0.008","0.3","<0.01","271","<1","<10","<1","2","<1","0.45","0.006","<0.5","0.049","8","0.7","0","19","<1","<0.02","2.4","<1","0.12","2","0.06","1100","31","6.1","<2","28","19"
"Western Buffer","Pai Min Kok Stream","AN2","2014-09-12","1","0.9","135","0.034","0.26","<1","<1","9","<1","<50","<0.1","5","<10","0.7","<1","135","2","<0.01","99","7.9","39000","71000","0.006","0.3","<0.01","283","<1","<10","<1","<2","<1","0.63","0.011","<0.5","0.063","7.9","1.1","0.1","19","<1","<0.02","1.6","<1","0.33","2","0.07","110","34","6.6","<2","27.2","18"
"Western Buffer","Pai Min Kok Stream","AN2","2014-10-09","1","0.8","139","0.054","0.22","<1","<1","8","<1","<50","<0.1","4","<10","0.6","<1","64","1","<0.01","103","8.7","26000","40000","0.005","0.4","<0.01","298","1","16","<1","<2","<1","0.87","0.015","0.5","0.082","8","0.3","0","19","<1","<0.02","1","<1","0.29","2","0.1","96","28","3.8","<2","23.8","21"
"Western Buffer","Pai Min Kok Stream","AN2","2014-11-12","1","0.6","139","0.11","0.06","<1","<1","8","<1","<50","<0.1","4","<10","0.9","<1","97","2","<0.01","104","9","21000","22000","0.004","0.5","<0.01","399","2","119","<1","<2","<1","0.87","0.015","<0.5","0.072","8.2","<0.2","0.1","18","<1","<0.02","1.5","<1","0.28","1","0.08","100","46","8","<2","22.4","18"
"Western Buffer","Pai Min Kok Stream","AN2","2014-12-08","1","0.5","69","0.074","<0.05","<1","<1","8","<1","<50","<0.1","7","<10","0.9","<1","138","2","<0.01","103","10","22000","34000","0.004","0.6","<0.01","<50","<1","<10","<1","3","<1","0.94","0.03","<0.5","0.065","8.2","<0.2","0.1","19","<1","<0.02","1.1","<1","0.34","2","0.07","110","31","5.8","<2","17","17"
"Deep Bay","Ha Pak Nai Stream","DB1","2014-01-03","1","0.2","<50","0.017","<0.05","<1","<1","7","<1","<50","<0.1","<2","<10","<0.2","<1","33","<1","<0.01","101","10","84","92","0.019","<0.2","<0.01","<50","<1","21","<1","<2","<1","0.26","<0.002","<0.5","0.005","7.4","<0.2","0","22","<1","<0.02","2.5","<1","<0.05","<1","<0.02","54","26","5.2","<2","15.6","<10"
"Deep Bay","Ha Pak Nai Stream","DB1","2014-02-05","1","0.5","181","<0.005","<0.05","<1","<1","8","<1","<50","<0.1","<2","<10","0.7","<1","35","<1","<0.01","101","9.6","370","480","0.01","0.2","<0.01","86","1","<10","<1","<2","<1","0.21","<0.002","<0.5","0.011","7.2","0.4","0","25","<1","<0.02","11","<1","0.07","<1","<0.02","61","18","5.8","<2","18","21"
"Deep Bay","Ha Pak Nai Stream","DB1","2014-03-03","1","0.3","257","0.013","<0.05","<1","<1","3","<1","<50","<0.1","<2","<10","0.4","<1","36","<1","<0.01","103","9.7","190","370","0.023","0.2","<0.01","59","<1","<10","<1","<2","<1","0.24","<0.002","<0.5","0.005","7.2","<0.2","0","23","<1","<0.02","2.4","<1","0.1","<1","<0.02","64","22","5.1","<2","18.3","<10"
"Deep Bay","Ha Pak Nai Stream","DB1","2014-04-03","1","0.7","253","0.08","<0.05","<1","<1","12","<1","<50","<0.1","<2","<10","<0.2","<1","29","1","<0.01","99","9.1","630","6900","0.164","<0.2","<0.01","83","6","29","<1","3","<1","0.42","<0.002","<0.5","0.004","6.8","1.7","0","8.9","<1","<0.02","54","<1","0.3","2","<0.02","98","34","43.4","<2","19.6","30"
"Deep Bay","Ha Pak Nai Stream","DB1","2014-05-09","1","0.2","181","0.018","<0.05","<1","<1","5","<1","<50","<0.1","3","<10","0.6","<1","34","<1","<0.01","99","8.8","100","200","0.216","<0.2","<0.01","67","2","19","<1","<2","<1","0.41","<0.002","<0.5","0.005","7","0.6","0","11","<1","<0.02","10","<1","0.23","1","<0.02","54","38","13.3","<2","21.5","<10"
"Deep Bay","Ha Pak Nai Stream","DB1","2014-06-04","1","0.1","88","0.014","<0.05","<1","<1","6","<1","<50","<0.1","<2","<10","<0.2","<1","44","<1","<0.01","102","7.9","29","1100","0.026","<0.2","<0.01","<50","1","25","<1","<2","<1","0.26","0.002","<0.5","0.005","7.4","<0.2","0","20","<1","<0.02","2.3","<1","0.07","<1","<0.02","50","18","7","<2","28.7","<10"
"Deep Bay","Ha Pak Nai Stream","DB1","2014-07-07","1","0.3","168","0.014","<0.05","<1","<1","2","<1","<50","<0.1","<2","<10","<0.2","<1","43","<1","<0.01","102","7.8","240","1400","0.026","<0.2","<0.01","50","<1","<10","<1","<2","<1","0.25","<0.002","<0.5","0.007","7.8","<0.2","0","21","<1","<0.02","4.2","<1","0.06","<1","<0.02","56","22","8.9","<2","29.3","13"
"Deep Bay","Ha Pak Nai Stream","DB1","2014-08-01","1","0.3","77","0.011","<0.05","<1","<1","3","<1","<50","<0.1","<2","<10","<0.2","<1","47","<1","<0.01","102","7.8","90","940","0.029","0.2","<0.01","116","1","15","<1","<2","<1","0.2","0.003","<0.5","0.005","7.8","<0.2","0","21","<1","<0.02","3.4","<1","0.09","<1","<0.02","54","13","0.3","<2","29.8","14"
"Deep Bay","Ha Pak Nai Stream","DB1","2014-09-03","1","<0.1","271","0.02","0.07","<1","<1","3","<1","<50","<0.1","<2","<10","1","<1","49","<1","<0.01","101","7.7","140","3100","0.005","0.2","<0.01","146","<1","<10","<1","<2","<1","0.2","<0.002","<0.5","0.007","8.2","0.6","0","23","<1","<0.02","3","<1","0.12","<1","<0.02","60","24","7.8","<2","29.7","18"
"Deep Bay","Ha Pak Nai Stream","DB1","2014-10-03","1","<0.1","151","0.018","<0.05","<1","<1","3","<1","<50","<0.1","<2","<10","1.5","<1","45","<1","<0.01","103","8","200","320","0.011","0.2","<0.01","103","<1","18","<1","<2","<1","0.23","<0.002","<0.5","0.009","7.6","<0.2","0","23","<1","<0.02","3.9","<1","0.07","<1","<0.02","65","26","9.7","<2","28.3","<10"
"Deep Bay","Ha Pak Nai Stream","DB1","2014-11-03","1","0.7","375","0.017","<0.05","<1","<1","4","<1","<50","<0.1","<2","<10","3.7","4","43","2","<0.01","100","8.9","230","980","0.012","0.2","<0.01","202","2","<10","<1","<2","6","0.19","<0.002","<0.5","0.006","7.6","2.1","0","23","<1","<0.02","4.1","<1","0.1","<1","<0.02","68","26","5.9","<2","21.1","15"
"Deep Bay","Ha Pak Nai Stream","DB1","2014-12-04","1","1.2","385","0.098","<0.05","<1","<1","4","<1","<50","<0.1","6","<10","2","<1","41","<1","<0.01","101","9.8","2300","9400","0.019","<0.2","<0.01","104","<1","<10","<1","<2","<1","0.69","0.003","<0.5","0.003","7.6","1","0","19","<1","<0.02","5.1","<1","0.3","2","<0.02","70","22","11.2","<2","16.8","<10"
"Deep Bay","Tai Shui Hang Stream","DB2","2014-01-03","1","0.4","95","0.092","<0.05","<1","<1","11","<1","<50","<0.1","<2","18","0.3","<1","86","<1","<0.01","99","9.7","200","200","0.2","0.2","<0.01","174","1","50","<1","<2","<1","0.25","0.002","<0.5","0.004","7.5","<0.2","0.1","24","<1","<0.02","5","<1","0.11","<1","<0.02","88","36","3.1","<2","16.5","<10"
"Deep Bay","Tai Shui Hang Stream","DB2","2014-02-05","1","0.2","106","0.066","<0.05","<1","<1","4","<1","<50","<0.1","<2","<10","0.3","<1","42","3","<0.01","100","9.4","64","330","0.13","0.3","<0.01","123","2","23","<1","<2","<1","0.18","0.003","<0.5","0.012","7.5","1","0","27","<1","<0.02","2.4","<1","0.17","<1","<0.02","64","22","2.3","<2","18.4","80"
"Deep Bay","Tai Shui Hang Stream","DB2","2014-03-03","1","0.8","172","0.028","<0.05","<1","<1","3","<1","<50","<0.1","<2","<10","0.5","<1","42","2","<0.01","100","9.4","150","1400","0.26","0.2","<0.01","122","1","30","<1","<2","<1","0.21","<0.002","<0.5","0.006","7.6","0.4","0","24","<1","<0.02","4.3","<1","0.12","<1","<0.02","66","28","2","<2","18.2","27"
"Deep Bay","Tai Shui Hang Stream","DB2","2014-04-03","1","5.4","1920","0.9","<0.05","<1","4","72","<1","<50","0.4","4","<10","<0.2","2","60","9","<0.01","100","9.1","10000","76000","2.42","<0.2","<0.01","2829","71","463","<1","3","2","0.55","0.017","<0.5","0.003","7.5","2.7","0","7.7","<1","<0.02","230","<1","1.3","3","0.11","890","98","456.5","6","19.8","48"
"Deep Bay","Tai Shui Hang Stream","DB2","2014-05-09","1","0.5","229","0.27","<0.05","<1","<1","10","<1","<50","<0.1","3","<10","0.3","<1","51","<1","<0.01","99","8.8","390","4500","1.12","<0.2","<0.01","158","6","46","<1","<2","<1","0.6","0.04","<0.5","0.005","7.6","1.2","0","11","<1","<0.02","50","<1","0.47","1","<0.02","110","45","35.2","<2","21.5","<10"
"Deep Bay","Tai Shui Hang Stream","DB2","2014-06-04","1","0.3","<50","0.018","<0.05","<1","<1","12","<1","<50","<0.1","<2","<10","<0.2","<1","55","1","<0.01","102","7.7","44","1400","0.33","0.2","<0.01","181","2","29","<1","<2","<1","0.23","0.002","<0.5","0.005","7.8","<0.2","0","22","<1","<0.02","1.8","<1","<0.05","<1","<0.02","52","16","6.4","<2","30.2","11"
"Deep Bay","Tai Shui Hang Stream","DB2","2014-07-07","1","0.4","310","0.078","<0.05","<1","<1","6","<1","<50","<0.1","7","<10","74","<1","39","1","<0.01","100","7.7","2700","12000","0.39","<0.2","<0.01","311","6","35","<1","<2","<1","0.49","0.004","<0.5","0.003","8","11","0","11","<1","<0.02","100","<1","0.29","2","<0.02","140","29","187.8","<2","29.2","19"
"Deep Bay","Tai Shui Hang Stream","DB2","2014-08-01","1","1.2","97","0.02","<0.05","<1","<1","3","<1","<50","<0.1","<2","<10","1.4","<1","55","<1","<0.01","100","7.4","100","1400","0.22","0.2","<0.01","142","<1","14","<1","<2","<1","0.18","<0.002","<0.5","0.007","8","0.5","0","24","<1","<0.02","3.2","<1","0.1","<1","<0.02","66","18","7.9","<2","31.4","35"
"Deep Bay","Tai Shui Hang Stream","DB2","2014-09-03","1","<0.1","244","0.015","<0.05","<1","<1","4","<1","<50","<0.1","<2","<10","0.6","<1","58","<1","<0.01","108","8","45","2000","0.12","0.2","<0.01","191","1","23","<1","<2","<1","0.16","<0.002","<0.5","0.007","8.2","2.7","0","24","<1","<0.02","1.2","<1","0.09","<1","<0.02","62","25","3.9","<2","31.2","19"
"Deep Bay","Tai Shui Hang Stream","DB2","2014-10-03","1","1.2","287","0.016","<0.05","<1","<1","6","<1","<50","<0.1","3","<10","4.6","<1","56","2","<0.01","109","8.4","120","770","0.17","0.2","<0.01","443","5","74","<1","<2","<1","0.31","<0.002","<0.5","0.008","8","9.1","0","24","<1","<0.02","12","<1","0.09","<1","0.02","77","26","5.6","<2","29.2","16"
"Deep Bay","Tai Shui Hang Stream","DB2","2014-11-03","1","1.2","183","0.019","<0.05","<1","<1","3","<1","<50","<0.1","<2","<10","0.6","<1","38","<1","<0.01","96","8.5","32","850","0.17","0.2","<0.01","158","<1","19","<1","<2","<1","0.13","<0.002","<0.5","0.005","7.9","0.9","0","24","<1","<0.02","35","<1","0.13","<1","<0.02","110","31","11.6","<2","21.3","20"
"Deep Bay","Tai Shui Hang Stream","DB2","2014-12-04","1","3.3","286","0.14","<0.05","<1","<1","5","<1","<50","<0.1","6","<10","1.7","<1","41","3","<0.01","99","9.6","2500","9500","0.27","0.2","<0.01","169","1","19","<1","<2","<1","0.55","0.013","<0.5","0.004","8","<0.2","0","21","<1","<0.02","37","<1","0.46","3","<0.02","100","26","5.9","<2","16.9","18"
"Deep Bay","Pak Nai Stream","DB3","2014-01-03","1","0.3","<50","0.04","<0.05","<1","<1","9","<1","<50","<0.1","<2","<10","<0.2","<1","46","<1","<0.01","98","9.5","190","200","0.026","0.2","<0.01","265","<1","60","<1","<2","<1","0.22","0.003","<0.5","0.005","6.9","<0.2","0","23","<1","<0.02","2.8","<1","<0.05","<1","<0.02","66","26","4.8","<2","16.5","<10"
"Deep Bay","Pak Nai Stream","DB3","2014-02-05","1","0.2","68","0.051","<0.05","<1","<1","5","<1","<50","<0.1","2","<10","0.5","<1","50","3","<0.01","97","9.1","90","440","0.029","<0.2","<0.01","350","<1","56","<1","<2","<1","0.2","0.003","<0.5","0.008","6.9","0.5","0","26","<1","<0.02","3.6","<1","0.13","<1","0.04","64","14","4.9","<2","18.4","<10"
"Deep Bay","Pak Nai Stream","DB3","2014-03-03","1","0.6","122","0.094","<0.05","<1","<1","6","<1","<50","<0.1","<2","<10","1.4","<1","52","<1","<0.01","97","9.3","150","1600","0.017","0.2","<0.01","453","<1","51","<1","<2","<1","0.22","0.002","<0.5","0.009","7","0.9","0","23","<1","<0.02","3","<1","0.14","<1","<0.02","74","30","6","<2","17.9","<10"
"Deep Bay","Pak Nai Stream","DB3","2014-04-03","1","7","868","0.08","<0.05","<1","<1","12","<1","<50","<0.1","6","<10","1.8","<1","34","2","<0.01","99","9.1","6200","12000","1.17","<0.2","<0.01","429","30","110","<1","3","<1","0.33","0.003","<0.5","0.003","6.7","<0.2","0","7","<1","<0.02","170","<1","0.27","3","0.03","550","86","311.8","<2","19.5","30"
"Deep Bay","Pak Nai Stream","DB3","2014-05-09","1","0.4","172","0.022","<0.05","<1","<1","10","<1","<50","<0.1","3","<10","1.6","<1","42","<1","<0.01","96","8.5","440","940","0.424","<0.2","<0.01","125","5","40","<1","<2","<1","0.26","0.003","<0.5","0.005","6.6","<0.2","0","11","<1","<0.02","44","<1","0.19","1","<0.02","100","38","43.5","<2","21.4","<10"
"Deep Bay","Pak Nai Stream","DB3","2014-06-04","1","0.2","51","0.035","<0.05","<1","<1","5","<1","<50","<0.1","<2","<10","<0.2","<1","60","3","<0.01","97","7.4","170","3500","0.06","<0.2","<0.01","217","<1","49","<1","<2","<1","0.22","<0.002","<0.5","0.005","7","0.8","0","20","<1","<0.02","4.9","<1","0.06","<1","<0.02","56","17","8","<2","29.5","<10"
"Deep Bay","Pak Nai Stream","DB3","2014-07-07","1","0.2","51","0.025","<0.05","<1","<1","4","<1","<50","<0.1","2","<10","<0.2","<1","59","<1","<0.01","96","7.2","280","7200","0.026","<0.2","<0.01","166","<1","55","<1","<2","<1","0.2","<0.002","<0.5","0.005","7.3","<0.2","0","21","<1","<0.02","5","<1","0.09","<1","<0.02","68","19","11.7","<2","30.4","15"
"Deep Bay","Pak Nai Stream","DB3","2014-08-01","1","0.3","57","0.026","<0.05","<1","<1","4","<1","<50","<0.1","<2","<10","0.6","<1","71","<1","<0.01","97","7.2","290","6100","0.05","<0.2","<0.01","265","1","57","<1","<2","<1","0.2","0.006","<0.5","0.005","7.2","<0.2","0","21","<1","<0.02","8.2","<1","0.08","<1","<0.02","68","14","16.2","<2","30.7","20"
"Deep Bay","Pak Nai Stream","DB3","2014-09-03","1","<0.1","<50","0.031","<0.05","<1","<1","6","<1","<50","<0.1","<2","<10","<0.2","<1","62","<1","<0.01","98","7.4","500","1500","0.017","<0.2","<0.01","162","<1","60","<1","<2","<1","0.18","<0.002","<0.5","0.007","7.4","1.8","0","23","<1","<0.02","2.8","<1","0.12","<1","<0.02","57","15","8.4","<2","30.6","18"
"Deep Bay","Pak Nai Stream","DB3","2014-10-03","1","0.2","<50","0.022","<0.05","<1","<1","5","<1","<50","<0.1","<2","<10","<0.2","<1","59","<1","<0.01","102","7.9","160","650","0.012","<0.2","<0.01","165","1","48","<1","<2","<1","0.18","<0.002","<0.5","0.007","7.1","2","0","23","<1","<0.02","3.8","<1","0.05","<1","<0.02","71","26","8","<2","28.8","15"
"Deep Bay","Pak Nai Stream","DB3","2014-11-03","1","0.6","52","0.027","<0.05","<1","<1","3","<1","<50","<0.1","<2","<10","0.5","<1","52","<1","<0.01","95","8.5","400","2500","0.008","<0.2","<0.01","132","<1","36","<1","<2","<1","0.18","<0.002","<0.5","0.007","7.5","1.7","0","23","<1","<0.02","5.2","<1","0.11","<1","<0.02","72","30","5.6","<2","20.8","<10"
"Deep Bay","Pak Nai Stream","DB3","2014-12-04","1","1","159","0.048","<0.05","<1","<1","5","<1","<50","<0.1","6","<10","0.4","<1","55","<1","<0.01","96","9.3","1100","3200","0.017","<0.2","<0.01","254","1","42","<1","<2","<1","0.49","<0.002","<0.5","0.003","7.2","<0.2","0","20","<1","<0.02","8.3","<1","0.25","2","<0.02","70","18","10.2","<2","16.8","22"
"Deep Bay","Sheung Pak Nai Stream","DB5","2014-01-03","1","2.8","84","1","0.16","<1","<1","10","<1","<50","<0.1","4","<10","1.3","<1","44","1","<0.01","100","9.7","97","97","0.04","<0.2","<0.01","266","2","37","<1","<2","<1","0.2","0.003","<0.5","0.046","6.7","1.2","0","22","<1","<0.02","22","<1","1.7","2","0.09","82","30","37.2","<2","16.8","13"
"Deep Bay","Sheung Pak Nai Stream","DB5","2014-02-05","1","3.5","<50","2","0.1","<1","<1","4","<1","<50","<0.1","3","<10","0.4","<1","52","4","<0.01","99","9.2","9500","13000","0.02","<0.2","<0.01","209","<1","39","<1","<2","<1","0.17","0.004","<0.5","0.13","7","0.5","0","26","<1","<0.02","3.8","<1","2","<1","0.14","61","18","6.1","<2","18.9","<10"
