"Water Control Zone","River","Station","Dates","Sample No","5-Day Biochemical Oxygen Demand (mg/L)","Aluminium (μg/L)","Ammonia-Nitrogen (mg/L)","Anionic Surfactants (as Manoxol OT) (mg/L)","Antimony (μg/L)","Arsenic (μg/L)","Barium (μg/L)","Beryllium (μg/L)","Boron (μg/L)","Cadmium (μg/L)","Chemical Oxygen Demand (mg/L)","Chloride (mg/L)","Chlorophyll-a (μg/L)","Chromium (μg/L)","Conductivity (μS/cm)","Copper (μg/L)","Cyanide (mg/L)","Dissolved Oxygen (%saturation)","Dissolved Oxygen (mg/L)","E. coli (counts/100mL)","Faecal Coliforms (counts/100mL)","Flow (m³/s)","Fluoride (mg/L)","Free Hydrogen Sulphide (mg/L)","Iron (μg/L)","Lead (μg/L)","Manganese (μg/L)","Mercury (μg/L)","Molybdenum (μg/L)","Nickel (μg/L)","Nitrate-Nitrogen (mg/L)","Nitrite-Nitrogen (mg/L)","Oil and Grease (mg/L)","Orthophosphate Phosphorus (mg/L)","pH","Phaeopigment (μg/L)","Salinity (ppt)","Silica (as SiO₂) (mg/L)","Silver (μg/L)","Sulphide (mg/L)","Suspended solids (mg/L)","Thallium (μg/L)","Total Kjeldahl Nitrogen (mg/L)","Total Organic Carbon (mg/L)","Total Phosphorus (mg/L)","Total Solids (mg/L)","Total Volatile Solids (mg/L)","Turbidity (NTU)","Vanadium (μg/L)","Water Temperature (°C)","Zinc (μg/L)"
"Deep Bay","Tai Shui Hang Stream","DB2","1997-05-12","1","0.6","380","0.061","<0.05","<1","<1","3","","<50","<0.1","6","<10","","<1","58","<1","<0.01","95","7.1","","","0.079","0.2","<0.01","140","1","30","<1","","<1","0.11","0.005","<0.5","0.005","7.3","","0.1","19","<1","<0.02","6","","0.1","3","<0.02","62","20","5","<2","30.1","<10"
"Deep Bay","Tai Shui Hang Stream","DB2","1997-06-12","1","0.1","<50","0.013","<0.05","<1","<1","<1","","<50","<0.1","<2","<10","","<1","46","<1","<0.01","93","7.2","","","0.052","0.3","<0.01","70","<1","<10","<1","","<1","0.09","0.002","<0.5","0.008","7.9","","0.1","24","<1","<0.02","3.2","","0.1","<1","<0.02","98","50","7","<2","28.8","<10"
"Deep Bay","Tai Shui Hang Stream","DB2","1997-07-16","1","0.3","250","0.035","<0.05","<1","<1","6","","<50","<0.1","4","<10","","1","34","2","<0.01","96","7.5","","","1.61","<0.2","<0.01","190","11","40","<1","","1","0.081","<0.002","<0.5","0.02","7.2","","0.1","11","<1","<0.02","140","","0.23","3","0.09","200","42","74","<2","27.4","10"
"Deep Bay","Tai Shui Hang Stream","DB2","1997-08-14","1","0.7","<50","<0.005","<0.05","<1","<1","2","","<50","<0.1","14","<10","","<1","36","<1","<0.01","99","7.7","","","0.315","<0.2","<0.01","130","3","10","<1","","<1","0.084","0.002","<0.5","0.008","7.5","","0.1","18","<1","<0.02","7","","0.09","<1","0.03","62","20","7","<2","28","<10"
"Deep Bay","Tai Shui Hang Stream","DB2","1997-09-10","1","0.2","<50","0.024","<0.05","<1","<1","8","","<50","<0.1","11","<10","","<1","42","<1","<0.01","110","8.5","","","0.472","0.2","<0.01","130","2","<10","<1","","<1","0.073","<0.002","<0.5","0.011","7.9","","0.1","19","<1","<0.02","5.8","","<0.05","1","<0.02","80","26","8","<2","28.6","<10"
"Deep Bay","Tai Shui Hang Stream","DB2","1997-10-09","1","0.6","110","0.037","0.19","<1","<1","2","","<50","<0.1","<2","<10","","<1","44","<1","<0.01","106","8.6","","","0.081","<0.2","<0.01","120","<1","<10","<1","","<1","0.076","0.004","<0.5","0.011","7.4","","0.1","21","<1","<0.02","2.6","","<0.05","1","<0.02","82","20","3","<2","26.4","<10"
"Deep Bay","Tai Shui Hang Stream","DB2","1997-11-13","1","0.4","120","0.027","<0.05","<1","<1","6","","<50","<0.1","<2","<10","","<1","48","<1","<0.01","94","7.5","","","null","0.2","<0.01","100","<1","<10","<1","","<1","0.072","0.002","<0.5","0.012","7.4","","0.1","22","<1","<0.02","2.4","","0.09","<1","0.04","96","36","5","<2","24.5","<10"
"Deep Bay","Tai Shui Hang Stream","DB2","1997-12-11","1","0.3","110","0.041","<0.05","<1","<1","10","","<50","<0.1","22","<10","","<1","66","<1","<0.01","102","10.3","","","0.159","0.3","<0.01","120","<1","20","<1","","<1","0.079","<0.002","<0.5","0.007","7.6","","0.1","22","<1","<0.02","2.1","","0.14","14","0.03","56","10","4","<2","14.7","<10"
"Deep Bay","Pak Nai Stream","DB3","1997-01-10","1","6","<50","14","<0.05","<1","1","8","","<50","<0.1","12","26","","<1","300","2","<0.01","82","7.8","","","0.001","0.3","<0.01","1800","2","390","<1","","2","1","0.074","<0.5","1.7","7.4","","0.1","18","<1","0.02","11","","16","7","2.8","160","80","10","<2","18.3","30"
"Deep Bay","Pak Nai Stream","DB3","1997-02-20","1","2.2","100","3","0.21","<1","<1","46","","130","<0.1","13","680","","<1","2290","1","<0.01","71","6.8","","","0.012","<0.2","<0.01","2400","<1","390","<1","","2","0.39","0.042","0.6","0.02","6.8","","1.2","20","<1","<0.02","11","","3","2","0.75","1400","300","3","<2","17.8","10"
"Deep Bay","Pak Nai Stream","DB3","1997-03-10","1","4.7","100","7.6","0.15","<1","1","20","","<50","<0.1","16","130","","<1","574","1","<0.01","74","6.5","","","0.002","0.2","<0.01","3400","2","370","<1","","1","0.22","0.025","1","0.75","6.9","","0.3","19","<1","0.02","20","","9","6","2.5","320","100","9","<2","22.3","10"
"Deep Bay","Pak Nai Stream","DB3","1997-04-14","1","1.5","60","1.1","<0.05","<1","<1","5","","<50","<0.1","8","20","","<1","100","<1","<0.01","73","6","","","0.045","<0.2","<0.01","360","3","90","<1","","<1","0.45","0.035","<0.5","0.19","6.6","","0.1","16","<1","<0.02","27","","1.2","4","0.36","120","64","23","<2","24.8","<10"
"Deep Bay","Pak Nai Stream","DB3","1997-05-12","1","1.6","250","1.6","<0.05","<1","<1","5","","<50","<0.1","4","29","","<1","142","<1","<0.01","70","5.2","","","0.052","<0.2","<0.01","750","1","180","<1","","<1","0.51","0.042","<0.5","0.36","6.3","","0.1","19","<1","<0.02","35","","1.8","2","0.56","170","54","10","<2","30.9","<10"
"Deep Bay","Pak Nai Stream","DB3","1997-06-12","1","1","<50","1.3","0.05","<1","<1","28","","<50","<0.1","5","230","","<1","786","<1","<0.01","71","5.5","","","0.027","0.2","<0.01","2000","1","260","<1","","<1","0.58","0.058","<0.5","0.019","6.9","","0.4","21","<1","<0.02","14","","1.6","2","0.29","550","180","9","<2","27.5","<10"
"Deep Bay","Pak Nai Stream","DB3","1997-07-16","1","0.3","80","0.11","<0.05","<1","<1","7","","<50","0.1","5","16","","<1","70","<1","<0.01","90","7","","","0.09","<0.2","<0.01","260","3","60","<1","","<1","0.28","0.003","<0.5","0.02","6.9","","0.1","13","<1","<0.02","13","","0.12","1","0.03","74","30","12","<2","27.7","30"
"Deep Bay","Pak Nai Stream","DB3","1997-08-14","1","1.3","<50","0.18","<0.05","<1","<1","5","","<50","<0.1","10","30","","<1","118","<1","<0.01","98","7.6","","","0.05","<0.2","<0.01","290","3","60","<1","","<1","0.36","0.008","<0.5","0.035","6.9","","0.1","17","<1","<0.02","12","","0.34","1","0.09","110","40","9","<2","28.2","<10"
"Deep Bay","Pak Nai Stream","DB3","1997-09-10","1","1.5","<50","0.65","<0.05","<1","1","28","","120","<0.1","12","430","","3","1514","<1","<0.01","111","8.5","","","0.119","<0.2","<0.01","210","2","90","<1","","<1","0.39","0.025","<0.5","0.19","7.3","","0.8","17","<1","<0.02","32","","1.2","3","0.34","940","180","14","<2","29","<10"
"Deep Bay","Pak Nai Stream","DB3","1997-10-09","1","0.8","180","0.24","0.05","<1","<1","9","","<50","<0.1","4","44","","<1","200","<1","<0.01","105","8.5","","","0.021","<0.2","<0.01","380","<1","90","<1","","<1","0.51","0.011","<0.5","0.051","7","","0.1","20","<1","<0.02","6.9","","0.26","<1","0.11","160","40","4","<2","26.3","<10"
"Deep Bay","Pak Nai Stream","DB3","1997-11-13","1","0.6","80","0.092","<0.05","<1","<1","12","","<50","<0.1","<2","15","","<1","88","<1","<0.01","96","7.2","","","null","<0.2","<0.01","180","<1","70","<1","","<1","0.57","0.005","<0.5","0.018","6.6","","0.1","20","<1","<0.02","3.6","","0.12","<1","0.05","120","30","8","<2","24.1","<10"
"Deep Bay","Pak Nai Stream","DB3","1997-12-11","1","0.6","80","0.2","<0.05","<1","<1","19","","<50","<0.1","6","<10","","<1","72","<1","<0.01","92","9.2","","","0.013","0.2","<0.01","190","<1","40","<1","","<1","0.61","0.013","<0.5","0.056","6.9","","0.1","21","<1","<0.02","4.3","","0.52","<1","0.1","94","24","6","<2","14.8","<10"
"Deep Bay","Sheung Pak Nai Stream","DB5","1997-01-10","1","1.2","<50","0.063","<0.05","<1","<1","2","","<50","<0.1","6","<10","","<1","86","<1","<0.01","101","9.7","","","0.024","<0.2","<0.01","50","<1","20","<1","","<1","0.15","0.005","<0.5","0.051","8.1","","0.1","20","<1","<0.02","4.6","","0.29","<1","0.3","70","42","4","<2","17.5","<10"
"Deep Bay","Sheung Pak Nai Stream","DB5","1997-02-20","1","0.8","<50","0.076","0.08","<1","<1","3","","<50","<0.1","8","<10","","<1","70","<1","<0.01","97","9.3","","","0.009","<0.2","<0.01","150","1","50","<1","","<1","0.26","0.006","<0.5","0.084","7.7","","0.1","19","<1","<0.02","18","","0.23","2","0.23","76","30","12","<2","18","<10"
"Deep Bay","Sheung Pak Nai Stream","DB5","1997-03-10","1","3.4","150","0.12","0.15","<1","1","3","","<50","<0.1","32","<10","","<1","74","<1","<0.01","97","8.6","","","0.031","<0.2","<0.01","550","3","40","<1","","<1","0.15","0.01","<0.5","0.18","7.7","","0.1","22","<1","<0.02","21","","1.2","5","0.65","80","48","26","<2","21.5","20"
"Deep Bay","Sheung Pak Nai Stream","DB5","1997-04-14","1","0.3","<50","0.049","<0.05","<1","<1","3","","<50","<0.1","2","<10","","<1","42","<1","<0.01","92","7.6","","","0.036","<0.2","<0.01","100","2","50","<1","","<1","0.32","0.009","<0.5","0.018","6.7","","0.1","20","<1","<0.02","14","","0.19","1","0.03","79","27","14","<2","24.5","10"
"Deep Bay","Sheung Pak Nai Stream","DB5","1997-05-12","1","1.1","430","0.11","<0.05","<1","<1","4","","<50","<0.1","7","<10","","<1","44","<1","<0.01","91","7","","","0.019","<0.2","<0.01","280","3","70","<1","","1","0.23","0.005","<0.5","0.048","6.9","","0.1","19","<1","<0.02","29","","0.25","1","0.11","80","20","12","<2","28.9","10"
"Deep Bay","Sheung Pak Nai Stream","DB5","1997-06-12","1","0.7","80","<0.005","<0.05","<1","<1","2","","<50","<0.1","4","<10","","<1","50","<1","<0.01","89","7","","","0.01","<0.2","<0.01","160","<1","70","<1","","<1","0.24","<0.002","<0.5","0.033","7.3","","0.1","22","<1","<0.02","5.7","","<0.05","2","0.05","100","56","9","<2","27.5","<10"
"Deep Bay","Sheung Pak Nai Stream","DB5","1997-07-16","1","0.5","150","0.054","<0.05","<1","<1","4","","<50","0.1","10","<10","","6","36","1","<0.01","91","7.1","","","0.132","<0.2","<0.01","320","5","80","<1","","7","0.23","<0.002","<0.5","0.023","6.7","","0.1","11","<1","<0.02","72","","0.2","3","0.08","120","44","46","<2","27.1","20"
"Deep Bay","Sheung Pak Nai Stream","DB5","1997-08-14","1","2.1","<50","0.018","<0.05","<1","<1","2","","<50","<0.1","12","<10","","<1","40","<1","<0.01","97","7.6","","","0.07","<0.2","<0.01","240","2","70","<1","","<1","0.2","0.003","<0.5","0.017","6.9","","0.1","16","<1","<0.02","24","","0.22","2","0.05","98","52","12","<2","27.6","<10"
