"Water Control Zone","River","Station","Dates","Sample No","5-Day Biochemical Oxygen Demand (mg/L)","Aluminium (μg/L)","Ammonia-Nitrogen (mg/L)","Anionic Surfactants (as Manoxol OT) (mg/L)","Antimony (μg/L)","Arsenic (μg/L)","Barium (μg/L)","Beryllium (μg/L)","Boron (μg/L)","Cadmium (μg/L)","Chemical Oxygen Demand (mg/L)","Chloride (mg/L)","Chlorophyll-a (μg/L)","Chromium (μg/L)","Conductivity (μS/cm)","Copper (μg/L)","Cyanide (mg/L)","Dissolved Oxygen (%saturation)","Dissolved Oxygen (mg/L)","E. coli (counts/100mL)","Faecal Coliforms (counts/100mL)","Flow (m³/s)","Fluoride (mg/L)","Free Hydrogen Sulphide (mg/L)","Iron (μg/L)","Lead (μg/L)","Manganese (μg/L)","Mercury (μg/L)","Molybdenum (μg/L)","Nickel (μg/L)","Nitrate-Nitrogen (mg/L)","Nitrite-Nitrogen (mg/L)","Oil and Grease (mg/L)","Orthophosphate Phosphorus (mg/L)","pH","Phaeopigment (μg/L)","Salinity (ppt)","Silica (as SiO₂) (mg/L)","Silver (μg/L)","Sulphide (mg/L)","Suspended solids (mg/L)","Thallium (μg/L)","Total Kjeldahl Nitrogen (mg/L)","Total Organic Carbon (mg/L)","Total Phosphorus (mg/L)","Total Solids (mg/L)","Total Volatile Solids (mg/L)","Turbidity (NTU)","Vanadium (μg/L)","Water Temperature (°C)","Zinc (μg/L)"
"Deep Bay","Tai Shui Hang Stream","DB2","2006-10-19","1","0.4","140","0.018","<0.05","<1","<1","2","<1","<50","<0.1","2","<10","0.5","<1","44","<1","<0.01","101","8.2","80","1400","0.15","0.3","<0.01","160","<1","20","<1","<2","<1","0.11","<0.002","<0.5","0.008","7.4","<0.2","0","22","<1","<0.02","2.2","<1","0.07","<1","<0.02","140","32","3.9","<2","25.9","20"
"Deep Bay","Tai Shui Hang Stream","DB2","2006-11-13","1","1.2","240","0.063","0.05","<1","<1","15","<1","<50","<0.1","7","97","0.8","<1","378","4","<0.01","91","8","12000","390000","0.07","0.3","<0.01","200","42","170","<1","<2","<1","0.085","0.016","<0.5","0.024","7.3","<0.2","0.2","24","<1","<0.02","170","<1","0.51","3","0.06","440","56","180.6","<2","21.3","30"
"Deep Bay","Tai Shui Hang Stream","DB2","2006-12-08","1","0.3","90","0.019","0.05","<1","<1","7","<1","110","<0.1","<2","520","0.3","<1","1447","<1","<0.01","105","9","110","870","0.1","0.3","<0.01","140","1","90","<1","<2","<1","0.1","0.004","<0.5","0.004","7.4","<0.2","0.8","22","<1","<0.02","2.5","<1","0.08","<1","<0.02","880","46","2.3","<2","22.5","<10"
"Deep Bay","Pak Nai Stream","DB3","2006-01-13","1","1.4","120","0.13","<0.05","<1","<1","5","<1","<50","<0.1","9","<10","5.3","<1","45","<1","<0.01","99","8.9","730","5000","0.012","0.2","<0.01","110","<1","20","<1","<2","<1","0.42","0.019","<0.5","0.1","7.1","6.5","0","20","<1","<0.02","9.8","<1","0.41","2","0.14","93","28","5.5","<2","20.6","10"
"Deep Bay","Pak Nai Stream","DB3","2006-02-16","1","1.3","90","0.068","<0.05","<1","<1","3","<1","<50","<0.1","4","<10","8.4","<1","47","<1","<0.01","100","8.7","1400","7900","0.041","0.3","<0.01","120","<1","20","<1","<2","<1","0.48","0.011","<0.5","0.11","7.1","7.3","0","21","<1","<0.02","4.8","<1","0.35","2","0.14","74","13","5.1","<2","22.2","<10"
"Deep Bay","Pak Nai Stream","DB3","2006-03-20","1","2.9","<50","0.015","<0.05","<1","<1","21","<1","<50","<0.1","22","59","17","<1","274","<1","<0.01","97","8.7","1200","2200","0.054","0.3","<0.01","230","2","40","<1","<2","<1","0.28","0.005","<0.5","0.076","7.3","29","0.1","19","<1","<0.02","19","<1","1.1","7","0.22","240","52","18.6","<2","21","10"
"Deep Bay","Pak Nai Stream","DB3","2006-04-27","1","0.4","100","0.019","<0.05","<1","<1","8","<1","<50","<0.1","9","<10","5.6","<1","64","<1","<0.01","97","7.6","1000","15000","0.032","0.3","<0.01","190","<1","50","<1","<2","<1","0.19","0.005","<0.5","0.064","7.3","4","0","22","<1","<0.02","3","<1","0.24","2","0.08","64","18","7.2","<2","28","<10"
"Deep Bay","Pak Nai Stream","DB3","2006-05-11","1","<0.1","70","0.024","0.05","<1","<1","11","<1","<50","<0.1","7","10","","<1","84","1","<0.01","101","7.9","1000","4400","0.01","0.2","<0.01","80","<1","50","<1","<2","<1","0.27","0.004","<0.5","0.02","7.4","","0","20","<1","<0.02","4.4","<1","0.13","<1","0.05","85","33","8.2","<2","27.7","10"
"Deep Bay","Pak Nai Stream","DB3","2006-06-22","1","<0.1","420","0.031","<0.05","<1","<1","23","<1","<50","<0.1","5","31","3.1","<1","125","1","<0.01","96","7.7","3000","27000","0.323","<0.2","<0.01","140","10","40","<1","<2","<1","0.39","0.006","<0.5","0.013","6.1","2.6","0.1","13","<1","<0.02","240","<1","0.31","2","0.07","350","68","154.7","<2","26.8","10"
"Deep Bay","Pak Nai Stream","DB3","2006-07-20","1","0.7","70","0.03","<0.05","<1","<1","4","<1","<50","<0.1","<2","<10","3.3","<1","43","1","<0.01","95","7.1","500","3600","0.053","0.2","<0.01","300","2","40","<1","<2","<1","0.3","0.005","<0.5","0.016","6.8","3.1","0","22","<1","<0.02","9.7","<1","0.16","<1","0.03","76","22","18.8","<2","30.5","<10"
"Deep Bay","Pak Nai Stream","DB3","2006-08-21","1","0.6","<50","0.021","<0.05","<1","<1","5","<1","<50","<0.1","<2","<10","2.2","<1","48","<1","<0.01","99","7.5","110","3200","0.035","<0.2","<0.01","120","<1","20","<1","<2","<1","0.32","0.003","<0.5","0.013","7.3","1.5","0","20","<1","<0.02","5","<1","0.07","<1","<0.02","57","17","9.7","<2","29.5","<10"
"Deep Bay","Pak Nai Stream","DB3","2006-09-21","1","0.4","80","0.026","<0.05","<1","<1","6","<1","<50","<0.1","3","<10","1.4","<1","41","2","<0.01","96","7.8","130","1000","0.06","<0.2","<0.01","170","4","30","<1","<2","<1","0.3","0.002","<0.5","0.015","7","0.9","0","20","<1","<0.02","9.1","<1","0.11","<1","<0.02","76","32","9","<2","25.7","20"
"Deep Bay","Pak Nai Stream","DB3","2006-10-19","1","0.5","<50","0.019","<0.05","<1","<1","4","<1","<50","<0.1","3","<10","5.4","<1","40","<1","<0.01","100","8.1","140","6600","0.045","0.3","<0.01","130","<1","20","<1","<2","<1","0.24","0.003","<0.5","0.01","7.1","2.8","0","20","<1","<0.02","5.1","<1","0.11","<1","0.02","100","3.5","6.4","<2","26.3","<10"
"Deep Bay","Pak Nai Stream","DB3","2006-11-13","1","<0.1","120","0.059","<0.05","<1","<1","5","<1","<50","<0.1","3","<10","3","<1","63","2","<0.01","102","9","440","6500","0.032","0.3","<0.01","170","1","20","<1","<2","<1","0.22","0.002","<0.5","0.042","7.4","2.2","0","22","<1","<0.02","7.4","<1","0.17","<1","0.07","200","38","3.3","<2","21.8","10"
"Deep Bay","Pak Nai Stream","DB3","2006-12-08","1","0.2","<50","<0.005","<0.05","<1","<1","2","<1","<50","<0.1","<2","<10","<0.2","<1","41","<1","<0.01","100","8.6","80","600","0.023","0.2","<0.01","60","<1","20","<1","<2","<1","0.22","<0.002","<0.5","0.004","7.5","<0.2","0","22","<1","<0.02","1.4","<1","<0.05","<1","<0.02","54","2","2.9","<2","23","<10"
"Deep Bay","Sheung Pak Nai Stream","DB5","2006-01-13","1","0.7","80","0.006","<0.05","<1","<1","5","<1","<50","<0.1","4","<10","1","<1","37","<1","<0.01","107","10","27","720","0.003","<0.2","<0.01","340","<1","50","<1","<2","<1","0.13","0.002","<0.5","0.007","7.2","0.5","0","21","<1","<0.02","8.1","<1","<0.05","1","<0.02","64","2","5.1","<2","19","<10"
"Deep Bay","Sheung Pak Nai Stream","DB5","2006-02-16","1","0.4","190","0.017","0.05","<1","<1","5","<1","<50","<0.1","<2","<10","2.3","<1","40","1","<0.01","103","9.1","2000","4300","0.046","0.3","<0.01","380","2","50","<1","<2","<1","0.13","0.002","<0.5","0.006","7","1.6","0","23","<1","<0.02","28","<1","0.1","<1","<0.02","100","14","37.4","<2","21.9","<10"
