"Water Control Zone","River","Station","Dates","Sample No","5-Day Biochemical Oxygen Demand (mg/L)","Aluminium (μg/L)","Ammonia-Nitrogen (mg/L)","Anionic Surfactants (as Manoxol OT) (mg/L)","Antimony (μg/L)","Arsenic (μg/L)","Barium (μg/L)","Beryllium (μg/L)","Boron (μg/L)","Cadmium (μg/L)","Chemical Oxygen Demand (mg/L)","Chloride (mg/L)","Chlorophyll-a (μg/L)","Chromium (μg/L)","Conductivity (μS/cm)","Copper (μg/L)","Cyanide (mg/L)","Dissolved Oxygen (%saturation)","Dissolved Oxygen (mg/L)","E. coli (counts/100mL)","Faecal Coliforms (counts/100mL)","Flow (m³/s)","Fluoride (mg/L)","Free Hydrogen Sulphide (mg/L)","Iron (μg/L)","Lead (μg/L)","Manganese (μg/L)","Mercury (μg/L)","Molybdenum (μg/L)","Nickel (μg/L)","Nitrate-Nitrogen (mg/L)","Nitrite-Nitrogen (mg/L)","Oil and Grease (mg/L)","Orthophosphate Phosphorus (mg/L)","pH","Phaeopigment (μg/L)","Salinity (ppt)","Silica (as SiO₂) (mg/L)","Silver (μg/L)","Sulphide (mg/L)","Suspended solids (mg/L)","Thallium (μg/L)","Total Kjeldahl Nitrogen (mg/L)","Total Organic Carbon (mg/L)","Total Phosphorus (mg/L)","Total Solids (mg/L)","Total Volatile Solids (mg/L)","Turbidity (NTU)","Vanadium (μg/L)","Water Temperature (°C)","Zinc (μg/L)"
"Western Buffer","Pai Min Kok Stream","AN1","1991-11-06","1","3","820","0.155","0.21","","<1","","","<50","0.6","13","43","","2","244","19","<0.01","92","7.2","900","1700","null","0.4","<0.01","970","16","130","<1","","3","5.29","0.192","0.5","0.431","9.5","","","21.5","","<0.02","31","","0.84","4","0.83","180","48","6.5","","21.6","140"
"Western Buffer","Pai Min Kok Stream","AN1","1991-12-09","1","2.8","1200","0.37","<0.05","","<1","","","<50","0.8","13","20","","2","212","2","0.01","88","7","9000","18000","null","0.5","<0.01","2400","16","130","<1","","4","5.39","0.107","<0.5","0.248","8","","","18","","<0.02","140","","1.03","5","0.58","300","80","8","","20.8","140"
"Western Buffer","Pai Min Kok Stream","AN2","1991-01-07","1","3.1","240","0.41","0.11","","<1","","","<50","0.4","170","21","","1","194","3","<0.01","31","3.1","1300","2700","0","0.4","<0.01","570","17","350","<1","","3","4.8","0.067","1.5","0.6","7.4","","","18","","<0.02","7.5","","1.6","28","0.94","190","66","16","","16.1","150"
"Western Buffer","Pai Min Kok Stream","AN2","1991-02-08","1","7.3","<50","1.6","0.16","","<1","","","<50","0.3","26","21","","<1","182","2","<0.01","25","2.3","20","40","0","0.4","<0.01","160","4","80","<1","","<1","1.6","0.029","1.5","0.97","7.2","","","15","","0.03","23","","2.5","4","1.1","170","22","1.9","","18.1","30"
"Western Buffer","Pai Min Kok Stream","AN2","1991-03-13","1","8.2","280","0.13","0.14","","<1","","","180","0.4","20","29","","<1","301","7","0.01","23","2","100","900","0","0.5","0.01","1700","15","360","1","","7","0.63","0.024","0.5","1.4","7.6","","","19","","0.02","23","","6.4","5","1.8","220","68","5.8","","21","150"
"Western Buffer","Pai Min Kok Stream","AN2","1991-04-15","1","12","100","7.19","0.17","","<1","","","<50","0.2","33","34","","<1","125","3","<0.01","18","1.6","140","170","0","0.5","<0.01","1400","12","380","<1","","<1","0.043","0.004","0.5","1.44","7.5","","","18.3","","0.19","21","","7.2","14","6.1","200","40","5.3","","22.3","60"
"Western Buffer","Pai Min Kok Stream","AN2","1991-05-16","1","3.2","90","2.14","0.26","","<1","","","<50","<0.1","11","29","","<1","303","5","<0.01","40","3.4","11000","27000","0","0.4","<0.01","470","8","120","<1","","<1","5.68","0.19","<0.5","0.616","6.8","","","16.6","","<0.02","16","","3.11","7","1.42","260","56","4.2","","25.6","100"
"Western Buffer","Pai Min Kok Stream","AN2","1991-06-06","1","5.6","<50","5.41","0.19","","<1","","","<50","<0.1","34","31","","<1","333","<1","<0.01","17","1.4","3100","4100","0","0.5","<0.01","830","4","170","6","","<1","0.012","0.006","<0.5","1.25","7.6","","","17.1","","0.37","16","","8.9","9","2.73","280","72","3.6","","27.3","20"
"Western Buffer","Pai Min Kok Stream","AN2","1991-07-08","1","16","80","1.31","0.24","","<1","","","<50","0.4","30","23","","<1","179","2","<0.01","36","2.9","100000","190000","0","0.5","<0.01","130","11","20","3","","2","2.94","0.271","<0.5","1.28","6.9","","","16.5","","<0.02","21","","2.83","8","1.44","150","16","2.8","","26.8","60"
"Western Buffer","Pai Min Kok Stream","AN2","1991-08-05","1","3","60","0.772","0.06","","<1","","","<50","0.2","8","15","","<1","147","1","<0.01","99","7.8","55000","220000","0","0.5","<0.01","150","5","20","2","","<1","3.23","0.072","<0.5","0.344","7.1","","","15.6","","<0.02","20","","1.94","5","0.55","130","82","4.1","","26.7","40"
"Western Buffer","Pai Min Kok Stream","AN2","1991-09-05","1","3.2","80","0.149","0.09","","<1","","","<50","0.3","10","11","","<1","106","<1","<0.01","97","8","26000","35000","0","0.4","<0.01","160","<1","20","2","","2","2.34","0.03","<0.5","0.202","7.2","","","16.7","","<0.02","6","","0.67","5","0.26","40","12","4.5","","26.1","40"
"Western Buffer","Pai Min Kok Stream","AN2","1991-10-04","1","5.9","160","0.036","0.16","","<1","","","<50","0.3","16","42","","2","74","1","0.01","62","5.1","22000","33000","0","0.4","<0.01","290","8","40","2","","<1","2.52","0.047","<0.5","0.307","7.1","","","17.5","","<0.02","4","","0.59","3","0.38","100","44","13","","24.8","50"
"Western Buffer","Pai Min Kok Stream","AN2","1991-11-06","1","2.8","240","0.485","0.14","","<1","","","<50","0.4","7","25","","<1","153","5","<0.01","43","3.8","9000","21000","0","0.4","<0.01","510","19","150","<1","","<1","3.96","0.125","0.5","0.567","7","","","19.4","","<0.02","21","","1.4","4","0.77","110","20","4.4","","21.4","100"
"Western Buffer","Pai Min Kok Stream","AN2","1991-12-09","1","5.6","<50","0.885","<0.05","","<1","","","<50","0.4","11","27","","1","165","1","0.02","36","2.6","4000","15000","0","0.4","<0.01","70","3","<10","<1","","<1","5.06","0.013","<0.5","0.663","6.9","","","17.9","","<0.02","10","","1.24","2","0.75","110","82","5.5","","19.9","20"
"Deep Bay","Ha Pak Nai Stream","DB1","1991-01-16","1","1.7","120","0.01","0.08","","<1","","","<50","<0.1","4","<10","","2","46","2","<0.01","85","8.3","","","0","0.2","0.02","<50","5","<10","<1","","2","0.23","0.004","1","0.005","6.7","","","21","","0.03","7.5","","0.1","2","0.07","100","32","11","","16.2","20"
"Deep Bay","Ha Pak Nai Stream","DB1","1991-02-21","1","0.1","70","<0.005","<0.05","","<1","","","<50","0.1","4","<10","","<1","94","3","<0.01","101","10.3","","","0","0.3","<0.01","210","3","<10","<1","","<1","0.19","0.006","<0.5","0.01","7.4","","","14","","<0.02","2","","0.29","<1","<0.02","78","24","8.5","","15.4","60"
"Deep Bay","Ha Pak Nai Stream","DB1","1991-03-22","1","3.3","450","1.24","0.19","","<1","","","<50","0.2","76","<10","","<1","220","5","<0.01","87","7.7","","","0.52","0.2","<0.01","400","26","160","1","","<1","1.2","0.005","<0.5","0.031","7","","","6.5","","<0.02","99","","3.1","10","0.04","240","58","160","","21.4","30"
"Deep Bay","Ha Pak Nai Stream","DB1","1991-04-18","1","6.9","<50","0.038","<0.05","","<1","","","<50","0.3","52","11","","<1","290","10","<0.01","73","5.7","","","0","0.3","<0.01","80","6","<10","<1","","<1","0.117","0.002","0.6","0.03","7.6","","","18.1","","<0.02","2","","0.75","5","0.1","70","32","5.4","","27.5","<10"
"Deep Bay","Ha Pak Nai Stream","DB1","1991-05-20","1","2.1","<50","<0.005","0.05","","<1","","","<50","0.6","8","10","","<1","35","2","<0.01","76","5.7","","","0.03","0.3","<0.01","90","2","30","<1","","<1","0.42","0.004","<0.5","0.05","7.7","","","25.1","","<0.02","2.5","","0.44","2","0.2","72","20","12","","30.3","<10"
"Deep Bay","Ha Pak Nai Stream","DB1","1991-06-20","1","1","120","<0.005","0.05","","<1","","","<50","0.4","9","<10","","<1","25","3","<0.01","101","7.9","","","0.13","<0.2","<0.01","60","6","60","3","","<1","0.203","<0.002","0.5","0.014","6.5","","","1.4","","<0.02","59","","0.82","3","0.03","130","40","26","","27.5","<10"
"Deep Bay","Ha Pak Nai Stream","DB1","1991-07-19","1","2.1","<50","<0.005","0.07","","<1","","","<50","0.3","6","<10","","<1","65","<1","<0.01","78","5.8","","","0","0.3","<0.01","100","5","20","2","","<1","0.292","0.004","2","0.05","7.1","","","19","","<0.02","11","","0.51","1","0.06","82","66","11","","30.7","<10"
"Deep Bay","Ha Pak Nai Stream","DB1","1991-08-19","1","0","430","0.189","0.26","","<1","","","<50","0.3","8","18","","<1","37","<1","<0.01","102","8","","","0.07","<0.2","<0.01","100","14","30","<1","","<1","0.262","0.003","0.5","0.025","6.3","","","1.5","","<0.02","130","","0.19","5","0.1","180","22","150","","28.1","<10"
"Deep Bay","Ha Pak Nai Stream","DB1","1991-09-18","1","3.1","130","0.028","0.07","","<1","","","<50","<0.1","9","21","","<1","58","1","<0.01","92","7.5","","","0","0.3","<0.01","280","3","30","3","","<1","0.11","<0.002","<0.5","0.023","7.2","","","10.9","","<0.02","6","","0.12","3","0.28","110","32","11","","27.7","<10"
"Deep Bay","Ha Pak Nai Stream","DB1","1991-10-21","1","4.8","80","0.019","<0.05","","<1","","","<50","0.2","10","11","","<1","22","1","0.01","91","7.3","","","0","0.2","<0.01","180","8","20","<1","","<1","0.153","<0.002","<0.5","0.015","7.2","","","11.9","","<0.02","6.5","","<0.05","3","0.29","84","4","6.5","","24.3","20"
"Deep Bay","Ha Pak Nai Stream","DB1","1991-11-18","1","4.8","<50","0.044","0.12","","<1","","","<50","0.1","12","13","","<1","46","<1","<0.01","67","5.8","","","0","0.3","<0.01","330","4","<10","2","","2","0.102","0.003","<0.5","0.012","7.8","","","22.3","","<0.02","6.5","","0.45","5","0.51","96","38","6.5","","18.5","<10"
"Deep Bay","Ha Pak Nai Stream","DB1","1991-12-11","1","2.4","70","0.033","0.05","","1","","","<50","<0.1","12","<10","","<1","45","3","0.01","89","7.7","","","0","0.3","<0.01","190","3","20","<1","","<1","0.111","0.003","<0.5","0.02","6.8","","","21.6","","<0.02","3.5","","0.3","3","0.15","84","32","4.5","","22.1","10"
"Deep Bay","Tai Shui Hang Stream","DB2","1991-01-16","1","1.8","70","0.061","0.05","","<1","","","<50","0.3","6","46","","<1","188","<1","<0.01","95","9.2","","","0.01","0.3","0.01","<50","2","80","<1","","3","0.15","0.002","1.5","0.005","6.8","","","20","","0.03","5.5","","0.2","1","0.04","200","70","8.2","","17.2","20"
"Deep Bay","Tai Shui Hang Stream","DB2","1991-02-21","1","0.2","<50","<0.005","0.08","","<1","","","<50","<0.1","<2","10","","1","58","4","<0.01","104","10.5","","","0.04","0.3","<0.01","70","<1","<10","<1","","4","0.088","0.005","<0.5","0.027","7.2","","","17","","<0.02","0.5","","0.2","1","0.05","74","18","6.5","","14.5","<10"
"Deep Bay","Tai Shui Hang Stream","DB2","1991-03-22","1","3.6","<50","0.12","0.08","","<1","","","140","0.2","2","450","","<1","2030","<1","<0.01","82","7.1","","","0.12","0.3","<0.01","70","4","20","<1","","<1","0.095","0.003","<0.5","0.11","7.4","","","20","","<0.02","12","","0.74","1","0.14","990","240","7","","22.5","<10"
"Deep Bay","Tai Shui Hang Stream","DB2","1991-04-18","1","11","60","0.811","0.33","","1","","","1000","0.2","90","4950","","<1","16950","3","<0.01","61","4.8","","","null","0.4","<0.01","300","28","140","1","","<1","0.226","0.02","0.6","0.219","7.4","","","6.59","","0.03","12","","1.5","10","2.7","14000","2600","13","","27.4","<10"
"Deep Bay","Tai Shui Hang Stream","DB2","1991-05-20","1","2.4","120","0.052","0.06","","<1","","","<50","<0.1","9","120","","<1","430","2","<0.01","108","8","","","0.03","0.4","<0.01","450","6","110","<1","","2","0.268","0.003","<0.5","0.047","7.5","","","21.9","","<0.02","11","","0.59","2","0.25","280","58","12","","31.1","20"
"Deep Bay","Tai Shui Hang Stream","DB2","1991-06-20","1","1.8","90","<0.005","0.05","","<1","","","<50","<0.1","9","<10","","<1","28","2","<0.01","103","7.9","","","0.76","<0.2","<0.01","50","5","20","6","","<1","0.3","<0.002","0.6","0.018","6.4","","","1.54","","<0.02","98","","0.85","2","0.04","150","36","90","","28.4","<10"
"Deep Bay","Tai Shui Hang Stream","DB2","1991-07-19","1","1.4","110","<0.005","<0.05","","<1","","","<50","0.2","4","11","","<1","56","<1","<0.01","114","8.2","","","0.07","0.4","<0.01","250","6","60","2","","<1","0.069","<0.002","1.7","0.04","7.6","","","17","","<0.02","6.5","","0.56","3","0.06","84","44","11","","32.6","<10"
"Deep Bay","Tai Shui Hang Stream","DB2","1991-08-19","1","0","340","0.132","0.05","","<1","","","<50","0.3","6","<10","","<1","36","2","<0.01","111","8.5","","","0.53","<0.2","<0.01","150","12","30","<1","","<1","0.197","0.002","0.5","0.026","6.7","","","3.2","","<0.02","62","","0.26","4","0.36","110","16","80","","29.7","<10"
"Deep Bay","Tai Shui Hang Stream","DB2","1991-09-18","1","2.7","140","0.036","0.05","","<1","","","<50","<0.1","21","<10","","<1","45","2","<0.01","102","7.6","","","0.07","0.4","<0.01","160","1","20","3","","<1","0.053","0.003","<0.5","0.013","7.7","","","17.6","","<0.02","4","","0.2","2","0.1","60","36","7.5","","29.8","<10"
"Deep Bay","Tai Shui Hang Stream","DB2","1991-10-21","1","4","<50","0.034","0.05","","<1","","","<50","0.3","2","<10","","1","32","<1","0.02","96","7.3","","","0.03","0.3","<0.01","100","6","10","<1","","<1","0.094","<0.002","<0.5","0.014","7.6","","","16.6","","<0.02","2","","0.62","2","0.33","92","6","3.5","","27.1","<10"
"Deep Bay","Tai Shui Hang Stream","DB2","1991-11-18","1","2.3","<50","0.034","0.07","","<1","","","<50","0.1","14","<10","","1","46","6","<0.01","62","5.1","","","0.03","0.4","<0.01","<50","6","<10","2","","<1","0.027","0.005","<0.5","0.015","8.8","","","23.1","","<0.02","3.5","","0.41","6","0.25","130","46","4.5","","20.5","<10"
"Deep Bay","Tai Shui Hang Stream","DB2","1991-12-11","1","2","50","0.056","0.28","","<1","","","<50","<0.1","16","33","","<1","121","2","0.01","107","8.9","","","0.03","0.4","<0.01","100","6","20","1","","<1","0.032","0.005","<0.5","0.026","7.6","","","22.9","","<0.02","2","","0.18","2","0.17","170","98","2.5","","22.9","10"
"Deep Bay","Pak Nai Stream","DB3","1991-01-16","1","23","110","9.8","0.12","","<1","","","70","<0.1","4","240","","<1","1015","3","<0.01","40","3.9","","","0","0.3","<0.01","1000","6","150","<1","","1","0.091","0.036","2","4.1","7","","","19","","0.1","31","","14","4","4.5","730","150","24","","16.9","20"
"Deep Bay","Pak Nai Stream","DB3","1991-02-21","1","15","80","20","0.24","","<1","","","310","0.1","<2","1700","","2","6400","3","<0.01","84","7.4","","","0.01","0.3","<0.01","2200","2","340","<1","","1","0.057","0.03","0.6","3.1","7.3","","","13","","0.03","11","","37","7","5.8","4400","950","32","","21.8","<10"
"Deep Bay","Pak Nai Stream","DB3","1991-03-22","1","14","<50","38","0.12","","<1","","","<50","0.2","55","51","","<1","567","2","<0.01","38","3.3","","","0","0.4","<0.01","1700","2","190","3","","<1","0.012","0.005","0.5","9.2","7.6","","","27","","0.06","21","","49","8","9.5","300","86","19","","23.2","10"
"Deep Bay","Pak Nai Stream","DB3","1991-04-18","1","10","140","4.91","0.53","","1","","","1200","0.2","280","6500","","<1","17900","6","<0.01","59","4.7","","","null","0.5","<0.01","580","17","120","<1","","<1","0.373","0.044","0.5","0.721","7.3","","","3.51","","<0.02","45","","5","7","6.9","21000","3900","55","","27","<10"
"Deep Bay","Pak Nai Stream","DB3","1991-05-20","1","8.6","<50","29.8","0.21","","1","","","180","<0.1","86","1140","","<1","2600","6","<0.01","73","5.3","","","0","0.4","<0.01","4900","4","600","<1","","4","0.118","0.018","<0.5","2.81","7.2","","","24.2","","0.05","39","","34.8","10","10.5","2600","540","55","","31.8","<10"
"Deep Bay","Pak Nai Stream","DB3","1991-06-20","1","3.1","60","1.59","0.05","","<1","","","<50","0.3","23","14","","<1","62","2","<0.01","92","7.2","","","0.22","<0.2","<0.01","120","26","60","6","","10","0.514","0.023","<0.5","0.483","6.9","","","8.69","","<0.02","94","","3.54","6","0.79","180","42","60","","27.7","20"
"Deep Bay","Pak Nai Stream","DB3","1991-07-19","1","22","70","16.36","0.21","","2","","","370","0.3","130","2330","","1","6400","2","<0.01","110","8.1","","","0.03","0.3","<0.01","1200","7","310","2","","1","0.067","0.033","1.3","6.33","8","","","14","","0.04","46","","27.9","32","8.83","4700","1000","37","","31.8","30"
"Deep Bay","Pak Nai Stream","DB3","1991-08-19","1","5.9","260","2.22","<0.05","","1","","","<50","0.9","14","<10","","<1","92","2","<0.01","112","8.5","","","0.06","<0.2","<0.01","450","10","110","<1","","<1","0.838","0.046","<0.5","0.823","7.3","","","9.3","","<0.02","53","","4","8","1.61","180","54","65","","29.2","30"
"Deep Bay","Pak Nai Stream","DB3","1991-09-18","1","19","240","9.91","0.29","","<1","","","<50","0.1","62","14","","2","181","23","<0.01","60","4.5","","","0.1","0.2","<0.01","1500","3","240","3","","10","0.434","0.079","<0.5","2.58","7.6","","","17.5","","<0.02","17","","12.3","13","2.8","190","60","65","","29.2","80"
"Deep Bay","Pak Nai Stream","DB3","1991-10-21","1","22","70","20.6","0.15","","<1","","","<50","0.3","33","45","","3","328","9","0.02","48","3.7","","","null","0.3","<0.01","1200","9","330","1","","4","0.044","0.013","<0.5","5.33","7.5","","","19.9","","0.03","22","","25.4","22","5.82","280","62","22","","25.3","30"
"Deep Bay","Pak Nai Stream","DB3","1991-11-18","1","30","<50","22.4","0.09","","<1","","","<50","<0.1","130","22","","<1","380","<1","<0.01","30","2.7","","","0.01","0.3","<0.01","<50","3","<10","2","","<1","0.013","0.004","<0.5","5.42","7.8","","","23","","<0.02","86","","33.1","17","7.5","270","98","70","","18.6","<10"
"Deep Bay","Pak Nai Stream","DB3","1991-12-11","1","28","70","17.4","0.34","","1","","","<50","0.4","76","89","","<1","651","5","<0.01","45","4","","","null","0.3","<0.01","2100","5","360","1","","3","11.7","0.008","<0.5","7.44","7.4","","","21.9","","0.37","18","","22","13","8.24","460","130","55","","21.4","40"
"","","DB4","1991-01-16","1","25","1700","0.08","0.11","","<1","","","390","0.5","100","1400","","4","5650","2","<0.01","103","9.7","","","0","0.4","<0.01","1800","260","1700","<1","","3","0.36","0.006","1.5","0.005","7.3","","","12","","<0.02","1000","","0.39","3","<0.02","6000","1100","120","","18.1","20"
"","","DB4","1991-02-21","1","1","<50","<0.005","0.15","","<1","","","210","0.4","<2","1200","","<1","3440","1","<0.01","178","11.1","","","null","0.4","<0.01","230","6","270","<1","","2","0.29","0.008","0.5","0.01","7.5","","","16","","<0.02","16","","0.45","1","0.31","3100","740","20","","14","<10"
"","","DB4","1991-03-22","1","12","990","0.3","0.24","","1","","","<50","0.3","29","22","","12","416","4","<0.01","86","7.6","","","0.02","0.4","<0.01","500","48","110","1","","4","0.81","0.075","<0.5","0.13","11","","","18","","<0.02","190","","1.7","7","0.13","450","22","290","","21.1","20"
"","","DB4","1991-04-18","1","19","280","0.109","0.05","","<1","","","<50","<0.1","86","26","","<1","460","2","<0.01","78","6.3","","","0","0.4","<0.01","120","21","<10","<1","","1","0.063","<0.002","0.8","0.068","9.4","","","24.7","","<0.02","11","","1.7","4","0.45","160","16","15","","25.6","50"
"","","DB4","1991-05-20","1","2.7","170","0.14","0.3","","<1","","","480","0.6","88","2150","","<1","5700","14","<0.01","85","6.4","","","0","0.8","<0.01","960","23","2300","<1","","5","0.144","0.004","<0.5","0.07","7.5","","","15.7","","<0.02","74","","0.86","4","0.11","6000","1200","55","","30.8","<10"
"","","DB4","1991-06-20","1","1.4","60","<0.005","0.05","","<1","","","<50","0.2","14","22","","<1","101","<1","<0.01","85","6.5","","","0","0.3","<0.01","70","12","40","6","","3","0.568","0.002","<0.5","0.043","6.6","","","13.8","","<0.02","41","","0.65","4","0.06","150","26","35","","29.1","10"
"","","DB4","1991-07-19","1","0.4","<50","<0.005","0.05","","<1","","","<50","0.4","10","60","","<1","266","2","<0.01","95","7","","","0.01","0.7","<0.01","120","25","120","2","","<1","0.184","<0.002","2","0.108","7.8","","","20","","<0.02","6.5","","0.72","6","0.11","170","60","6.1","","31.4","10"
"","","DB4","1991-08-19","1","0.1","130","0.063","<0.05","","<1","","","<50","0.5","6","<10","","<1","96","<1","<0.01","104","7.7","","","0.05","0.4","<0.01","150","9","80","<1","","<1","0.764","<0.002","<0.5","0.059","7.7","","","17.1","","<0.02","4","","0.45","3","0.39","120","44","15","","29.8","10"
"","","DB4","1991-09-18","1","2.8","110","0.024","0.05","","<1","","","<50","<0.1","13","<10","","4","80","3","<0.01","85","6.5","","","0.01","0.5","<0.01","160","5","90","3","","2","0.18","0.004","<0.5","0.034","8","","","23.8","","<0.02","11","","0.08","1","0.06","120","52","8","","32","20"
"","","DB4","1991-10-21","1","4.6","60","0.035","0.06","","<1","","","<50","0.2","3","19","","1","68","2","0.01","95","7.7","","","0.02","0.5","<0.01","100","3","40","1","","<1","0.191","<0.002","<0.5","0.054","7.6","","","23.7","","<0.02","3.5","","0.19","1","0.58","120","16","4.5","","25.5","<10"
"","","DB4","1991-11-18","1","2.7","<50","0.079","0.1","","<1","","","<50","0.4","8","<10","","<1","100","2","<0.01","74","6.5","","","0.1","0.4","<0.01","<50","5","<10","2","","<1","0.055","0.005","<0.5","0.025","8.3","","","23.8","","<0.02","6","","0.52","3","0.05","120","20","2.4","","21.7","<10"
"","","DB4","1991-12-11","1","2.9","<50","0.068","0.34","","<1","","","<50","<0.1","48","131","","<1","305","<1","<0.01","94","7.8","","","0.04","0.7","<0.01","130","<1","40","1","","1","0.117","0.003","<0.5","0.021","7.6","","","23.7","","<0.02","5","","0.19","2","0.12","240","120","3.5","","22.3","10"
"Deep Bay","Sheung Pak Nai Stream","DB5","1991-01-16","1","25","90","2.9","0.12","","<1","","","<50","0.2","100","11","","<1","129","5","<0.01","52","4.9","","","0","0.3","<0.01","1300","6","110","<1","","3","0.17","0.036","1.5","0.44","6.7","","","15","","0.03","77","","6.4","10","1.4","310","170","20","","17.9","30"
"Deep Bay","Sheung Pak Nai Stream","DB5","1991-02-21","1","14","<50","5.6","0.11","","2","","","<50","<0.1","34","16","","<1","296","4","<0.01","30","2.8","","","0.06","0.3","<0.01","2300","2","90","<1","","2","0.029","0.009","<0.5","0.74","6.8","","","17","","0.05","20","","9.5","2","2.4","170","88","15","","18.9","<50"
"Deep Bay","Sheung Pak Nai Stream","DB5","1991-03-22","1","72","120","21","1.1","","2","","","<50","0.3","340","14","","<1","323","12","0.01","21","1.8","","","0","0.3","<0.01","2400","11","110","<1","","2","<0.002","0.004","<0.5","5.1","6.9","","","17","","0.19","330","","33","4","9.1","610","190","140","","23.3","50"
